Name,oldest_sequence,newest_sequence,number_taxa
UK1155,2020-03-11,2020-06-21,54
UK2095,2020-07-03,2020-08-10,9
UK1567,2020-08-10,2020-08-10,2
UK656,2020-04-05,2020-08-11,4
UK1673,2020-08-08,2020-08-08,1
UK1118,2020-08-10,2020-08-10,1
UK1692,2020-08-11,2020-08-11,1
UK1625,2020-08-09,2020-08-09,1
UK1312,2020-07-19,2020-08-10,5
UK2057,2020-06-08,2020-07-02,2
UK388,2020-06-10,2020-06-10,1
UK167,2020-03-11,2020-07-15,229
UK916,2020-04-01,2020-07-24,19
UK1979,2020-04-28,2020-06-13,10
UK1307,2020-06-08,2020-06-08,1
UK829,2020-03-10,2020-06-14,37
UK1744,2020-06-08,2020-06-09,2
UK1953,2020-06-08,2020-06-08,2
UK1908,2020-03-26,2020-06-08,17
UK1267,2020-06-09,2020-06-11,4
UK2047,2020-04-28,2020-06-08,2
UK1734,2020-06-12,2020-06-12,1
UK1344,2020-04-05,2020-06-23,13
UK1181,2020-06-08,2020-06-08,1
UK2111,2020-04-04,2020-08-09,27
UK1266,2020-04-01,2020-06-17,19
UK231,2020-06-02,2020-07-02,12
UK1140,2020-04-22,2020-06-17,22
UK478,2020-04-23,2020-07-15,6
UK727,2020-06-11,2020-06-11,1
UK2086,2020-06-08,2020-08-03,2
UK1990,2020-04-06,2020-06-11,2
UK962,2020-06-12,2020-06-12,1
UK1091,2020-03-13,2020-06-21,55
UK951,2020-06-08,2020-06-08,1
UK1519,2020-04-21,2020-07-03,6
UK1609,2020-04-22,2020-06-14,3
UK1592,2020-06-11,2020-06-11,1
UK5676,2020-02-26,2020-06-15,218
UK402,2020-03-01,2020-07-15,18
UK336,2020-03-19,2020-06-17,272
UK1396,2020-06-13,2020-06-13,1
UK2100,2020-06-10,2020-06-10,2
UK838,2020-06-06,2020-06-13,2
UK1000,2020-04-14,2020-06-07,2
UK669,2020-03-17,2020-08-03,46
UK671,2020-06-09,2020-06-09,1
UK1525,2020-06-10,2020-06-12,5
UK701,2020-06-10,2020-06-14,11
UK443,2020-06-07,2020-06-07,1
UK1857,2020-04-03,2020-07-17,15
UK6,2020-03-12,2020-06-14,23
UK1877,2020-06-05,2020-06-05,1
UK842,2020-04-02,2020-06-06,8
UK117,2020-04-01,2020-06-13,3
UK174,2020-03-19,2020-06-09,16
UK740,2020-03-18,2020-06-13,122
UK1141,2020-04-05,2020-06-10,5
UK1803,2020-05-17,2020-07-02,4
UK1797,2020-06-09,2020-06-09,1
UK1133,2020-06-02,2020-06-15,9
UK5084,2020-04-07,2020-06-13,2
UK564,2020-06-07,2020-06-25,6
UK1585,2020-05-14,2020-06-14,3
UK2061,2020-04-17,2020-07-18,10
UK1841,2020-06-11,2020-06-11,1
UK382,2020-06-12,2020-06-12,1
UK887,2020-04-21,2020-07-04,6
UK1845,2020-06-10,2020-06-10,1
UK1947,2020-06-10,2020-06-10,1
UK160,2020-05-20,2020-07-01,11
UK1732,2020-06-13,2020-06-13,1
UK1004,2020-06-12,2020-06-19,4
UK1764,2020-06-10,2020-06-10,1
UK1836,2020-03-29,2020-06-13,2
UK1301,2020-04-06,2020-06-18,12
UK1062,2020-06-15,2020-06-15,1
UK1481,2020-06-14,2020-06-18,2
UK244,2020-03-20,2020-07-18,5
UK1669,2020-06-16,2020-06-16,1
UK721,2020-06-16,2020-06-16,1
UK1468,2020-06-10,2020-06-15,2
UK1095,2020-08-05,2020-08-05,1
UK1215,2020-03-16,2020-06-10,64
UK394,2020-08-03,2020-08-03,1
UK778,2020-05-08,2020-06-20,3
UK1579,2020-04-15,2020-06-09,2
UK2007,2020-04-03,2020-06-18,9
UK927,2020-04-15,2020-06-30,9
UK2108,2020-05-11,2020-06-09,2
UK971,2020-06-09,2020-06-09,1
UK1597,2020-06-16,2020-06-16,1
UK805,2020-04-28,2020-07-16,12
UK1398,2020-04-16,2020-06-07,3
UK1085,2020-06-14,2020-06-14,1
UK1446,2020-03-12,2020-06-07,2
UK203,2020-06-15,2020-06-15,1
UK497,2020-03-13,2020-06-09,29
UK902,2020-03-24,2020-07-22,14
UK64,2020-06-15,2020-06-15,1
UK387,2020-03-11,2020-07-31,64
UK1297,2020-04-16,2020-06-11,67
UK1017,2020-06-09,2020-06-09,1
UK1787,2020-05-02,2020-06-19,4
UK356,2020-03-12,2020-06-10,4
UK667,2020-03-21,2020-06-10,24
UK1686,2020-06-09,2020-06-09,1
UK1610,2020-06-07,2020-06-07,1
UK569,2020-05-18,2020-06-07,2
UK785,2020-06-15,2020-06-15,1
UK1649,2020-04-10,2020-06-15,5
UK1611,2020-06-13,2020-06-15,2
UK1389,2020-06-13,2020-06-13,1
UK2204,2020-04-11,2020-06-10,8
UK1327,2020-06-20,2020-06-20,1
UK1502,2020-04-07,2020-06-17,2
UK1991,2020-06-14,2020-06-18,2
UK1996,2020-04-09,2020-06-07,2
UK1539,2020-07-03,2020-07-03,1
UK809,2020-06-09,2020-06-09,1
UK1589,2020-06-11,2020-06-11,1
UK859,2020-06-16,2020-06-16,1
UK1952,2020-06-09,2020-06-09,1
UK530,2020-06-07,2020-06-07,1
UK969,2020-06-15,2020-06-15,1
UK1262,2020-04-02,2020-06-16,4
UK1948,2020-06-09,2020-07-15,2
UK1283,2020-06-07,2020-06-07,1
UK1884,2020-03-27,2020-06-14,3
UK1721,2020-03-23,2020-07-03,22
UK1565,2020-06-07,2020-06-07,1
UK1931,2020-03-13,2020-06-13,4
UK2103,2020-06-18,2020-06-18,1
UK1500,2020-07-31,2020-07-31,1
UK961,2020-07-05,2020-08-03,3
UK1958,2020-03-31,2020-08-05,2
UK1408,2020-07-23,2020-08-05,2
UK315,2020-03-05,2020-08-02,68
UK1878,2020-06-11,2020-06-11,1
UK1538,2020-08-04,2020-08-04,1
UK1176,2020-07-14,2020-08-04,12
UK298,2020-07-13,2020-08-05,30
UK973,2020-06-12,2020-08-05,4
UK864,2020-08-04,2020-08-04,1
UK2105,2020-04-22,2020-06-11,3
UK2071,2020-04-21,2020-05-11,2
UK275,2020-03-13,2020-06-02,22
UK1591,2020-05-18,2020-05-18,1
UK339,2020-04-02,2020-05-18,2
UK994,2020-03-26,2020-05-18,22
UK381,2020-05-11,2020-05-18,2
UK1791,2020-04-24,2020-05-11,3
UK1347,2020-05-18,2020-05-18,1
UK1228,2020-04-02,2020-05-11,4
UK1227,2020-05-12,2020-05-12,1
UK1230,2020-03-18,2020-06-02,12
UK1359,2020-05-11,2020-05-18,7
UK1472,2020-04-05,2020-05-18,2
UK31,2020-03-10,2020-05-17,42
UK702,2020-05-06,2020-05-11,2
UK1129,2020-04-29,2020-05-18,6
UK996,2020-05-18,2020-05-18,1
UK1197,2020-05-12,2020-05-12,1
UK521,2020-05-12,2020-05-12,1
UK1285,2020-05-15,2020-07-15,5
UK1523,2020-05-12,2020-05-18,3
UK507,2020-04-04,2020-05-12,17
UK1605,2020-05-18,2020-05-18,1
UK787,2020-04-10,2020-05-18,2
UK1869,2020-05-18,2020-05-18,1
UK450,2020-04-15,2020-06-17,6
UK1960,2020-03-31,2020-05-01,9
UK100,2020-03-22,2020-04-07,10
UK844,2020-04-08,2020-04-08,1
UK1040,2020-03-30,2020-03-30,1
UK896,2020-03-28,2020-03-29,2
UK1081,2020-03-26,2020-04-30,5
UK1716,2020-04-05,2020-04-05,1
UK1772,2020-03-29,2020-03-29,1
UK1623,2020-04-04,2020-04-04,1
UK1158,2020-03-12,2020-04-28,16
UK330,2020-03-27,2020-07-02,13
UK762,2020-04-05,2020-04-05,1
UK1093,2020-04-05,2020-04-16,2
UK1774,2020-03-30,2020-03-30,1
UK1945,2020-04-07,2020-04-07,1
UK937,2020-03-28,2020-03-28,1
UK1856,2020-04-03,2020-04-03,1
UK40,2020-03-19,2020-04-07,72
UK1387,2020-03-28,2020-03-28,1
UK119,2020-03-14,2020-05-12,22
UK522,2020-03-25,2020-03-30,5
UK1216,2020-03-29,2020-05-02,8
UK87,2020-03-31,2020-04-04,3
UK1254,2020-03-29,2020-04-27,5
UK1648,2020-03-29,2020-03-29,1
UK151,2020-03-14,2020-04-02,9
UK868,2020-04-05,2020-04-05,1
UK2119,2020-04-07,2020-04-07,1
UK1992,2020-03-29,2020-04-22,5
UK1556,2020-04-07,2020-04-07,1
UK504,2020-03-28,2020-03-28,1
UK1157,2020-03-13,2020-07-23,55
UK1861,2020-03-31,2020-07-15,15
UK1808,2020-04-04,2020-06-29,2
UK9,2020-03-12,2020-05-18,151
UK72,2020-03-03,2020-05-22,139
UK1418,2020-03-23,2020-03-28,3
UK2120,2020-04-07,2020-04-07,1
UK1773,2020-03-29,2020-03-29,1
UK716,2020-04-05,2020-04-05,1
UK39,2020-03-19,2020-05-14,43
UK883,2020-04-04,2020-04-04,1
UK37,2020-03-17,2020-05-04,38
UK1780,2020-04-17,2020-06-03,4
UK79,2020-03-24,2020-06-06,33
UK1725,2020-03-30,2020-04-30,17
UK1497,2020-03-28,2020-05-05,8
UK132,2020-03-27,2020-05-13,13
UK968,2020-03-29,2020-07-18,12
UK609,2020-03-19,2020-04-29,3
UK1723,2020-03-31,2020-06-11,6
UK1329,2020-03-22,2020-04-30,2
UK343,2020-03-21,2020-04-28,8
UK2043,2020-04-29,2020-04-29,1
UK1843,2020-04-10,2020-08-08,4
UK396,2020-08-05,2020-08-05,1
UK1494,2020-08-05,2020-08-05,2
UK1361,2020-07-15,2020-08-02,9
UK1374,2020-08-07,2020-08-07,1
UK923,2020-08-08,2020-08-08,1
UK1122,2020-08-04,2020-08-04,1
UK240,2020-03-27,2020-08-06,4
UK1708,2020-08-06,2020-08-06,1
UK496,2020-07-22,2020-07-22,1
UK1224,2020-07-12,2020-07-27,7
UK1860,2020-03-30,2020-06-14,8
UK1109,2020-06-18,2020-06-18,1
UK61,2020-03-12,2020-06-18,52
UK1273,2020-07-15,2020-07-27,9
UK1274,2020-07-04,2020-07-16,4
UK2054,2020-04-15,2020-07-02,3
UK2055,2020-07-01,2020-07-02,3
UK1448,2020-07-01,2020-07-01,2
UK1052,2020-07-02,2020-07-02,1
UK1008,2020-07-04,2020-07-04,1
UK1124,2020-04-07,2020-07-26,7
UK66,2020-06-11,2020-06-11,2
UK2121,2020-07-23,2020-07-27,2
UK2004,2020-03-26,2020-06-14,5
UK1838,2020-04-03,2020-07-23,12
UK899,2020-04-03,2020-06-26,24
UK1166,2020-07-20,2020-07-27,3
UK1852,2020-03-25,2020-07-18,4
UK947,2020-07-16,2020-07-18,6
UK1070,2020-07-24,2020-07-24,1
UK1244,2020-07-15,2020-07-25,10
UK2030,2020-04-26,2020-07-22,10
UK857,2020-06-09,2020-07-12,2
UK525,2020-07-17,2020-07-29,3
UK1402,2020-07-20,2020-07-20,1
UK481,2020-06-23,2020-06-23,1
UK1932,2020-03-23,2020-07-13,6
UK2039,2020-04-12,2020-06-25,3
UK1677,2020-06-27,2020-06-27,1
UK1794,2020-06-27,2020-06-27,1
UK2098,2020-03-28,2020-06-24,4
UK1748,2020-04-04,2020-07-20,3
UK949,2020-07-13,2020-07-16,3
UK717,2020-07-17,2020-07-17,3
UK1049,2020-04-06,2020-07-20,3
UK418,2020-04-14,2020-07-16,2
UK41,2020-07-14,2020-07-14,1
UK1194,2020-07-15,2020-07-15,1
UK571,2020-07-29,2020-07-29,1
UK1138,2020-07-21,2020-07-22,2
UK1590,2020-07-13,2020-07-13,1
UK1394,2020-07-10,2020-07-10,1
UK1859,2020-03-30,2020-08-02,4
UK1853,2020-07-27,2020-07-27,1
UK1464,2020-07-28,2020-07-28,1
UK2087,2020-03-29,2020-07-11,6
UK419,2020-07-21,2020-07-21,1
UK2023,2020-07-22,2020-07-22,1
UK2080,2020-07-23,2020-07-23,1
UK465,2020-07-14,2020-07-14,1
UK926,2020-04-27,2020-07-15,2
UK2026,2020-04-03,2020-07-21,2
UK2056,2020-05-14,2020-06-24,2
UK1796,2020-06-24,2020-06-24,1
UK1696,2020-06-29,2020-06-29,1
UK1210,2020-07-14,2020-07-29,8
UK2088,2020-06-22,2020-06-22,1
UK1801,2020-06-25,2020-06-25,1
UK1738,2020-06-29,2020-06-29,1
UK1829,2020-04-13,2020-04-13,1
UK738,2020-04-07,2020-04-25,15
UK1178,2020-04-03,2020-04-25,11
UK2090,2020-07-19,2020-07-19,1
UK285,2020-03-06,2020-07-22,4
UK107,2020-03-08,2020-07-03,526
UK1336,2020-04-15,2020-07-26,11
UK80,2020-04-07,2020-04-07,1
UK1071,2020-07-22,2020-07-26,2
UK1751,2020-04-08,2020-04-08,1
UK598,2020-03-28,2020-04-07,2
UK1603,2020-04-05,2020-07-27,24
UK1193,2020-04-27,2020-04-27,1
UK2077,2020-04-12,2020-04-14,2
UK1587,2020-04-02,2020-04-02,1
UK1433,2020-04-17,2020-04-17,1
UK905,2020-04-13,2020-04-13,1
UK1807,2020-04-15,2020-04-23,2
UK1190,2020-04-23,2020-04-23,1
UK131,2020-03-29,2020-04-17,2
UK1969,2020-04-02,2020-04-02,1
UK1351,2020-04-12,2020-04-12,1
UK67,2020-07-16,2020-07-19,3
UK372,2020-07-16,2020-07-16,1
UK767,2020-07-17,2020-07-17,2
UK1674,2020-07-16,2020-07-16,1
UK1536,2020-07-17,2020-07-17,1
UK2112,2020-05-01,2020-07-17,4
UK1540,2020-05-01,2020-07-16,2
UK267,2020-03-12,2020-07-15,96
UK1316,2020-07-17,2020-07-17,1
UK490,2020-07-16,2020-07-16,1
UK776,2020-07-17,2020-07-17,1
UK1984,2020-07-18,2020-07-18,1
UK758,2020-07-16,2020-07-16,1
UK2101,2020-04-24,2020-07-15,4
UK1310,2020-07-18,2020-07-18,1
UK831,2020-06-29,2020-07-06,2
UK1453,2020-07-18,2020-07-18,1
UK4479,2020-03-16,2020-07-17,2
UK793,2020-07-17,2020-07-17,1
UK1309,2020-07-18,2020-07-18,1
UK1098,2020-04-07,2020-07-17,2
UK1618,2020-06-30,2020-06-30,1
UK2020,2020-07-14,2020-07-14,1
UK238,2020-07-15,2020-07-15,1
UK1851,2020-04-17,2020-06-29,2
UK1220,2020-07-19,2020-07-19,1
UK1407,2020-07-20,2020-07-20,1
UK1795,2020-07-16,2020-07-16,1
UK885,2020-07-23,2020-07-23,1
UK2069,2020-07-19,2020-07-19,1
UK1754,2020-07-20,2020-07-21,2
UK1628,2020-07-26,2020-07-26,1
UK1068,2020-07-23,2020-07-23,1
UK1717,2020-05-25,2020-06-16,8
UK350,2020-07-01,2020-07-01,2
UK2906,2020-03-12,2020-06-30,12
UK1743,2020-04-01,2020-06-30,9
UK1358,2020-07-15,2020-07-15,3
UK2015,2020-07-13,2020-07-13,1
UK579,2020-07-11,2020-07-11,1
UK1346,2020-03-10,2020-07-10,6
UK1986,2020-07-15,2020-07-15,1
UK401,2020-07-10,2020-07-10,1
UK23,2020-03-18,2020-05-09,16
UK596,2020-03-16,2020-04-24,56
UK1977,2020-04-20,2020-04-20,1
UK1987,2020-03-26,2020-04-08,2
UK850,2020-03-21,2020-03-21,1
UK1641,2020-03-29,2020-04-21,2
UK2106,2020-03-24,2020-03-24,1
UK1848,2020-03-24,2020-04-21,2
UK893,2020-03-26,2020-04-15,8
UK2045,2020-03-17,2020-05-25,16
UK1174,2020-03-16,2020-04-11,5
UK581,2020-03-14,2020-03-14,1
UK59,2020-03-14,2020-04-17,25
UK328,2020-04-21,2020-04-21,1
UK1075,2020-03-24,2020-04-03,2
UK1027,2020-03-24,2020-03-24,1
UK1551,2020-07-05,2020-07-05,1
UK1971,2020-03-23,2020-07-01,2
UK1815,2020-05-05,2020-07-05,2
UK476,2020-07-06,2020-07-06,1
UK1111,2020-07-01,2020-07-01,1
UK495,2020-07-05,2020-07-05,1
UK574,2020-07-01,2020-07-01,1
UK1822,2020-07-04,2020-07-04,1
UK1143,2020-07-04,2020-07-04,1
UK1182,2020-07-03,2020-07-03,1
UK1121,2020-07-04,2020-07-04,1
UK810,2020-07-03,2020-07-03,1
UK1184,2020-07-03,2020-07-03,1
UK46,2020-03-14,2020-04-15,12
UK1223,2020-03-21,2020-05-15,15
UK1854,2020-03-26,2020-04-06,2
UK1806,2020-06-12,2020-06-28,2
UK274,2020-03-14,2020-04-22,20
UK1964,2020-03-30,2020-06-27,12
UK646,2020-03-22,2020-06-16,4
UK204,2020-06-27,2020-06-27,1
UK1409,2020-06-12,2020-06-12,1
UK1557,2020-06-09,2020-06-09,1
UK1399,2020-06-15,2020-06-15,1
UK1487,2020-03-22,2020-06-24,27
UK964,2020-06-11,2020-06-11,1
UK2128,2020-03-13,2020-06-10,3
UK1818,2020-06-11,2020-06-11,1
UK2025,2020-06-17,2020-06-17,1
UK1508,2020-06-19,2020-06-19,1
UK1596,2020-04-30,2020-06-16,5
UK1471,2020-04-15,2020-06-17,2
UK284,2020-06-15,2020-06-15,1
UK599,2020-06-19,2020-06-24,2
UK177,2020-06-06,2020-06-17,5
UK2126,2020-06-26,2020-06-26,1
UK563,2020-06-16,2020-06-16,1
UK692,2020-06-01,2020-06-01,1
UK1963,2020-03-29,2020-05-31,3
UK565,2020-06-02,2020-06-02,2
UK201,2020-06-01,2020-06-01,1
UK1757,2020-04-06,2020-06-01,2
UK1546,2020-04-03,2020-06-02,2
UK1909,2020-06-04,2020-06-04,1
UK977,2020-06-02,2020-06-02,1
UK1667,2020-04-17,2020-06-02,7
UK2122,2020-05-22,2020-06-04,2
UK840,2020-06-11,2020-06-11,1
UK1077,2020-06-01,2020-06-01,1
UK1424,2020-05-14,2020-05-14,1
UK1916,2020-06-14,2020-06-14,1
UK1393,2020-06-08,2020-06-08,1
UK1564,2020-06-13,2020-06-13,1
UK1279,2020-04-19,2020-05-16,25
UK881,2020-03-10,2020-05-16,22
UK1257,2020-05-14,2020-05-14,1
UK1912,2020-04-24,2020-04-24,1
UK1341,2020-05-14,2020-05-14,1
UK944,2020-05-14,2020-05-14,1
UK1469,2020-04-21,2020-05-12,2
UK1755,2020-05-12,2020-05-12,1
UK1663,2020-03-26,2020-05-02,22
UK1981,2020-04-11,2020-04-30,15
UK71,2020-03-20,2020-05-06,12
UK1130,2020-04-04,2020-04-29,32
UK987,2020-05-22,2020-05-22,1
UK1809,2020-04-22,2020-05-19,3
UK980,2020-04-29,2020-04-29,1
UK509,2020-06-04,2020-06-04,1
UK1291,2020-04-15,2020-06-06,3
UK1088,2020-04-05,2020-06-25,4
UK586,2020-06-24,2020-06-24,1
UK629,2020-06-04,2020-06-04,1
UK1753,2020-06-05,2020-06-05,1
UK1810,2020-06-24,2020-06-24,1
UK1607,2020-06-06,2020-06-06,1
UK1270,2020-03-21,2020-06-24,11
UK743,2020-04-01,2020-06-09,2
UK2034,2020-05-17,2020-06-28,6
UK1463,2020-05-14,2020-05-14,1
UK607,2020-03-18,2020-06-16,7
UK153,2020-03-20,2020-04-03,7
UK763,2020-04-13,2020-04-13,1
UK1495,2020-04-27,2020-04-27,1
UK585,2020-04-02,2020-04-07,2
UK1369,2020-03-29,2020-05-11,3
UK1427,2020-04-07,2020-04-07,1
UK1450,2020-04-03,2020-04-03,2
UK1998,2020-04-10,2020-05-01,9
UK58,2020-03-13,2020-04-09,14
UK1719,2020-04-02,2020-04-02,1
UK1018,2020-04-05,2020-04-18,4
UK384,2020-02-28,2020-05-16,12
UK206,2020-04-02,2020-04-02,1
UK841,2020-04-27,2020-04-27,1
UK1995,2020-03-30,2020-04-04,2
UK434,2020-04-06,2020-04-06,1
UK1282,2020-03-28,2020-04-18,13
UK1814,2020-04-03,2020-04-03,1
UK173,2020-03-11,2020-04-13,19
UK846,2020-04-17,2020-05-04,5
UK1563,2020-04-17,2020-04-17,1
UK988,2020-04-10,2020-04-10,1
UK915,2020-04-27,2020-04-27,1
UK142,2020-03-20,2020-04-18,3
UK858,2020-04-01,2020-04-08,3
UK1544,2020-05-22,2020-05-22,1
UK1522,2020-03-20,2020-04-27,3
UK21,2020-03-31,2020-05-07,25
UK512,2020-04-08,2020-04-21,7
UK436,2020-03-28,2020-04-24,4
UK44,2020-03-23,2020-04-27,20
UK1289,2020-04-06,2020-04-06,1
UK43,2020-03-18,2020-03-31,9
UK14,2020-03-12,2020-04-28,29
UK187,2020-03-21,2020-05-25,15
UK1637,2020-04-22,2020-05-25,3
UK1437,2020-04-12,2020-04-12,1
UK2123,2020-04-17,2020-04-17,1
UK950,2020-04-21,2020-04-21,1
UK703,2020-03-29,2020-04-17,8
UK894,2020-04-03,2020-04-22,4
UK1042,2020-04-23,2020-04-23,1
UK1219,2020-04-23,2020-04-23,1
UK526,2020-03-23,2020-05-18,4
UK1249,2020-04-22,2020-04-22,1
UK1624,2020-05-02,2020-05-02,1
UK918,2020-04-20,2020-04-20,1
UK256,2020-04-07,2020-04-22,4
UK255,2020-04-22,2020-04-22,1
UK1108,2020-04-20,2020-04-20,1
UK1549,2020-06-03,2020-06-03,1
UK2135,2020-05-19,2020-05-19,1
UK515,2020-03-11,2020-04-27,15
UK1545,2020-05-15,2020-05-15,1
UK1179,2020-03-29,2020-05-16,11
UK400,2020-04-14,2020-04-14,1
UK1943,2020-05-18,2020-05-18,1
UK1949,2020-04-14,2020-04-14,1
UK1938,2020-04-14,2020-04-14,1
UK1993,2020-04-14,2020-04-14,1
UK687,2020-03-24,2020-05-15,3
UK605,2020-03-30,2020-04-10,9
UK4493,2020-04-27,2020-05-08,11
UK502,2020-03-25,2020-04-16,5
UK118,2020-03-20,2020-04-30,5
UK508,2020-03-20,2020-04-13,5
UK245,2020-04-01,2020-04-27,8
UK572,2020-04-24,2020-04-24,1
UK1100,2020-03-29,2020-04-17,2
UK110,2020-04-26,2020-04-26,1
UK1135,2020-03-30,2020-04-21,14
UK306,2020-03-30,2020-04-07,5
UK601,2020-03-12,2020-05-15,38
UK832,2020-03-24,2020-04-09,2
UK534,2020-03-27,2020-03-27,1
UK628,2020-03-31,2020-04-09,6
UK241,2020-03-22,2020-04-16,16
UK1532,2020-04-28,2020-04-28,1
UK1959,2020-03-27,2020-04-13,2
UK1405,2020-03-26,2020-03-26,1
UK423,2020-03-28,2020-03-28,1
UK345,2020-03-25,2020-04-06,3
UK1416,2020-04-29,2020-05-11,3
UK5503,2020-03-31,2020-05-13,9
UK1858,2020-04-17,2020-04-29,2
UK928,2020-03-11,2020-05-17,8
UK1765,2020-04-30,2020-04-30,1
UK519,2020-03-30,2020-04-15,3
UK464,2020-04-09,2020-05-04,3
UK1234,2020-03-26,2020-04-23,18
UK437,2020-03-28,2020-04-12,4
UK1509,2020-04-12,2020-04-12,1
UK4,2020-03-11,2020-04-25,43
UK499,2020-03-23,2020-04-13,4
UK828,2020-03-10,2020-03-10,1
UK351,2020-04-04,2020-04-15,4
UK2102,2020-03-29,2020-04-22,4
UK349,2020-03-13,2020-05-07,8
UK912,2020-04-12,2020-04-12,1
UK1263,2020-03-09,2020-03-13,6
UK165,2020-03-11,2020-03-11,1
UK49,2020-03-18,2020-05-07,9
UK391,2020-04-09,2020-04-11,2
UK1839,2020-04-12,2020-04-12,1
UK55,2020-03-16,2020-04-12,19
UK429,2020-04-04,2020-04-05,2
UK200,2020-03-26,2020-04-19,10
UK486,2020-04-15,2020-04-15,1
UK1941,2020-04-15,2020-04-15,1
UK422,2020-03-29,2020-04-21,10
UK2037,2020-04-17,2020-04-17,1
UK1419,2020-04-16,2020-04-16,1
UK1703,2020-03-16,2020-05-01,19
UK2065,2020-04-06,2020-04-08,2
UK1940,2020-05-13,2020-05-13,1
UK1246,2020-05-14,2020-05-14,1
UK52,2020-05-05,2020-05-08,2
UK2127,2020-05-22,2020-05-22,1
UK2036,2020-05-23,2020-05-23,1
UK820,2020-04-28,2020-04-28,4
UK933,2020-04-27,2020-04-27,1
UK235,2020-03-26,2020-04-25,2
UK1373,2020-04-23,2020-04-23,1
UK1955,2020-04-27,2020-05-13,2
UK1466,2020-04-22,2020-04-22,1
UK1989,2020-04-18,2020-04-21,2
UK120,2020-03-04,2020-06-07,10
UK134,2020-03-09,2020-04-07,12
UK1237,2020-04-03,2020-04-03,1
UK1936,2020-04-13,2020-04-13,1
UK70,2020-03-12,2020-04-22,11
UK766,2020-04-22,2020-04-22,2
UK615,2020-03-03,2020-03-06,3
UK1635,2020-03-14,2020-03-14,1
UK270,2020-03-04,2020-04-03,5
UK491,2020-03-23,2020-04-26,23
UK444,2020-04-13,2020-04-13,1
UK50,2020-03-10,2020-03-10,1
UK982,2020-04-23,2020-04-23,3
UK86,2020-03-23,2020-03-30,8
UK803,2020-04-13,2020-04-13,1
UK1459,2020-04-13,2020-04-13,1
UK824,2020-04-21,2020-04-21,1
UK1933,2020-04-21,2020-04-22,2
UK2038,2020-03-29,2020-04-13,2
UK1970,2020-04-04,2020-04-04,1
UK715,2020-04-03,2020-04-03,1
UK1016,2020-04-03,2020-04-09,4
UK979,2020-03-29,2020-03-29,1
UK342,2020-03-10,2020-03-10,1
UK760,2020-04-09,2020-04-17,5
UK555,2020-04-04,2020-04-10,2
UK2339,2020-04-02,2020-04-13,2
UK105,2020-04-10,2020-04-21,3
UK1242,2020-04-21,2020-04-21,1
UK1650,2020-05-06,2020-05-10,2
UK1331,2020-04-12,2020-04-12,1
UK686,2020-04-22,2020-04-24,2
UK1325,2020-04-23,2020-04-24,3
UK1699,2020-04-24,2020-04-24,2
UK32,2020-03-31,2020-04-24,2
UK1505,2020-03-11,2020-03-29,2
UK414,2020-04-04,2020-04-04,1
UK360,2020-03-12,2020-04-06,14
UK4473,2020-03-27,2020-03-27,1
UK4499,2020-04-01,2020-04-04,3
UK197,2020-03-27,2020-03-27,1
UK728,2020-03-20,2020-04-01,3
UK1353,2020-04-03,2020-04-03,1
