UK_lineage,taxon
UK2115,Wales/PHWC-29168/2020
UK1707,Wales/PHWC-2E2D9/2020
UK4518,Wales/PHWC-32005/2020
UK2796,Wales/PHWC-3207E/2020
UK2116,Wales/PHWC-2E0C0/2020
UK4526,Wales/PHWC-2E1EB/2020
UK4398,Wales/PHWC-28F9C/2020
UK3150,Wales/PHWC-2E233/2020
UK1321,Wales/PHWC-2E1AF/2020
UK2832,Wales/PHWC-322D2/2020
UK3151,Wales/PHWC-2E057/2020
UK3152,Wales/PHWC-29274/2020
UK1676,Wales/PHWC-2E2BB/2020
UK2117,Wales/PHWC-29441/2020
UK2118,Wales/PHWC-31D5A/2020
UK1540,Wales/PHWC-321B7/2020
UK2119,Wales/PHWC-31B8D/2020
UK3153,Wales/PHWC-31CA8/2020
UK2120,Wales/PHWC-32032/2020
UK4666,Wales/PHWC-290F2/2020
UK1677,Wales/PHWC-324BE/2020
UK2121,Wales/PHWC-31F54/2020
UK3154,Wales/PHWC-32278/2020
UK2797,Wales/PHWC-32409/2020
UK3155,Wales/PHWC-31E1B/2020
UK2122,Wales/PHWC-321C6/2020
UK2123,Wales/PHWC-2904D/2020
UK3156,Wales/PHWC-29265/2020
UK3157,Wales/PHWC-2DEA9/2020
UK1790,Wales/PHWC-294D8/2020
UK2798,Wales/PHWC-31B23/2020
UK2124,Wales/PHWC-2953F/2020
UK3159,Wales/PHWC-28FD8/2020
UK2125,Wales/PHWC-294E7/2020
UK2079,Wales/PHWC-28F8D/2020
UK2126,Wales/PHWC-2E02A/2020
UK2127,Wales/PHWC-31DA5/2020
UK1541,Wales/PHWC-31E0C/2020
UK1051,Wales/PHWC-31C4E/2020
UK3160,Wales/PHWC-31DB4/2020
UK2799,Wales/PHWC-31C7B/2020
UK2128,Wales/PHWC-32427/2020
UK2129,Wales/PHWC-31C11/2020
UK2130,Wales/PHWC-31965/2020
UK3161,Wales/PHWC-2FFA4/2020
UK1666,Wales/PHWC-2E0DF/2020
UK3162,Wales/PHWC-2E330/2020
UK4527,Wales/PHWC-31F09/2020
UK2051,Scotland/EDB4515/2020
UK1527,Scotland/EDB4504/2020
UK3133,England/CAMB-1ADC00/2020
UK4460,England/CAMB-1ADBA9/2020
UK3134,England/CAMB-1ADB5E/2020
UK3135,England/CAMB-1ADB9A/2020
UK3163,England/NOTT-1109C5/2020
UK2131,England/NOTT-110822/2020
UK3167,England/NOTT-11089B/2020
UK1542,England/NORT-288E6E/2020
UK3168,England/NORT-288EB9/2020
UK3169,England/NORT-2890FE/2020
UK3170,England/NORT-2892BC/2020
UK3171,England/NORT-2894E3/2020
UK3172,England/NORT-28952C/2020
UK4461,England/NORT-288D25/2020
UK3173,England/NORT-288EE6/2020
UK3174,England/NORT-288EC8/2020
UK3175,England/NORT-2896B0/2020
UK4669,England/CAMB-1AC24B/2020
UK2134,England/CAMB-1AC375/2020
UK3186,England/EXET-135CC1/2020
UK3187,England/EXET-135CD0/2020
UK3188,England/EXET-135D55/2020
UK3189,England/EXET-135D91/2020
UK3190,England/EXET-135D73/2020
UK5568,England/EXET-135DA0/2020
UK4495,England/SHEF-D0607/2020
UK2650,England/SHEF-C9100/2020
UK3176,England/SHEF-CFDD9/2020
UK3191,England/EXET-135C94/2020
UK3192,England/EXET-135C76/2020
UK3193,England/EXET-135BA6/2020
UK4667,England/EXET-135B97/2020
UK3194,England/EXET-135C2B/2020
UK1543,Scotland/EDB4383/2020
UK1891,Scotland/EDB4382/2020
UK2133,Scotland/CVR2226/2020
UK1885,Scotland/CVR2217/2020
UK3178,England/PHEC-20CAC/2020
UK3180,England/PHEC-20CE8/2020
UK3181,England/PHEC-20CBB/2020
UK3182,England/PHEC-20D6D/2020
UK3183,England/PHEC-20F76/2020
UK3184,England/PHEC-20F85/2020
UK2643,England/PHEC-20D9A/2020
UK3185,England/PHEC-21063/2020
UK1791,England/EXET-135F40/2020
UK4528,England/EXET-135EBC/2020
UK3164,England/EXET-135ECB/2020
UK4511,England/EXET-135F04/2020
UK4400,England/EXET-135F13/2020
UK3197,England/EXET-135EAD/2020
UK1052,England/EXET-135E34/2020
UK3198,England/EXET-135E70/2020
UK4668,England/CAMB-1AD71E/2020
UK3166,England/EXET-135A21/2020
UK3199,England/EXET-135AA9/2020
UK1620,England/EXET-135A12/2020
UK3165,England/EXET-135B00/2020
UK1053,England/EXET-1359F7/2020
UK1544,Scotland/EDB3983/2020
UK5499,Scotland/CVR2840/2020
UK1960,Scotland/CVR2222/2020
UK1687,Scotland/CVR2967/2020
UK3209,England/LOND-D5611/2020
UK4670,England/LOND-D5620/2020
UK3210,England/LOND-D56C6/2020
UK1911,England/LOND-D559C/2020
UK2751,England/LOND-D55AB/2020
UK1546,England/LIVE-9D949/2020
UK1711,England/LIVE-9DADD/2020
UK2800,England/SHEF-C6C20/2020
UK2529,England/SHEF-C5C9A/2020
UK1621,England/SHEF-C9AC9/2020
UK1767,England/SHEF-C584B/2020
UK3211,England/LIVE-9DB52/2020
UK2137,England/LIVE-9DC40/2020
UK2568,Scotland/EDB3887/2020
UK1784,Scotland/EDB3914/2020
UK1961,Scotland/EDB3906/2020
UK1511,Scotland/EDB3925/2020
UK1782,Scotland/EDB3879/2020
UK1547,Scotland/EDB3891/2020
UK3212,England/LOND-D523B/2020
UK2138,England/LOND-D51A7/2020
UK1332,England/LOND-D5277/2020
UK2702,England/LOND-D520E/2020
UK3200,England/LOND-D582A/2020
UK2834,England/LOND-D57F0/2020
UK2136,England/LOND-D57E1/2020
UK4462,England/CAMB-1AD12F/2020
UK3202,England/CAMB-1AD268/2020
UK3203,England/CAMB-1AD72D/2020
UK3204,England/CAMB-1AD602/2020
UK3206,England/CAMB-1AD6C6/2020
UK2752,England/LOND-D4CE3/2020
UK3207,England/LOND-D4BE6/2020
UK3341,England/LOND-D4BAA/2020
UK2611,England/LOND-D4CF2/2020
UK1912,England/LOND-D4CD4/2020
UK5569,England/NOTT-110646/2020
UK1086,England/SHEF-CE6DF/2020
UK5264,England/BIRM-5E838/2020
UK1262,England/BIRM-5E7EO/2020
UK4531,England/BIRM-5E874/2020
UK1333,England/BIRM-5E892/2020
UK3214,England/BIRM-5E80B/2020
UK3215,England/BIRM-5E847/2020
UK1954,Scotland/CVR2982/2020
UK5474,England/SHEF-CC431/2020
UK5159,England/SHEF-C33D3/2020
UK3213,England/SHEF-D130F/2020
UK4529,England/SHEF-CF8C9/2020
UK1792,England/SHEF-C1F4A/2020
UK1334,Scotland/CVR3082/2020
UK3216,England/NOTT-1105A3/2020
UK2139,England/NOTT-110567/2020
UK1622,England/SHEF-D077D/2020
UK4671,England/SHEF-C4BDA/2020
UK1913,Scotland/EDB3518/2020
UK1777,Scotland/EDB3817/2020
UK1772,Scotland/EDB3846/2020
UK865,Scotland/EDB3850/2020
UK328,Scotland/EDB3872/2020
UK2667,Scotland/EDB3865/2020
UK3220,England/SHEF-C8505/2020
UK4532,England/SHEF-D1633/2020
UK2698,England/SHEF-CC0D3/2020
UK1779,England/SHEF-C1C8F/2020
UK3221,England/SHEF-C6C5D/2020
UK4452,England/SHEF-CAD1A/2020
UK1549,Scotland/EDB3759/2020
UK1552,Scotland/EDB3795/2020
UK3223,Scotland/EDB3760/2020
UK1553,Scotland/EDB3673/2020
UK1794,Scotland/EDB3778/2020
UK3217,Scotland/CVR2919/2020
UK2140,Scotland/CVR2750/2020
UK2835,Scotland/CVR2819/2020
UK3218,Scotland/CVR2691/2020
UK4463,England/CAMB-1AC032/2020
UK4538,England/SHEF-D15FA/2020
UK2839,Scotland/CVR1076/2020
UK4674,Scotland/CVR353/2020
UK2159,Scotland/CVR427/2020
UK4675,Scotland/CVR348/2020
UK1920,Scotland/CVR355/2020
UK1949,Scotland/CVR247/2020
UK1626,Scotland/CVR334/2020
UK2840,Scotland/CVR896/2020
UK3243,Scotland/CVR763/2020
UK2690,Scotland/CVR337/2020
UK2841,Scotland/CVR697/2020
UK1932,Scotland/CVR453/2020
UK1785,Scotland/CVR579/2020
UK1623,England/SHEF-CAC0E/2020
UK1775,England/SHEF-C9935/2020
UK3244,England/EXET-135906/2020
UK3245,England/EXET-13597F/2020
UK4477,England/CAMB-1ABF45/2020
UK2914,England/CAMB-1ABF09/2020
UK3225,Wales/PHWC-28C77/2020
UK804,Wales/PHWC-310D9/2020
UK2141,Wales/PHWC-289E9/2020
UK3226,Wales/PHWC-3074E/2020
UK1678,Wales/PHWC-311E5/2020
UK2897,Wales/PHWC-30E85/2020
UK1054,Wales/PHWC-30F46/2020
UK2142,Wales/PHWC-28A7D/2020
UK2143,Wales/PHWC-30A45/2020
UK2144,Wales/PHWC-30B42/2020
UK2145,Wales/PHWC-28A22/2020
UK2836,Wales/PHWC-314DD/2020
UK2753,Wales/PHWC-28B5C/2020
UK2146,Wales/PHWC-31437/2020
UK2147,Wales/PHWC-30B33/2020
UK1554,Wales/PHWC-28DFC/2020
UK3227,Wales/PHWC-28BD4/2020
UK5489,Wales/PHWC-3090C/2020
UK2148,Wales/PHWC-31446/2020
UK2150,Wales/PHWC-30DF1/2020
UK1624,Wales/PHWC-315DA/2020
UK1679,Wales/PHWC-30E67/2020
UK1555,Wales/PHWC-289F8/2020
UK2837,Wales/PHWC-28F32/2020
UK2151,Wales/PHWC-3076C/2020
UK2871,Wales/PHWC-2FA1C/2020
UK3147,Wales/PHWC-308D2/2020
UK3228,Wales/PHWC-30993/2020
UK3229,Wales/PHWC-30A27/2020
UK4672,Wales/PHWC-307D5/2020
UK1625,Wales/PHWC-31929/2020
UK1556,Wales/PHWC-3169B/2020
UK106,Wales/PHWC-31103/2020
UK4533,Wales/PHWC-28D92/2020
UK2152,Wales/PHWC-28AC8/2020
UK3230,Wales/PHWC-28E35/2020
UK3231,Wales/PHWC-28B10/2020
UK3232,Wales/PHWC-30B7F/2020
UK4673,Wales/PHWC-30F55/2020
UK4534,Wales/PHWC-28B98/2020
UK2086,Wales/PHWC-308E1/2020
UK399,Wales/PHWC-30CB8/2020
UK3233,Wales/PHWC-31464/2020
UK1188,Wales/PHWC-30FFB/2020
UK2699,Wales/PHWC-28CA4/2020
UK3234,Wales/PHWC-316E6/2020
UK3235,Wales/PHWC-30A36/2020
UK2153,Wales/PHWC-28BE3/2020
UK2838,Wales/PHWC-28F6F/2020
UK4535,Wales/PHWC-3175C/2020
UK3236,Wales/PHWC-28BC5/2020
UK3237,Wales/PHWC-28BF2/2020
UK3238,Wales/PHWC-30BE8/2020
UK2154,Wales/PHWC-31473/2020
UK3239,Wales/PHWC-3117C/2020
UK3240,Wales/PHWC-28E08/2020
UK2907,Wales/PHWC-314EC/2020
UK2155,Wales/PHWC-28ECC/2020
UK2156,Wales/PHWC-30BD9/2020
UK2157,Wales/PHWC-31130/2020
UK3241,Wales/PHWC-30F37/2020
UK3242,Wales/PHWC-30975/2020
UK4366,Wales/PHWC-2899E/2020
UK2670,Wales/PHWC-28EF9/2020
UK2158,Wales/PHWC-312B5/2020
UK1718,Wales/PHWC-318A4/2020
UK160,Wales/PHWC-28E80/2020
UK4537,Wales/PHWC-30F82/2020
UK2754,Wales/PHWC-28D74/2020
UK1,England/LIVE-9CE87/2020
UK2872,Wales/PHWC-2EB1A/2020
UK417,Wales/PHWC-2CB67/2020
UK2804,Wales/PHWC-2EE5D/2020
UK5182,Wales/PHWC-2EAB3/2020
UK2180,Wales/PHWC-2D3AA/2020
UK2805,Wales/PHWC-2ECAE/2020
UK4505,Wales/PHWC-2EF3C/2020
UK1795,Wales/PHWC-2CAA6/2020
UK3298,Wales/PHWC-2ED8D/2020
UK3299,Wales/PHWC-2A237/2020
UK2080,Wales/PHWC-2ED23/2020
UK1887,Wales/PHWC-2D401/2020
UK3300,Wales/PHWC-2A440/2020
UK3301,Wales/PHWC-2D6A1/2020
UK3146,Wales/PHWC-2ED6F/2020
UK3302,Wales/PHWC-2A2CE/2020
UK3303,Wales/PHWC-2D61A/2020
UK3032,Wales/PHWC-2EEB7/2020
UK1796,Wales/PHWC-2EC9F/2020
UK3304,Wales/PHWC-2D28F/2020
UK3305,Wales/PHWC-2C781/2020
UK4691,Wales/PHWC-2A3E9/2020
UK2842,Wales/PHWC-2A6E0/2020
UK2181,Wales/PHWC-2D5C2/2020
UK1557,Wales/PHWC-2D665/2020
UK1307,Wales/PHWC-2EE8A/2020
UK2806,Wales/PHWC-2EC17/2020
UK3145,Wales/PHWC-2EA4A/2020
UK3306,Wales/PHWC-2D37D/2020
UK2182,Wales/PHWC-2EC26/2020
UK4541,Wales/PHWC-2EC71/2020
UK2183,Wales/PHWC-2D340/2020
UK1055,Wales/PHWC-2C903/2020
UK3307,Wales/PHWC-2A6B3/2020
UK2184,Wales/PHWC-2D2AD/2020
UK2185,Wales/PHWC-2C5D2/2020
UK3308,Wales/PHWC-2D50E/2020
UK1629,Wales/PHWC-2CB49/2020
UK1797,Wales/PHWC-2D45C/2020
UK2186,Wales/PHWC-2A45F/2020
UK2187,Wales/PHWC-2EDE7/2020
UK4692,Wales/PHWC-2C709/2020
UK3309,Wales/PHWC-2A747/2020
UK2188,Wales/PHWC-2EED5/2020
UK3310,Wales/PHWC-2C8CA/2020
UK5517,Wales/PHWC-2A39E/2020
UK2189,Wales/PHWC-2A6FF/2020
UK2190,Wales/PHWC-2D46B/2020
UK2191,Wales/PHWC-2EEA8/2020
UK3312,Wales/PHWC-2A4B9/2020
UK3313,Wales/PHWC-2A228/2020
UK3079,Wales/PHWC-2CB3A/2020
UK2192,Wales/PHWC-2C842/2020
UK2193,Wales/PHWC-2D568/2020
UK3314,Wales/PHWC-2ECF9/2020
UK2194,Wales/PHWC-2EC08/2020
UK2195,Wales/PHWC-2CA88/2020
UK2843,Wales/PHWC-2C578/2020
UK2196,Wales/PHWC-2C806/2020
UK96,Wales/PHWC-2A589/2020
UK3315,Wales/PHWC-2D51D/2020
UK3316,Wales/PHWC-2A4C8/2020
UK2874,Wales/PHWC-2D36E/2020
UK3317,Wales/PHWC-2A370/2020
UK2197,Wales/PHWC-2D38C/2020
UK2657,Wales/PHWC-2A246/2020
UK4443,England/SHEF-C291E/2020
UK4543,England/SHEF-C22AA/2020
UK3319,England/SHEF-C6929/2020
UK2658,Scotland/EDB2670/2020
UK2668,Scotland/EDB2666/2020
UK1799,Scotland/EDB2660/2020
UK4542,England/EXET-135827/2020
UK1798,England/EXET-1357EE/2020
UK3249,England/CAMB-8357F/2020
UK2160,England/CAMB-830F6/2020
UK1976,England/CAMB-836D6/2020
UK2161,England/CAMB-824A0/2020
UK3251,England/CAMB-82419/2020
UK3252,England/CAMB-1AA4ED/2020
UK3253,England/CAMB-834DC/2020
UK3254,England/CAMB-1AA3E0/2020
UK2923,England/CAMB-83515/2020
UK1886,England/CAMB-824EC/2020
UK1336,England/CAMB-826B9/2020
UK4464,England/CAMB-842A4/2020
UK4508,England/CAMB-82D0F/2020
UK4465,England/CAMB-842C2/2020
UK1337,England/CAMB-8281D/2020
UK2585,England/CAMB-8430B/2020
UK3255,England/CAMB-8230D/2020
UK3256,England/CAMB-835AC/2020
UK4676,England/CAMB-82789/2020
UK3257,England/CAMB-8226A/2020
UK3258,England/CAMB-84514/2020
UK2936,England/CAMB-1AA4DE/2020
UK3259,England/CAMB-842E0/2020
UK4539,England/CAMB-82279/2020
UK2942,England/CAMB-82974/2020
UK2803,England/CAMB-843ED/2020
UK3260,England/CAMB-1AA492/2020
UK992,England/CAMB-82D5A/2020
UK1738,England/CAMB-836B8/2020
UK3261,England/CAMB-84532/2020
UK4688,England/CAMB-838A3/2020
UK4689,England/CAMB-1AA2A7/2020
UK3262,England/CAMB-841F2/2020
UK3263,England/CAMB-843FC/2020
UK2739,England/CAMB-84523/2020
UK2956,England/CAMB-843B0/2020
UK3264,England/CAMB-844BD/2020
UK2162,England/CAMB-84435/2020
UK1959,England/CAMB-8306F/2020
UK3265,England/CAMB-82358/2020
UK4466,England/CAMB-831C6/2020
UK2163,England/CAMB-830BA/2020
UK3008,England/CAMB-82D69/2020
UK3266,England/CAMB-82E1B/2020
UK5904,England/SHEF-C71B7/2020
UK4690,England/PHEC-209C3/2020
UK3269,England/PHEC-20A39/2020
UK5086,England/PHEC-20AB1/2020
UK3270,England/PHEC-20B81/2020
UK2577,England/PHEC-20BAF/2020
UK2599,England/PHEC-20A0C/2020
UK3273,England/PHEC-208D5/2020
UK3274,England/PHEC-209D2/2020
UK3275,England/PHEC-209E1/2020
UK3025,England/PHEC-20BBE/2020
UK3276,England/PHEC-208F3/2020
UK3277,England/PHEC-20A48/2020
UK3278,England/PHEC-20A1B/2020
UK1627,England/PHEC-2093C/2020
UK1505,Scotland/EDB3656/2020
UK1628,Scotland/EDB3569/2020
UK1751,Scotland/EDB3576/2020
UK1497,Scotland/EDB3657/2020
UK2178,England/CAMB-84110/2020
UK3279,England/CAMB-840C8/2020
UK3267,England/EXET-13560F/2020
UK3246,England/EXET-1355D5/2020
UK3268,England/EXET-1355B7/2020
UK2681,England/EXET-13563C/2020
UK3282,England/CAMB-82EB1/2020
UK3006,England/CAMB-83ADA/2020
UK3283,England/CAMB-83AF8/2020
UK3284,England/CAMB-82E75/2020
UK3294,England/CAMB-83A52/2020
UK1002,England/CAMB-82E93/2020
UK1004,England/CAMB-83A70/2020
UK4540,England/CAMB-82F18/2020
UK3296,England/CAMB-83991/2020
UK2179,England/CAMB-82FBE/2020
UK5572,England/SHEF-CB63C/2020
UK5265,England/SHEF-C57B7/2020
UK1263,England/SHEF-CD60D/2020
UK3297,England/SHEF-D1518/2020
UK1264,England/NOTT-110312/2020
UK3320,England/NOTT-1101FA/2020
UK1615,England/LIVE-9CB80/2020
UK2807,England/LIVE-9CC50/2020
UK3350,England/LIVE-9CA38/2020
UK3351,England/LOND-D6030/2020
UK4716,England/LOND-D5FDA/2020
UK25,England/LOND-D604F/2020
UK1632,England/NORW-E8D61/2020
UK3352,England/NORW-E8596/2020
UK3353,England/NORW-E83F6/2020
UK3354,England/NORW-E6DEB/2020
UK3355,England/NORW-E738E/2020
UK2203,England/NORW-E72AF/2020
UK3356,England/NORW-E7315/2020
UK3357,England/NORW-E70E1/2020
UK5905,England/NORW-E9823/2020
UK3358,England/NORW-E6DCD/2020
UK2666,England/NORW-E850F/2020
UK4548,England/CAMB-83EA1/2020
UK3359,England/CAMB-1AA429/2020
UK5216,England/LOND-D5E91/2020
UK506,England/LOND-D5F70/2020
UK1926,England/LOND-D5E82/2020
UK3321,England/LOND-D5EBF/2020
UK2588,England/LOND-D5F25/2020
UK3322,England/LOND-D5EDD/2020
UK1681,England/BRIS-1258DF/2020
UK1338,England/BRIS-125699/2020
UK2199,England/BRIS-1259CD/2020
UK3324,England/BRIS-1252A4/2020
UK3325,England/BRIS-125040/2020
UK5906,England/BRIS-1258EE/2020
UK2983,England/BRIS-125918/2020
UK5573,England/BRIS-125374/2020
UK2974,England/BRIS-125462/2020
UK2949,England/BRIS-125A60/2020
UK3326,England/BRIS-124CE3/2020
UK1339,England/BRIS-124A61/2020
UK1800,England/BRIS-12575A/2020
UK4693,England/BRIS-125D3A/2020
UK1616,England/BRIS-124D59/2020
UK1630,England/BRIS-12490A/2020
UK4401,England/BRIS-124955/2020
UK1056,England/BRIS-1259DC/2020
UK3327,England/BRIS-124F17/2020
UK4544,England/BRIS-125AAC/2020
UK2919,England/BRIS-1255F6/2020
UK4545,England/BRIS-125A9D/2020
UK4489,England/BRIS-1249EC/2020
UK3328,England/BRIS-125AF7/2020
UK3329,England/BRIS-124964/2020
UK3331,England/BRIS-12573C/2020
UK4486,England/BRIS-1256E4/2020
UK2844,England/BRIS-125C1F/2020
UK1189,England/BRIS-125E64/2020
UK3332,England/BRIS-125EEC/2020
UK4546,England/BRIS-124C10/2020
UK4694,England/BRIS-12574B/2020
UK1734,England/BRIS-1255E7/2020
UK1057,England/BRIS-124DA4/2020
UK2954,England/BRIS-124E0B/2020
UK4696,England/BRIS-124876/2020
UK4513,England/BRIS-1249BF/2020
UK2166,England/BRIS-125EFB/2020
UK3333,England/BRIS-125DFE/2020
UK3334,England/BRIS-125778/2020
UK4713,England/BRIS-1247D3/2020
UK4547,England/BRIS-1256D5/2020
UK2969,England/BRIS-125F16/2020
UK4506,England/BRIS-125550/2020
UK3335,England/BRIS-124B31/2020
UK1265,England/BRIS-124BE6/2020
UK2959,England/BRIS-12520E/2020
UK3053,England/BRIS-125C2E/2020
UK3567,England/BRIS-125ABB/2020
UK3337,England/BRIS-124A16/2020
UK2950,England/BRIS-1251F2/2020
UK3339,England/BRIS-1250D7/2020
UK3007,England/BRIS-125F61/2020
UK2984,England/BRIS-124E92/2020
UK1340,England/BRIS-1247F1/2020
UK2741,England/BRIS-124C2F/2020
UK2988,England/BRIS-1249DD/2020
UK2985,England/BRIS-125F07/2020
UK3340,England/BRIS-124A43/2020
UK2173,England/BRIS-1255BA/2020
UK2962,England/BRIS-124928/2020
UK3010,England/BRIS-125EDD/2020
UK1801,England/BRIS-12572D/2020
UK3011,England/BRIS-12482B/2020
UK2768,England/BRIS-124BF5/2020
UK3004,England/BRIS-125A51/2020
UK2999,England/BRIS-125DA3/2020
UK3343,England/BRIS-1259EB/2020
UK3344,England/BRIS-125532/2020
UK1682,England/BRIS-1250AA/2020
UK2961,England/BRIS-125E19/2020
UK3345,England/BRIS-125893/2020
UK3346,England/BRIS-12507D/2020
UK1341,England/BRIS-125927/2020
UK4715,England/BRIS-124A9E/2020
UK2201,England/BRIS-125A06/2020
UK1342,England/BRIS-124E83/2020
UK2172,England/BRIS-1247B5/2020
UK3347,England/BRIS-125BE5/2020
UK5183,England/BRIS-124BC8/2020
UK2952,England/BRIS-1250B9/2020
UK1631,England/BRIS-124FAE/2020
UK2167,England/BRIS-1253A1/2020
UK2980,England/BRIS-1251D4/2020
UK1708,England/BRIS-12505F/2020
UK3348,England/BRIS-124C5C/2020
UK3349,England/BRIS-124E38/2020
UK4482,England/BRIS-1256B7/2020
UK1343,England/BIRM-5E6B6/2020
UK621,England/BIRM-5E73B/2020
UK469,England/LOND-D3965/2020
UK4718,England/LOND-D3A9F/2020
UK2550,England/LOND-D3A62/2020
UK1933,England/LOND-D3992/2020
UK2619,England/LOND-D3A08/2020
UK2557,England/LOND-D3AAE/2020
UK2695,England/LOND-D3983/2020
UK1724,Scotland/EDB2579/2020
UK1558,Scotland/EDB2543/2020
UK1559,England/LIVE-9B83F/2020
UK3372,England/LIVE-9B95A/2020
UK5490,Scotland/CVR350/2020
UK2875,Scotland/CVR325/2020
UK1190,Scotland/CVR243/2020
UK3373,Scotland/CVR536/2020
UK5907,Scotland/CVR402/2020
UK1633,Scotland/CVR575/2020
UK1607,Scotland/CVR286/2020
UK1345,Scotland/CVR766/2020
UK1669,Scotland/CVR239/2020
UK2209,Scotland/CVR399/2020
UK2876,Scotland/CVR569/2020
UK1990,Scotland/CVR718/2020
UK1073,Scotland/CVR258/2020
UK3374,England/SHEF-C237A/2020
UK5908,England/SHEF-CFAB4/2020
UK5574,England/SHEF-D1E3B/2020
UK3371,England/EXET-1354C9/2020
UK3247,England/EXET-13554E/2020
UK3375,England/LIVE-9BC33/2020
UK5184,England/LIVE-9BDB8/2020
UK3376,England/CAMB-82C5D/2020
UK3360,England/CAMB-82ADB/2020
UK1058,England/CAMB-82CC6/2020
UK3361,England/LOND-D3DE1/2020
UK2642,England/LOND-D3E1B/2020
UK1908,England/LOND-D3DF0/2020
UK2205,England/LOND-D3EA2/2020
UK3362,England/LOND-D3EFD/2020
UK3363,England/LOND-D3E48/2020
UK3364,England/LOND-D3E66/2020
UK4717,England/LOND-D3F18/2020
UK2549,England/LIVE-9B626/2020
UK3365,England/LIVE-9B7AB/2020
UK5909,England/SHEF-CC45F/2020
UK2530,England/SHEF-C2055/2020
UK3366,England/SHEF-D08B6/2020
UK5137,England/SHEF-C7A34/2020
UK1709,England/SHEF-C21DA/2020
UK3367,England/LIVE-9BA1B/2020
UK2808,England/LIVE-9BBEB/2020
UK3368,England/LIVE-9BA48/2020
UK3016,Scotland/CVR2810/2020
UK5129,Scotland/CVR2838/2020
UK2207,Scotland/CVR2812/2020
UK3137,England/CAMB-83D86/2020
UK3370,England/CAMB-83D1D/2020
UK2208,England/CAMB-83D2C/2020
UK3584,England/NOTT-110118/2020
UK2587,England/OXON-AE81B/2020
UK631,England/OXON-AE2FF/2020
UK2622,England/OXON-ADBD7/2020
UK2637,England/OXON-AE1F2/2020
UK3378,England/OXON-AEC00/2020
UK1858,England/OXON-ADE38/2020
UK921,England/OXON-AE4F9/2020
UK2688,England/OXON-AD858/2020
UK4719,England/OXON-ADDD1/2020
UK2809,England/OXON-AE875/2020
UK2810,England/OXON-AD8FE/2020
UK2604,England/OXON-AEB7C/2020
UK608,England/OXON-AD8D0/2020
UK3379,England/OXON-AE277/2020
UK2616,England/OXON-AE9CD/2020
UK3380,England/OXON-AE9BE/2020
UK2598,England/OXON-AE295/2020
UK1806,England/OXON-AEC1F/2020
UK2210,England/OXON-AE9AF/2020
UK2709,England/OXON-AE4BD/2020
UK1101,England/OXON-AE550/2020
UK5576,England/OXON-AE031/2020
UK2573,England/OXON-ADD1D/2020
UK2644,England/OXON-AE0D7/2020
UK2649,England/OXON-AD0F6/2020
UK3381,England/OXON-AE611/2020
UK3382,England/OXON-ADE56/2020
UK846,England/OXON-AD876/2020
UK2597,England/OXON-AEB30/2020
UK4720,England/OXON-ADB5F/2020
UK2823,England/OXON-AD7D3/2020
UK1008,England/OXON-AD6B8/2020
UK3383,England/OXON-AD2D2/2020
UK3384,England/OXON-ADFDB/2020
UK4721,England/OXON-AEACA/2020
UK2679,England/OXON-AD73D/2020
UK2603,England/OXON-ADC98/2020
UK2663,England/OXON-AE532/2020
UK4550,England/OXON-ADE92/2020
UK5219,England/OXON-AD31B/2020
UK2621,England/OXON-AE3B0/2020
UK2617,England/OXON-ADEFC/2020
UK2827,England/OXON-ADB31/2020
UK3031,England/OXON-AD296/2020
UK3385,England/OXON-AE8B1/2020
UK2575,England/OXON-ADCD4/2020
UK3387,England/OXON-ADCB6/2020
UK4451,England/OXON-AE80C/2020
UK2569,England/OXON-AD7B5/2020
UK2623,England/OXON-AE893/2020
UK2564,England/OXON-ADBF5/2020
UK2606,England/OXON-AE8DF/2020
UK3389,England/OXON-AD375/2020
UK2665,England/OXON-AEA15/2020
UK1987,England/OXON-AD83A/2020
UK2713,England/OXON-AEA9D/2020
UK3390,England/OXON-AD1F3/2020
UK2712,England/OXON-AE417/2020
UK5185,England/OXON-ADD59/2020
UK2632,England/OXON-AE5BA/2020
UK3391,England/OXON-AD81C/2020
UK2680,England/OXON-AEBF4/2020
UK3392,England/OXON-AE198/2020
UK4551,England/OXON-AE15C/2020
UK5577,England/OXON-AD6D6/2020
UK714,England/OXON-ACF54/2020
UK4722,England/OXON-AEAF7/2020
UK3393,England/OXON-AE6F3/2020
UK3394,England/OXON-AEB6D/2020
UK2701,England/OXON-ADFF9/2020
UK1531,Scotland/EDB2337/2020
UK2211,Scotland/EDB2445/2020
UK1526,Scotland/EDB2458/2020
UK1518,Scotland/EDB2435/2020
UK3049,Scotland/EDB2476/2020
UK4549,Scotland/EDB2456/2020
UK1683,England/PHEC-1FEE6/2020
UK3377,England/PHEC-20019/2020
UK5186,England/CAMB-82AAE/2020
UK3396,England/CAMB-82965/2020
UK3395,England/CAMB-81EA3/2020
UK4552,England/CAMB-81F46/2020
UK5147,Scotland/CVR1059/2020
UK2847,Scotland/CVR866/2020
UK1135,Scotland/CVR817/2020
UK2877,Scotland/CVR898/2020
UK2772,Scotland/CVR1249/2020
UK1684,Scotland/CVR1560/2020
UK2848,Scotland/CVR1557/2020
UK2849,Scotland/CVR914/2020
UK3397,England/CAMB-7F479/2020
UK3398,England/CAMB-7F0A2/2020
