Name,oldest_sequence,newest_sequence,number_taxa
UK264,2020-03-13,2020-03-13,1
UK1047,2020-03-13,2020-03-13,1
UK90,2020-03-15,2020-03-15,1
UK20,2020-03-13,2020-03-13,1
UK1770,2020-03-13,2020-03-13,1
UK411,2020-03-19,2020-03-19,1
UK7,2020-03-17,2020-03-17,1
UK1614,2020-03-19,2020-03-19,1
UK1724,2020-03-17,2020-03-17,1
UK577,2020-03-17,2020-03-17,1
UK789,2020-03-19,2020-03-19,1
UK57,2020-03-17,2020-03-17,1
UK517,2020-03-18,2020-03-18,1
UK1401,2020-03-17,2020-03-17,1
UK123,2020-03-14,2020-03-14,1
UK294,2020-03-24,2020-03-24,1
UK1342,2020-03-19,2020-03-19,1
UK536,2020-03-25,2020-03-25,1
UK1711,2020-03-18,2020-03-18,1
UK1578,2020-03-13,2020-03-13,1
UK4510,2020-03-22,2020-03-22,1
UK146,2020-03-07,2020-03-07,1
UK8,2020-03-09,2020-03-09,1
UK4624,2020-03-11,2020-03-11,1
UK276,2020-03-02,2020-03-02,1
UK1214,2020-03-09,2020-03-09,1
UK804,2020-03-19,2020-03-19,1
UK616,2020-03-11,2020-03-11,1
UK4496,2020-03-11,2020-03-11,1
UK4516,2020-03-13,2020-03-13,1
UK645,2020-03-13,2020-03-13,1
UK195,2020-03-13,2020-03-13,1
UK367,2020-03-11,2020-03-11,1
UK1240,2020-03-02,2020-03-02,1
UK542,2020-03-12,2020-03-12,1
UK756,2020-03-13,2020-03-13,1
UK1707,2020-03-15,2020-03-15,1
UK750,2020-03-07,2020-03-07,1
UK94,2020-03-02,2020-03-02,1
