Name,oldest_sequence,newest_sequence,number_taxa
UK5335,2020-03-24,2020-03-24,1
UK4887,2020-03-25,2020-03-25,1
UK4877,2020-03-24,2020-03-24,1
UK1683,2020-03-24,2020-03-24,1
UK4500,2020-03-22,2020-03-22,1
UK2766,2020-03-24,2020-03-24,1
UK4501,2020-03-23,2020-03-23,1
UK4852,2020-03-24,2020-03-24,1
UK6158,2020-03-19,2020-03-19,1
UK4502,2020-03-23,2020-03-23,1
UK5474,2020-03-24,2020-03-24,1
UK5849,2020-03-23,2020-03-23,1
UK5357,2020-03-23,2020-03-23,1
UK4503,2020-03-23,2020-03-23,1
UK4504,2020-03-19,2020-03-19,1
UK8202,2020-03-24,2020-03-24,1
UK3122,2020-03-18,2020-03-18,1
UK1630,2020-03-24,2020-03-24,1
UK5850,2020-03-23,2020-03-23,1
UK4876,2020-03-28,2020-03-28,1
UK5225,2020-03-24,2020-03-24,1
UK6746,2020-03-23,2020-03-23,1
UK5336,2020-03-23,2020-03-23,1
UK2659,2020-03-27,2020-03-27,1
UK4692,2020-04-05,2020-04-05,1
UK2119,2020-04-06,2020-04-06,1
UK2008,2020-04-06,2020-04-06,1
UK1927,2020-04-06,2020-04-06,1
UK1939,2020-04-03,2020-04-03,1
UK2009,2020-04-06,2020-04-06,1
UK1926,2020-04-06,2020-04-06,1
UK5927,2020-04-06,2020-04-06,1
UK7008,2020-04-05,2020-04-05,1
UK7007,2020-04-06,2020-04-06,1
UK4480,2020-04-05,2020-04-05,1
UK2360,2020-04-06,2020-04-06,1
UK2010,2020-04-02,2020-04-02,1
UK1609,2020-04-06,2020-04-06,1
UK3405,2020-04-06,2020-04-06,1
UK2011,2020-04-06,2020-04-06,1
UK1996,2020-04-06,2020-04-06,1
UK1894,2020-04-05,2020-04-05,1
UK3134,2020-04-04,2020-04-04,1
UK4550,2020-04-05,2020-04-05,1
UK1933,2020-04-05,2020-04-05,1
UK3290,2020-04-05,2020-04-05,1
UK3432,2020-04-05,2020-04-05,1
UK1941,2020-04-05,2020-04-05,1
UK7030,2020-04-05,2020-04-05,1
UK5928,2020-04-05,2020-04-05,1
UK1925,2020-04-04,2020-04-04,1
UK4561,2020-04-04,2020-04-04,1
UK7727,2020-04-05,2020-04-05,1
UK7875,2020-04-04,2020-04-04,1
UK3277,2020-04-04,2020-04-04,1
UK4562,2020-04-05,2020-04-05,1
UK3057,2020-04-05,2020-04-05,1
UK4563,2020-04-04,2020-04-04,1
UK2364,2020-04-05,2020-04-05,1
UK4583,2020-04-01,2020-04-01,1
UK3188,2020-04-03,2020-04-03,1
UK4860,2020-04-02,2020-04-02,1
UK4458,2020-04-01,2020-04-01,1
UK3343,2020-04-02,2020-04-02,1
UK4528,2020-03-27,2020-03-27,1
UK5229,2020-03-26,2020-03-26,1
UK2563,2020-03-28,2020-03-28,1
UK5230,2020-03-25,2020-03-25,1
UK4529,2020-03-27,2020-03-27,1
UK3461,2020-03-25,2020-03-25,1
UK3125,2020-03-25,2020-03-25,1
UK2153,2020-03-27,2020-03-27,1
UK5231,2020-03-27,2020-03-27,1
UK4530,2020-03-25,2020-03-25,1
UK5232,2020-03-24,2020-03-24,1
UK4531,2020-03-24,2020-03-24,1
UK8009,2020-03-25,2020-03-25,1
UK5233,2020-03-25,2020-03-25,1
UK7141,2020-03-26,2020-03-26,1
UK4774,2020-03-25,2020-03-25,1
UK2122,2020-03-26,2020-03-26,1
UK5551,2020-03-24,2020-03-24,1
UK3438,2020-03-25,2020-03-25,1
UK5481,2020-03-11,2020-03-11,1
UK5482,2020-03-23,2020-03-23,1
UK4532,2020-03-25,2020-03-28,2
UK4533,2020-03-24,2020-03-24,1
UK3126,2020-03-27,2020-03-27,1
UK6469,2020-03-25,2020-03-25,1
UK2557,2020-03-20,2020-03-20,1
UK4775,2020-03-26,2020-03-26,1
UK6747,2020-03-25,2020-03-25,1
UK5235,2020-03-25,2020-03-25,1
UK3462,2020-03-24,2020-03-24,1
UK5236,2020-03-26,2020-03-26,1
UK4534,2020-03-26,2020-03-26,1
UK5237,2020-03-24,2020-03-24,1
UK4535,2020-03-22,2020-03-22,1
UK1887,2020-03-26,2020-03-26,1
UK355,2020-03-24,2020-03-28,2
UK4537,2020-03-26,2020-03-26,1
UK6920,2020-03-25,2020-03-25,1
UK3127,2020-03-27,2020-03-27,1
UK5238,2020-03-25,2020-03-25,1
UK3128,2020-03-24,2020-03-24,1
UK4538,2020-03-26,2020-03-26,1
UK5239,2020-03-27,2020-03-27,1
UK2667,2020-03-26,2020-03-26,1
UK189,2020-03-27,2020-04-04,6
UK4882,2020-03-25,2020-03-25,1
UK5240,2020-03-24,2020-03-24,1
UK2564,2020-03-27,2020-03-27,1
UK4855,2020-03-24,2020-03-24,1
UK6748,2020-03-26,2020-03-26,1
UK5241,2020-03-26,2020-03-26,1
UK4540,2020-03-26,2020-03-26,1
UK3129,2020-03-25,2020-03-25,1
UK4541,2020-03-24,2020-03-24,1
UK5242,2020-03-26,2020-03-26,1
UK4542,2020-03-24,2020-03-24,1
UK5243,2020-03-25,2020-03-25,1
UK1655,2020-03-24,2020-03-24,1
UK2791,2020-03-25,2020-03-25,1
UK3565,2020-03-26,2020-03-26,1
UK610,2020-03-17,2020-03-26,2
UK6749,2020-03-26,2020-03-26,1
UK3463,2020-03-25,2020-03-25,1
UK2565,2020-03-25,2020-03-25,1
UK5244,2020-03-24,2020-03-24,1
UK6750,2020-03-25,2020-03-25,1
UK4543,2020-03-26,2020-03-26,1
UK4544,2020-03-26,2020-03-26,1
UK7789,2020-03-24,2020-03-24,1
UK2668,2020-03-26,2020-03-26,1
UK3130,2020-03-24,2020-03-24,1
UK4545,2020-03-25,2020-03-25,1
UK2233,2020-03-26,2020-03-30,3
UK5245,2020-03-25,2020-03-25,1
UK5246,2020-03-25,2020-03-25,1
UK3131,2020-03-26,2020-03-26,1
UK2288,2020-03-26,2020-03-26,1
UK8326,2020-03-27,2020-03-27,1
UK4546,2020-03-26,2020-03-26,1
UK3132,2020-03-26,2020-03-26,1
UK5248,2020-03-20,2020-03-20,1
UK3133,2020-03-24,2020-03-24,1
UK2669,2020-03-23,2020-03-23,1
UK6921,2020-03-25,2020-03-25,1
UK3248,2020-03-25,2020-03-25,1
UK5900,2020-03-21,2020-03-21,1
UK4547,2020-03-24,2020-03-24,1
UK5249,2020-03-24,2020-03-24,1
UK4548,2020-03-26,2020-03-26,1
UK5250,2020-03-17,2020-03-31,4
UK2771,2020-03-24,2020-03-24,1
UK8010,2020-03-25,2020-03-25,1
UK5251,2020-03-24,2020-03-24,1
UK2266,2020-03-24,2020-03-24,1
UK5252,2020-03-25,2020-03-25,1
UK4549,2020-03-26,2020-03-26,1
UK2851,2020-03-24,2020-03-24,1
UK6470,2020-03-27,2020-03-27,1
UK2558,2020-03-27,2020-03-27,1
UK4551,2020-03-31,2020-03-31,1
UK2020,2020-03-30,2020-03-30,1
UK1666,2020-03-28,2020-03-28,2
UK4552,2020-03-29,2020-03-29,1
UK1808,2020-03-29,2020-03-31,4
UK6335,2020-03-28,2020-03-28,1
UK2670,2020-03-29,2020-03-29,1
UK5247,2020-03-13,2020-03-28,2
UK4553,2020-03-30,2020-03-30,1
UK5253,2020-03-29,2020-03-29,1
UK1599,2020-03-29,2020-03-29,1
UK2568,2020-03-30,2020-03-30,1
UK4554,2020-03-30,2020-03-30,1
UK5254,2020-03-27,2020-03-27,1
UK4555,2020-03-28,2020-03-28,1
UK4556,2020-03-28,2020-03-29,2
UK8323,2020-03-28,2020-03-28,1
UK5483,2020-03-28,2020-03-28,1
UK2671,2020-03-29,2020-03-29,2
UK2672,2020-03-29,2020-03-29,1
UK1656,2020-03-28,2020-03-28,1
UK3566,2020-03-29,2020-03-29,1
UK3325,2020-03-30,2020-03-30,1
UK5255,2020-03-28,2020-03-28,1
UK8263,2020-03-30,2020-03-30,1
UK2673,2020-03-29,2020-03-29,1
UK4776,2020-03-28,2020-03-28,1
UK4856,2020-03-29,2020-03-29,1
UK1809,2020-03-29,2020-03-29,1
UK5592,2020-03-29,2020-03-29,1
UK2772,2020-03-29,2020-03-29,1
UK2559,2020-03-30,2020-03-30,1
UK5299,2020-03-28,2020-03-28,1
UK4558,2020-03-29,2020-03-29,1
UK1651,2020-03-28,2020-03-28,1
UK2289,2020-03-28,2020-03-28,1
UK4857,2020-03-30,2020-03-30,1
UK4559,2020-03-31,2020-03-31,1
UK4103,2020-03-30,2020-03-30,1
UK1691,2020-03-29,2020-03-29,1
UK1682,2020-03-28,2020-03-28,1
UK2684,2020-04-05,2020-04-05,1
UK3259,2020-04-03,2020-04-03,1
UK4526,2020-04-04,2020-04-04,1
UK1885,2020-04-05,2020-04-05,1
UK2802,2020-04-03,2020-04-03,1
UK2374,2020-04-05,2020-04-05,1
UK3240,2020-04-04,2020-04-04,1
UK2143,2020-03-31,2020-03-31,1
UK4854,2020-03-30,2020-03-30,1
UK2012,2020-03-30,2020-03-30,1
UK1886,2020-03-29,2020-03-29,1
UK4527,2020-03-30,2020-03-30,1
UK2770,2020-03-25,2020-03-25,1
UK4265,2020-03-30,2020-03-30,1
UK5285,2020-03-24,2020-03-24,1
UK4564,2020-03-31,2020-03-31,1
UK195,2020-03-21,2020-03-22,4
UK4035,2020-03-23,2020-03-23,1
UK4565,2020-03-28,2020-03-28,1
UK4566,2020-03-23,2020-03-23,1
UK5337,2020-03-23,2020-03-23,1
UK4567,2020-03-24,2020-03-24,1
UK2234,2020-03-28,2020-03-30,2
UK5555,2020-03-28,2020-03-28,1
UK5338,2020-03-27,2020-03-27,1
UK4568,2020-03-28,2020-03-28,1
UK8250,2020-03-21,2020-03-21,1
UK5300,2020-03-23,2020-03-23,1
UK4777,2020-03-29,2020-03-29,1
UK5573,2020-03-23,2020-03-23,1
UK2582,2020-03-28,2020-03-28,1
UK6751,2020-03-28,2020-03-28,1
UK1738,2020-03-23,2020-03-23,1
UK2587,2020-03-23,2020-03-23,1
UK8011,2020-03-30,2020-03-30,1
UK4570,2020-03-23,2020-03-23,1
UK3135,2020-03-24,2020-03-24,1
UK4571,2020-03-23,2020-03-23,1
UK4572,2020-03-31,2020-03-31,1
UK1921,2020-03-22,2020-03-22,1
UK487,2020-03-24,2020-03-28,3
UK4573,2020-03-29,2020-03-29,1
UK2773,2020-03-23,2020-03-23,1
UK4574,2020-03-29,2020-03-29,1
UK2774,2020-03-29,2020-03-29,1
UK3136,2020-03-22,2020-03-22,1
UK2775,2020-03-24,2020-03-24,1
UK4909,2020-03-24,2020-03-24,1
UK6922,2020-03-23,2020-03-23,1
UK3493,2020-03-31,2020-03-31,1
UK1888,2020-03-21,2020-03-21,1
UK3137,2020-03-31,2020-03-31,1
UK3274,2020-03-29,2020-03-29,1
UK3788,2020-03-24,2020-03-24,1
UK2548,2020-03-31,2020-03-31,1
UK2258,2020-03-28,2020-03-28,1
UK1716,2020-03-30,2020-03-30,1
UK1889,2020-03-23,2020-03-23,1
UK8012,2020-03-21,2020-03-21,1
UK3535,2020-03-28,2020-03-28,1
UK2300,2020-04-01,2020-04-01,1
UK3958,2020-03-28,2020-03-28,1
UK4575,2020-03-28,2020-03-28,1
UK3950,2020-03-29,2020-03-29,1
UK3955,2020-03-24,2020-03-24,1
UK4261,2020-03-22,2020-03-22,1
UK5256,2020-03-28,2020-03-28,1
UK5484,2020-03-21,2020-03-21,1
UK2581,2020-03-23,2020-03-23,1
UK5485,2020-03-24,2020-03-24,1
UK4926,2020-03-24,2020-03-24,1
UK3519,2020-03-22,2020-03-22,1
UK5257,2020-03-24,2020-03-24,1
UK5301,2020-03-23,2020-03-23,1
UK2056,2020-03-22,2020-03-22,1
UK5258,2020-03-28,2020-03-28,1
UK5780,2020-03-25,2020-03-25,1
UK5574,2020-03-29,2020-03-29,1
UK3525,2020-03-28,2020-03-28,1
UK3138,2020-03-28,2020-03-28,1
UK5259,2020-03-27,2020-03-27,1
UK3698,2020-03-28,2020-03-28,1
UK3346,2020-03-30,2020-03-30,1
UK8264,2020-03-31,2020-03-31,1
UK3513,2020-03-23,2020-03-23,1
UK4576,2020-03-29,2020-03-29,1
UK4913,2020-03-24,2020-03-24,1
UK3686,2020-03-23,2020-03-23,1
UK3787,2020-03-22,2020-03-22,1
UK5558,2020-03-28,2020-03-28,1
UK8320,2020-03-14,2020-03-23,2
UK8291,2020-03-23,2020-03-23,1
UK4716,2020-03-31,2020-03-31,1
UK2885,2020-03-23,2020-03-23,1
UK6971,2020-03-28,2020-03-28,1
UK4907,2020-03-23,2020-03-23,1
UK7047,2020-03-21,2020-03-21,1
UK4577,2020-03-24,2020-03-24,1
UK4578,2020-03-28,2020-03-28,1
UK7669,2020-03-29,2020-03-29,1
UK2028,2020-03-23,2020-03-23,1
UK1320,2020-03-23,2020-03-23,2
UK4014,2020-03-23,2020-03-23,1
UK5260,2020-04-01,2020-04-01,1
UK4579,2020-03-23,2020-03-23,1
UK4580,2020-03-24,2020-03-24,1
UK2080,2020-03-29,2020-03-29,1
UK1890,2020-03-22,2020-03-22,1
UK4037,2020-03-28,2020-03-28,1
UK5486,2020-03-23,2020-03-23,1
UK5261,2020-03-23,2020-03-23,1
UK4581,2020-03-22,2020-03-22,1
UK3687,2020-03-28,2020-03-28,1
UK3957,2020-03-28,2020-03-28,1
UK5487,2020-03-23,2020-03-23,1
UK4778,2020-03-31,2020-03-31,1
UK4582,2020-03-23,2020-03-23,1
UK4858,2020-03-31,2020-03-31,1
UK5339,2020-03-30,2020-03-30,1
UK4036,2020-03-28,2020-03-28,1
UK2123,2020-03-24,2020-03-24,1
UK3512,2020-03-21,2020-03-21,1
UK5488,2020-03-24,2020-03-24,1
UK302,2020-03-16,2020-03-22,2
UK6852,2020-03-28,2020-03-28,1
UK2960,2020-03-24,2020-03-24,1
UK2124,2020-03-23,2020-03-23,1
UK4859,2020-03-23,2020-03-23,1
UK4017,2020-03-23,2020-03-23,1
UK1891,2020-03-30,2020-03-30,1
UK2212,2020-03-29,2020-03-29,1
UK1227,2020-04-01,2020-04-01,2
UK6120,2020-03-31,2020-03-31,1
UK4585,2020-03-29,2020-03-29,1
UK3595,2020-03-31,2020-03-31,1
UK4694,2020-03-31,2020-03-31,1
UK4586,2020-03-30,2020-03-30,1
UK5262,2020-03-30,2020-03-30,1
UK5263,2020-03-31,2020-03-31,1
UK2125,2020-03-30,2020-03-30,1
UK6923,2020-03-31,2020-03-31,1
UK1892,2020-03-30,2020-03-30,1
UK4587,2020-03-29,2020-03-29,1
UK3139,2020-03-29,2020-03-29,1
UK6965,2020-03-28,2020-03-28,1
UK3280,2020-03-30,2020-03-30,1
UK5834,2020-03-27,2020-03-27,1
UK3222,2020-03-30,2020-03-30,1
UK4588,2020-03-30,2020-03-30,1
UK2776,2020-03-30,2020-03-30,1
UK2259,2020-03-31,2020-03-31,1
UK5264,2020-03-30,2020-03-30,1
UK1145,2020-03-26,2020-04-02,2
UK1810,2020-03-31,2020-03-31,1
UK3279,2020-03-31,2020-03-31,1
UK1600,2020-04-01,2020-04-01,1
UK7746,2020-03-31,2020-03-31,1
UK5265,2020-03-30,2020-03-30,1
UK1717,2020-03-29,2020-03-29,1
UK3140,2020-03-31,2020-03-31,1
UK5489,2020-03-27,2020-03-27,1
UK504,2020-03-30,2020-04-01,3
UK4589,2020-03-27,2020-03-27,1
UK2560,2020-03-31,2020-03-31,1
UK5266,2020-03-29,2020-03-29,1
UK2213,2020-03-29,2020-03-29,1
UK3269,2020-03-28,2020-03-28,1
UK5552,2020-03-31,2020-03-31,1
UK7747,2020-03-08,2020-03-08,1
UK1582,2020-03-30,2020-03-30,1
UK3141,2020-03-28,2020-03-28,1
UK3316,2020-03-29,2020-03-29,1
UK2829,2020-03-30,2020-03-30,1
UK5490,2020-03-29,2020-03-29,1
UK4779,2020-03-31,2020-03-31,1
UK6471,2020-04-01,2020-04-01,1
UK6924,2020-03-30,2020-03-30,1
UK4590,2020-03-30,2020-03-30,1
UK6752,2020-04-01,2020-04-01,1
UK3142,2020-03-26,2020-03-26,1
UK5267,2020-03-31,2020-03-31,1
UK4591,2020-03-31,2020-03-31,1
UK5491,2020-04-01,2020-04-01,1
UK4592,2020-04-01,2020-04-01,1
UK3289,2020-03-29,2020-03-29,1
UK4861,2020-03-30,2020-03-30,1
UK4593,2020-03-28,2020-03-28,1
UK2676,2020-03-30,2020-03-30,1
UK6046,2020-04-01,2020-04-01,1
UK7886,2020-03-31,2020-03-31,1
UK3433,2020-03-30,2020-03-30,1
UK3143,2020-03-28,2020-03-28,1
UK1742,2020-04-01,2020-04-01,1
UK4594,2020-03-31,2020-03-31,1
UK2126,2020-03-31,2020-03-31,1
UK8090,2020-03-28,2020-03-28,1
UK2021,2020-03-30,2020-03-30,1
UK6753,2020-03-27,2020-03-27,1
UK4596,2020-03-28,2020-03-28,1
UK5358,2020-03-30,2020-03-30,1
UK1173,2020-04-02,2020-04-02,2
UK5268,2020-03-30,2020-03-30,1
UK8067,2020-03-30,2020-03-30,1
UK4599,2020-03-30,2020-03-30,1
UK3258,2020-04-02,2020-04-02,1
UK2127,2020-03-27,2020-03-27,1
UK3399,2020-03-29,2020-03-29,1
UK364,2020-03-27,2020-03-31,2
UK1718,2020-04-01,2020-04-01,1
UK2561,2020-03-29,2020-03-29,1
UK3591,2020-03-25,2020-03-25,1
UK2022,2020-03-31,2020-03-31,1
UK3220,2020-03-28,2020-03-28,1
UK2677,2020-03-31,2020-03-31,1
UK1585,2020-03-18,2020-03-30,2
UK4600,2020-03-31,2020-03-31,1
UK3260,2020-03-31,2020-03-31,1
UK5269,2020-03-30,2020-03-30,1
UK3616,2020-03-29,2020-03-29,1
UK5270,2020-03-28,2020-03-28,1
UK681,2020-03-01,2020-03-01,1
UK429,2020-03-03,2020-03-03,1
UK845,2020-03-02,2020-03-02,1
UK1445,2020-03-09,2020-03-09,1
UK1244,2020-03-02,2020-03-02,1
UK8238,2020-03-09,2020-03-09,1
UK466,2020-03-08,2020-03-08,1
UK1488,2020-03-02,2020-03-02,1
UK1079,2020-03-06,2020-03-06,1
UK1509,2020-03-02,2020-03-02,1
UK7009,2020-04-04,2020-04-04,1
UK1938,2020-04-04,2020-04-04,1
UK1945,2020-04-04,2020-04-04,1
UK3058,2020-04-04,2020-04-04,1
UK3184,2020-04-04,2020-04-04,1
UK5366,2020-04-04,2020-04-04,1
UK5929,2020-04-04,2020-04-04,1
UK1931,2020-04-04,2020-04-04,1
UK1950,2020-04-04,2020-04-04,1
UK1049,2020-03-22,2020-03-22,1
UK987,2020-03-23,2020-03-23,1
UK800,2020-03-22,2020-03-22,1
UK5663,2020-03-22,2020-03-22,1
UK1183,2020-03-22,2020-03-22,1
UK1314,2020-03-22,2020-03-22,1
UK1406,2020-03-21,2020-03-21,1
UK1289,2020-03-21,2020-03-21,1
UK974,2020-03-20,2020-03-20,1
UK8013,2020-03-22,2020-03-22,1
UK746,2020-03-21,2020-03-21,1
UK955,2020-03-20,2020-03-20,1
UK5749,2020-03-21,2020-03-21,1
UK445,2020-03-20,2020-03-20,1
UK357,2020-03-22,2020-03-22,1
UK1239,2020-03-23,2020-03-23,1
UK5750,2020-03-21,2020-03-21,1
UK1552,2020-03-20,2020-03-20,1
UK906,2020-03-22,2020-03-22,1
UK436,2020-03-20,2020-03-20,1
UK438,2020-03-22,2020-03-22,1
UK318,2020-03-19,2020-03-19,1
UK191,2020-03-19,2020-03-21,2
UK79,2020-03-20,2020-03-20,1
UK5779,2020-03-18,2020-03-23,3
UK5603,2020-03-20,2020-03-20,1
UK1508,2020-03-21,2020-03-21,1
UK3959,2020-03-22,2020-03-22,1
UK8091,2020-03-21,2020-03-21,1
UK8330,2020-03-22,2020-03-22,1
UK837,2020-03-22,2020-03-22,1
UK469,2020-03-21,2020-03-21,1
UK639,2020-03-22,2020-03-22,1
UK891,2020-03-23,2020-03-23,1
UK689,2020-03-21,2020-03-21,1
UK757,2020-03-21,2020-03-21,1
UK1191,2020-03-21,2020-03-21,1
UK5702,2020-03-22,2020-03-22,1
UK5752,2020-03-22,2020-03-22,1
UK5763,2020-03-20,2020-03-20,1
UK956,2020-03-20,2020-03-20,1
UK7898,2020-03-21,2020-03-21,1
UK5604,2020-03-22,2020-03-22,1
UK451,2020-03-21,2020-03-21,1
UK297,2020-03-20,2020-03-20,1
UK408,2020-03-22,2020-03-22,1
UK1436,2020-03-22,2020-03-22,1
UK894,2020-03-21,2020-03-21,1
UK259,2020-03-20,2020-03-20,1
UK232,2020-03-22,2020-03-22,1
UK227,2020-03-13,2020-03-13,1
UK329,2020-03-21,2020-03-21,1
UK5755,2020-03-23,2020-03-23,1
UK5625,2020-03-22,2020-03-22,1
UK798,2020-03-22,2020-03-22,1
UK742,2020-03-22,2020-03-22,1
UK597,2020-03-23,2020-03-23,1
UK5753,2020-03-20,2020-03-20,1
UK607,2020-03-20,2020-03-20,1
UK1578,2020-03-23,2020-03-23,1
UK725,2020-03-23,2020-03-23,1
UK1384,2020-03-23,2020-03-23,1
UK1031,2020-03-23,2020-03-23,1
UK5605,2020-03-22,2020-03-22,1
UK1092,2020-03-21,2020-03-21,1
UK214,2020-03-22,2020-03-22,1
UK1322,2020-03-21,2020-03-21,1
UK359,2020-03-21,2020-03-21,1
UK5703,2020-03-20,2020-03-20,1
UK444,2020-03-23,2020-03-23,1
UK176,2020-03-20,2020-03-22,2
UK1416,2020-03-22,2020-03-22,1
UK441,2020-03-20,2020-03-20,1
UK1348,2020-03-20,2020-03-20,1
UK885,2020-03-21,2020-03-21,1
UK1567,2020-03-21,2020-03-21,1
UK889,2020-03-22,2020-03-22,1
UK280,2020-03-22,2020-03-22,1
UK1027,2020-03-20,2020-03-20,1
UK1570,2020-03-22,2020-03-22,1
UK403,2020-03-21,2020-03-21,1
UK8047,2020-03-18,2020-03-18,1
UK8188,2020-03-22,2020-03-22,1
UK1114,2020-03-23,2020-03-23,1
UK543,2020-03-21,2020-03-21,1
UK1246,2020-03-22,2020-03-22,1
UK5679,2020-03-23,2020-03-23,1
UK1325,2020-03-21,2020-03-21,1
UK6472,2020-04-02,2020-04-02,1
UK5272,2020-04-01,2020-04-01,1
UK2144,2020-04-01,2020-04-01,1
UK4605,2020-04-01,2020-04-01,1
UK7771,2020-04-01,2020-04-01,1
UK969,2020-03-26,2020-03-26,1
UK5681,2020-03-26,2020-03-26,1
UK286,2020-03-26,2020-03-26,1
UK602,2020-03-27,2020-03-27,1
UK5737,2020-03-27,2020-03-27,1
UK8331,2020-03-26,2020-03-26,1
UK275,2020-03-27,2020-03-27,1
UK862,2020-03-27,2020-03-27,1
UK670,2020-03-26,2020-03-26,1
UK515,2020-03-26,2020-03-26,1
UK1352,2020-03-27,2020-03-27,1
UK822,2020-03-27,2020-03-27,1
UK922,2020-03-27,2020-03-27,1
UK8212,2020-03-27,2020-03-27,1
UK1238,2020-03-27,2020-03-27,1
UK1164,2020-03-27,2020-03-27,1
UK1437,2020-03-26,2020-03-26,1
UK805,2020-03-27,2020-03-27,1
UK1063,2020-03-26,2020-03-26,1
UK5684,2020-03-27,2020-03-27,1
UK1029,2020-03-26,2020-03-26,1
UK772,2020-03-26,2020-03-26,1
UK501,2020-03-27,2020-03-27,1
UK266,2020-03-27,2020-03-27,1
UK696,2020-03-27,2020-03-27,1
UK795,2020-03-26,2020-03-26,1
UK217,2020-03-26,2020-03-26,1
UK1334,2020-03-27,2020-03-27,1
UK412,2020-03-25,2020-03-25,1
UK97,2020-03-16,2020-03-24,2
UK443,2020-03-27,2020-03-27,1
UK932,2020-03-27,2020-03-27,1
UK1349,2020-03-26,2020-03-26,1
UK7848,2020-03-27,2020-03-27,1
UK257,2020-03-27,2020-03-27,1
UK84,2020-03-26,2020-03-26,1
UK909,2020-03-26,2020-03-26,1
UK7887,2020-03-27,2020-03-27,1
UK495,2020-03-24,2020-03-24,1
UK1304,2020-03-27,2020-03-27,1
UK986,2020-03-27,2020-03-27,1
UK594,2020-03-24,2020-03-24,1
UK1161,2020-03-26,2020-03-26,1
UK7670,2020-03-26,2020-03-26,1
UK467,2020-03-27,2020-03-27,1
UK1288,2020-03-26,2020-03-26,1
UK399,2020-03-27,2020-03-27,1
UK1150,2020-03-26,2020-03-26,1
UK967,2020-03-27,2020-03-27,1
UK615,2020-03-26,2020-03-26,1
UK239,2020-03-28,2020-03-28,1
UK1323,2020-03-27,2020-03-27,1
UK3059,2020-04-01,2020-04-01,1
UK3287,2020-04-02,2020-04-02,1
UK4319,2020-04-01,2020-04-01,1
UK5273,2020-04-02,2020-04-02,1
UK4607,2020-04-01,2020-04-01,1
UK2569,2020-04-01,2020-04-01,1
UK861,2020-03-12,2020-03-26,2
UK2373,2020-03-26,2020-03-26,1
UK3144,2020-04-01,2020-04-01,1
UK4457,2020-04-02,2020-04-02,1
UK4870,2020-04-02,2020-04-02,1
UK4601,2020-04-02,2020-04-02,1
UK2235,2020-04-02,2020-04-02,1
UK5593,2020-03-31,2020-03-31,1
UK5594,2020-04-02,2020-04-02,1
UK4602,2020-04-02,2020-04-02,1
UK401,2020-03-31,2020-03-31,1
UK5768,2020-03-31,2020-03-31,2
UK546,2020-03-31,2020-03-31,1
UK1194,2020-03-31,2020-03-31,1
UK1277,2020-04-01,2020-04-01,1
UK233,2020-03-25,2020-03-25,1
UK1053,2020-03-29,2020-03-29,1
UK859,2020-04-01,2020-04-01,1
UK1448,2020-03-26,2020-03-26,1
UK1076,2020-04-01,2020-04-01,1
UK304,2020-03-31,2020-03-31,1
UK996,2020-03-25,2020-03-25,1
UK171,2020-03-30,2020-04-01,2
UK1383,2020-03-26,2020-03-26,1
UK1143,2020-03-25,2020-03-25,1
UK524,2020-03-26,2020-03-26,1
UK7862,2020-04-01,2020-04-01,1
UK1232,2020-03-24,2020-03-24,1
UK655,2020-04-01,2020-04-01,1
UK857,2020-04-01,2020-04-01,1
UK485,2020-03-25,2020-03-25,1
UK1417,2020-03-25,2020-03-25,1
UK919,2020-03-24,2020-03-24,1
UK1004,2020-03-24,2020-03-24,1
UK738,2020-04-02,2020-04-02,1
UK1514,2020-04-01,2020-04-01,1
UK221,2020-03-29,2020-03-29,1
UK1347,2020-04-01,2020-04-01,1
UK381,2020-03-25,2020-03-25,1
UK1046,2020-03-30,2020-03-30,1
UK7685,2020-03-31,2020-03-31,1
UK152,2020-03-27,2020-03-31,3
UK881,2020-03-31,2020-03-31,1
UK1372,2020-03-26,2020-03-26,1
UK7863,2020-04-01,2020-04-01,1
UK735,2020-03-30,2020-03-30,1
UK596,2020-03-25,2020-03-25,1
UK353,2020-03-31,2020-03-31,1
UK500,2020-03-20,2020-03-20,1
UK961,2020-03-31,2020-03-31,1
UK509,2020-04-01,2020-04-01,1
UK777,2020-03-23,2020-03-23,1
UK427,2020-03-25,2020-03-25,1
UK824,2020-04-02,2020-04-02,1
UK677,2020-03-26,2020-03-26,1
UK8068,2020-03-25,2020-03-25,1
UK121,2020-03-25,2020-03-31,2
UK5685,2020-03-21,2020-03-21,1
UK1546,2020-04-03,2020-04-03,1
UK1577,2020-03-31,2020-03-31,1
UK612,2020-03-25,2020-03-25,1
UK1554,2020-03-24,2020-03-24,1
UK394,2020-03-31,2020-03-31,1
UK101,2020-03-23,2020-03-31,3
UK5697,2020-03-25,2020-03-25,1
UK771,2020-03-25,2020-03-25,1
UK282,2020-03-25,2020-03-25,1
UK569,2020-03-25,2020-03-25,1
UK1290,2020-03-25,2020-03-25,1
UK745,2020-03-24,2020-03-24,1
UK1302,2020-03-31,2020-03-31,1
UK1378,2020-03-27,2020-03-27,1
UK966,2020-04-01,2020-04-01,1
UK4006,2020-04-01,2020-04-01,1
UK722,2020-03-30,2020-03-30,1
UK937,2020-03-25,2020-03-25,1
UK5606,2020-03-26,2020-03-26,1
