UK_lineage,taxon
UK2939,England/LIVE-9A0DE/2020
UK1615,England/LIVE-9A083/2020
UK2134,England/CAMB-81FA0/2020
UK7948,England/CAMB-8108F/2020
UK7949,England/CAMB-81070/2020
UK3842,England/CAMB-81FCE/2020
UK8136,England/CAMB-821F4/2020
UK8252,England/SHEF-D0801/2020
UK3198,England/SHEF-C3977/2020
UK7677,England/SHEF-D21D7/2020
UK3866,England/SHEF-C17E8/2020
UK6882,England/SHEF-C9F24/2020
UK2843,England/SHEF-D31B8/2020
UK4809,England/SHEF-C393B/2020
UK6883,England/SHEF-C9BB7/2020
UK7950,England/LOND-D5435/2020
UK5519,England/LOND-D5523/2020
UK3251,England/LOND-D5550/2020
UK1695,England/LOND-D54DB/2020
UK3690,England/LOND-D5417/2020
UK6301,Wales/PHWC-2AAA8/2020
UK5304,Wales/PHWC-2B5A6/2020
UK3329,Wales/PHWC-2B6D0/2020
UK3330,Wales/PHWC-2A853/2020
UK2031,Wales/PHWC-2F180/2020
UK2917,Wales/PHWC-2BCED/2020
UK3847,Wales/PHWC-2AD27/2020
UK6503,Wales/PHWC-2BB86/2020
UK2918,Wales/PHWC-2AC57/2020
UK3569,Wales/PHWC-2AA02/2020
UK8217,Wales/PHWC-2AA11/2020
UK3848,Wales/PHWC-2B412/2020
UK6302,Wales/PHWC-2B61C/2020
UK2862,Wales/PHWC-2B3BB/2020
UK3331,Wales/PHWC-2F0ED/2020
UK8054,Wales/PHWC-2BD71/2020
UK2066,Wales/PHWC-2F153/2020
UK5387,Wales/PHWC-2A817/2020
UK7760,Wales/PHWC-2B861/2020
UK7663,Wales/PHWC-2A880/2020
UK7761,Wales/PHWC-2B8AD/2020
UK2863,Wales/PHWC-2AA5D/2020
UK3571,Wales/PHWC-2F2F6/2020
UK4808,Wales/PHWC-2F311/2020
UK3852,Wales/PHWC-2F40F/2020
UK1673,Wales/PHWC-2ABE1/2020
UK2067,Wales/PHWC-2BD53/2020
UK4945,Wales/PHWC-2BAA7/2020
UK2363,Wales/PHWC-2A835/2020
UK2864,Wales/PHWC-2F232/2020
UK1638,Wales/PHWC-2B6A3/2020
UK2921,Wales/PHWC-2F0FC/2020
UK2241,Wales/PHWC-2BE32/2020
UK3573,Wales/PHWC-2BE50/2020
UK3855,Wales/PHWC-2AC93/2020
UK3332,Wales/PHWC-2F3E4/2020
UK2842,Wales/PHWC-2B7CE/2020
UK3856,Wales/PHWC-2AC84/2020
UK6303,Wales/PHWC-2BC1A/2020
UK2922,Wales/PHWC-2A9D8/2020
UK3857,Wales/PHWC-2F1BD/2020
UK1967,Wales/PHWC-2B825/2020
UK8218,Wales/PHWC-2BDCC/2020
UK3574,Wales/PHWC-2F4D2/2020
UK7951,Wales/PHWC-2B7A0/2020
UK3858,Wales/PHWC-2BB1D/2020
UK1674,Wales/PHWC-2F223/2020
UK6881,Wales/PHWC-2BC83/2020
UK2923,Wales/PHWC-2F19F/2020
UK3233,Wales/PHWC-2BDAE/2020
UK2925,Wales/PHWC-2EFF0/2020
UK2866,Wales/PHWC-2A9AB/2020
UK2926,Wales/PHWC-2A792/2020
UK6304,Wales/PHWC-2AA20/2020
UK2927,Wales/PHWC-2F126/2020
UK3333,Wales/PHWC-2A871/2020
UK2868,Wales/PHWC-2A97E/2020
UK6689,Wales/PHWC-2B7FB/2020
UK1968,Wales/PHWC-2F27E/2020
UK2928,Wales/PHWC-2BF6C/2020
UK3334,Wales/PHWC-2BC38/2020
UK3861,Wales/PHWC-2BF4E/2020
UK2870,Wales/PHWC-2ABC3/2020
UK8101,Wales/PHWC-2B5C4/2020
UK2793,Wales/PHWC-2B579/2020
UK3249,Wales/PHWC-2B55B/2020
UK2929,Wales/PHWC-2F162/2020
UK2930,Wales/PHWC-2BC74/2020
UK2068,Wales/PHWC-2B99B/2020
UK2871,Wales/PHWC-2F26F/2020
UK3255,Wales/PHWC-2B5F1/2020
UK2872,Wales/PHWC-2BCB0/2020
UK2873,Wales/PHWC-2B728/2020
UK8219,Wales/PHWC-2BDF9/2020
UK3863,Wales/PHWC-2B62B/2020
UK2932,Wales/PHWC-2B5B5/2020
UK3864,Wales/PHWC-2AB1E/2020
UK1783,Wales/PHWC-2F2AB/2020
UK3335,Wales/PHWC-2BCA1/2020
UK2933,Wales/PHWC-2AC1B/2020
UK2069,Wales/PHWC-2AC48/2020
UK8098,Wales/PHWC-2AA4E/2020
UK4810,England/CAMB-82006/2020
UK3871,England/CAMB-820CA/2020
UK2697,England/CAMB-8222E/2020
UK1745,England/CAMB-8209D/2020
UK4947,England/CAMB-82051/2020
UK2040,England/NOTT-10FE60/2020
UK7952,England/NOTT-10FFA9/2020
UK6489,England/NOTT-10FEAC/2020
UK5305,England/NOTT-10FF30/2020
UK8085,England/NOTT-10FF03/2020
UK6490,England/NOTT-10FDDC/2020
UK2940,England/NOTT-10FD45/2020
UK2941,England/NOTT-10FD09/2020
UK3190,England/NOTT-10FE24/2020
UK5841,England/SHEF-CD45E/2020
UK6692,England/SHEF-C6859/2020
UK4812,England/SHEF-C31E8/2020
UK2946,England/SHEF-C9B11/2020
UK1667,England/SHEF-C7C6B/2020
UK2698,England/SHEF-C2213/2020
UK5306,England/SHEF-C6DA5/2020
UK2699,England/SHEF-CB3AE/2020
UK8310,England/SHEF-CF902/2020
UK6690,England/PHEC-20680/2020
UK5999,England/PHEC-2076F/2020
UK8092,England/PHEC-20899/2020
UK6691,England/PHEC-208A8/2020
UK6343,England/PHEC-208B7/2020
UK3908,England/CAMB-7FE4E/2020
UK8137,England/CAMB-7FE3F/2020
UK4953,England/CAMB-7FD7E/2020
UK5350,England/CAMB-7FE20/2020
UK6788,England/SHEF-C379B/2020
UK6937,England/SHEF-CA49D/2020
UK3402,England/SHEF-D3358/2020
UK7678,England/SHEF-CC729/2020
UK3909,England/SHEF-CB5D5/2020
UK3910,England/SHEF-CC185/2020
UK6693,England/OXON-AED49/2020
UK7722,England/OXON-AECF1/2020
UK6112,England/OXON-ADF44/2020
UK6385,England/OXON-AEFF8/2020
UK6528,England/OXON-AEF9E/2020
UK6696,England/OXON-AD0AB/2020
UK5925,England/OXON-AD0C9/2020
UK6368,England/OXON-AF09A/2020
UK6972,England/OXON-AEE64/2020
UK6364,England/OXON-AEFBC/2020
UK6698,England/OXON-AE022/2020
UK6699,England/OXON-AED94/2020
UK6700,England/OXON-ADF62/2020
UK6839,England/OXON-AEEDD/2020
UK6305,England/OXON-AEF34/2020
UK6052,England/OXON-AEF43/2020
UK963,England/OXON-AD120/2020
UK5967,England/OXON-AEC88/2020
UK3336,England/CAMB-80F29/2020
UK3904,England/CAMB-80F83/2020
UK7953,England/CAMB-80F65/2020
UK4713,England/CAMB-80FB0/2020
UK1973,Scotland/EDB2142/2020
UK4651,Scotland/EDB2131/2020
UK2071,Scotland/EDB2106/2020
UK2072,Scotland/EDB2105/2020
UK1976,Scotland/EDB2135/2020
UK6799,England/PHEC-1FB58/2020
UK2942,England/PHEC-1FCEC/2020
UK3896,England/PHEC-1FAE2/2020
UK5389,England/PHEC-1FDE9/2020
UK2943,England/PHEC-1FB3A/2020
UK2032,England/PHEC-1FCCE/2020
UK3575,England/PHEC-1FD9E/2020
UK4950,England/PHEC-1FCDD/2020
UK5935,England/PHEC-1FCBF/2020
UK6701,England/PHEC-1FAB5/2020
UK3897,England/PHEC-1FAC4/2020
UK2033,England/PHEC-1FCA0/2020
UK3901,England/PHEC-1FB49/2020
UK6306,England/PHEC-1FC91/2020
UK4741,England/PHEC-1FD8F/2020
UK5520,England/PHEC-1FCFB/2020
UK7137,England/PHEC-1FB94/2020
UK1740,England/PHEC-1FDBC/2020
UK7828,England/CAMB-80E3B/2020
UK2136,England/CAMB-810CB/2020
UK4952,England/CAMB-80E59/2020
UK5344,England/LIVE-99EC6/2020
UK7369,England/LIVE-9A00B/2020
UK5351,England/NOTT-10FBE1/2020
UK3911,England/NOTT-10FC0C/2020
UK5886,England/NOTT-10FB96/2020
UK6307,England/NOTT-10FC48/2020
UK6129,England/NOTT-10FC66/2020
UK3912,England/NOTT-10FC1B/2020
UK2948,England/NOTT-10FBB4/2020
UK5307,England/NOTT-10F9F6/2020
UK8102,England/NOTT-10FA4E/2020
UK7955,England/NOTT-10FAC6/2020
UK6437,England/NOTT-10FB5A/2020
UK6308,England/NOTT-10FAE4/2020
UK3931,Scotland/CVR882/2020
UK6309,Scotland/CVR1449/2020
UK7650,Scotland/CVR1052/2020
UK2055,Scotland/CVR1019/2020
UK7830,Scotland/CVR986/2020
UK1603,Scotland/CVR1257/2020
UK6705,Scotland/CVR1367/2020
UK5497,Scotland/CVR1014/2020
UK2277,Scotland/CVR1388/2020
UK5791,Scotland/CVR787/2020
UK6706,Scotland/CVR861/2020
UK3932,Scotland/CVR1918/2020
UK2268,Scotland/CVR1011/2020
UK5792,Scotland/CVR1148/2020
UK2957,Scotland/CVR928/2020
UK6707,Scotland/CVR1445/2020
UK4653,Scotland/CVR790/2020
UK6310,Scotland/CVR1094/2020
UK8317,Scotland/CVR1281/2020
UK5793,Scotland/CVR1447/2020
UK5888,Scotland/CVR1425/2020
UK4961,Scotland/CVR1919/2020
UK4654,Scotland/CVR1137/2020
UK4900,England/LIVE-99D9C/2020
UK3577,England/LIVE-99DD8/2020
UK3244,England/PHEC-1ED80/2020
UK4963,England/PHEC-1EC83/2020
UK5498,England/PHEC-1EC92/2020
UK6886,England/PHEC-1EBA4/2020
UK1720,England/PHEC-1ED53/2020
UK3933,England/PHEC-1ED17/2020
UK3935,England/BIRM-5E391/2020
UK1826,England/BIRM-5E2D0/2020
UK3936,England/BIRM-5E328/2020
UK8069,England/BIRM-5E2FE/2020
UK3938,England/BIRM-5E319/2020
UK1721,England/SHEF-C5966/2020
UK6884,England/SHEF-C6534/2020
UK4964,England/SHEF-CFEE5/2020
UK7679,England/SHEF-C83A1/2020
UK7956,England/SHEF-C6F36/2020
UK4965,England/SHEF-C6464/2020
UK3939,England/SHEF-CB58A/2020
UK6044,England/SHEF-D1475/2020
UK1660,England/SHEF-C821D/2020
UK5393,England/SHEF-CC0C4/2020
UK2702,England/BRIS-1238FF/2020
UK5556,England/BRIS-12321F/2020
UK7657,England/BRIS-123507/2020
UK3944,England/BRIS-123B7E/2020
UK3945,England/BRIS-12326A/2020
UK2958,England/BRIS-123437/2020
UK2074,England/BRIS-123631/2020
UK2964,England/BRIS-123570/2020
UK2965,England/BRIS-123464/2020
UK2966,England/BRIS-12372F/2020
UK4786,England/BRIS-123349/2020
UK6407,England/BRIS-12308E/2020
UK3578,England/BRIS-123C4E/2020
UK7662,England/BRIS-123367/2020
UK5352,England/BRIS-12315E/2020
UK3947,England/BRIS-12319A/2020
UK2968,England/BRIS-123C7B/2020
UK3495,England/BRIS-12330D/2020
UK7831,England/BRIS-123385/2020
UK8065,England/BRIS-123B9C/2020
UK3672,England/BRIS-123A44/2020
UK3949,England/BRIS-1239A1/2020
UK3496,England/BRIS-123473/2020
UK4815,England/BRIS-12373E/2020
UK3413,England/BRIS-123701/2020
UK2969,England/BRIS-1234BF/2020
UK2162,England/BRIS-1239ED/2020
UK2961,England/BRIS-123543/2020
UK2076,England/BRIS-123482/2020
UK3952,England/BRIS-123130/2020
UK3497,England/BRIS-1230AC/2020
UK2320,England/BRIS-1236E6/2020
UK2790,England/BRIS-1232E2/2020
UK2970,England/BRIS-12359E/2020
UK3960,England/BRIS-12309D/2020
UK4722,England/BRIS-12314F/2020
UK3498,England/BRIS-123BD8/2020
UK2367,England/BRIS-123B05/2020
UK8153,England/BRIS-123394/2020
UK2971,England/BRIS-1234FB/2020
UK3962,England/BRIS-1232B5/2020
UK2962,England/BRIS-12358F/2020
UK2972,England/BRIS-123200/2020
UK3965,England/BRIS-123C6C/2020
UK3966,England/BRIS-123A08/2020
UK8255,England/BRIS-123491/2020
UK1661,England/BRIS-123640/2020
UK3968,England/BRIS-1231B8/2020
UK3417,England/BRIS-123516/2020
UK2836,England/BRIS-12322E/2020
UK7784,England/BRIS-1233EF/2020
UK3970,England/BRIS-1231E5/2020
UK3520,England/BRIS-12333A/2020
UK7821,England/BRIS-123358/2020
UK4744,England/BRIS-123956/2020
UK2973,England/BRIS-1231C7/2020
UK3971,England/BRIS-12383B/2020
UK2586,England/BRIS-1238E0/2020
UK7832,England/BRIS-12331C/2020
UK3973,England/BRIS-123A71/2020
UK3492,England/BRIS-123895/2020
UK3954,England/BRIS-123060/2020
UK4966,England/SHEF-C911F/2020
UK2974,England/SHEF-C3458/2020
UK5584,England/SHEF-C15B1/2020
UK6704,England/SHEF-C1F2C/2020
UK7646,England/SHEF-C83ED/2020
UK3975,England/SHEF-CB9CA/2020
UK3317,England/SHEF-C16DC/2020
UK6622,England/PHEC-1F183/2020
UK3976,England/PHEC-1EDCC/2020
UK6468,England/PHEC-1F095/2020
UK4967,England/PHEC-1F01D/2020
UK4869,England/PHEC-1EDBD/2020
UK3977,England/PHEC-1F138/2020
UK3978,England/PHEC-1EE6F/2020
UK1054,England/PHEC-1F0E0/2020
UK3979,England/PHEC-1EEF6/2020
UK6015,England/PHEC-1EF20/2020
UK3980,England/PHEC-1F04A/2020
UK4969,England/PHEC-1EF7B/2020
UK7697,England/PHEC-1EFF3/2020
UK7717,England/PHEC-1F1A1/2020
UK3981,England/PHEC-1F156/2020
UK4745,England/PHEC-1F147/2020
UK6703,England/PHEC-1F068/2020
UK3983,England/PHEC-1EED8/2020
UK8183,England/PHEC-1EF8A/2020
UK4971,England/PHEC-1F00E/2020
UK3984,England/PHEC-1EE50/2020
UK3985,England/PHEC-1EEBA/2020
UK7645,England/PHEC-1EF02/2020
UK6435,Scotland/EDB2090/2020
UK3185,Scotland/EDB2094/2020
UK1977,Scotland/EDB2089/2020
UK1949,Scotland/EDB2098/2020
UK6708,Scotland/EDB2093/2020
UK1979,Scotland/EDB2079/2020
UK1899,Scotland/EDB2084/2020
UK3913,Scotland/EDB2096/2020
UK7023,Scotland/EDB2097/2020
UK2820,England/CAMB-7FEC6/2020
UK3915,England/CAMB-7FD05/2020
UK8138,England/CAMB-7FCF9/2020
UK8139,England/CAMB-7FEE4/2020
UK8140,England/CAMB-7FD9C/2020
UK6709,England/CAMB-7FE5D/2020
UK5308,England/PHEC-1F2AE/2020
UK8256,England/PHEC-1FA3D/2020
UK1696,England/PHEC-1F5B4/2020
UK7737,England/PHEC-1F253/2020
UK1823,England/PHEC-1F2EA/2020
UK1824,England/PHEC-1F675/2020
UK3917,England/PHEC-1F7BE/2020
UK7957,England/PHEC-1F48A/2020
UK2322,England/PHEC-1F657/2020
UK3576,England/PHEC-1F5A5/2020
UK7833,England/PHEC-1F4E4/2020
UK3600,England/PHEC-1F46C/2020
UK1697,England/PHEC-1F341/2020
UK3918,England/PHEC-1F587/2020
UK3919,England/PHEC-1F578/2020
UK2949,England/PHEC-1F87F/2020
UK7656,England/PHEC-1F3AB/2020
UK3292,England/PHEC-1F3D8/2020
UK3922,England/PHEC-1F806/2020
UK4711,England/PHEC-1FA97/2020
UK5521,England/PHEC-1F2DB/2020
UK2951,England/PHEC-1F332/2020
UK1685,England/PHEC-1F36F/2020
UK2952,England/PHEC-1F305/2020
UK2595,England/PHEC-1F7AF/2020
UK7785,England/PHEC-1F3C9/2020
UK3344,England/PHEC-1F851/2020
UK7636,England/PHEC-1F9A9/2020
UK2596,England/PHEC-1F8D9/2020
UK4955,England/PHEC-1F666/2020
UK3924,England/PHEC-1F8CA/2020
UK4956,England/PHEC-1F930/2020
UK2821,England/PHEC-1FA4C/2020
UK4957,England/PHEC-1F3F6/2020
UK2294,England/PHEC-1F47B/2020
UK5391,England/PHEC-1F235/2020
UK3925,England/PHEC-1F596/2020
UK3926,England/PHEC-1F5C3/2020
UK7779,England/PHEC-1F44E/2020
UK4958,England/PHEC-1F52D/2020
UK5343,England/PHEC-1F402/2020
UK1905,England/PHEC-1FA79/2020
UK5392,England/PHEC-1F217/2020
UK3927,England/PHEC-1F8AC/2020
UK5522,England/PHEC-1F1FC/2020
UK4959,England/PHEC-1F62A/2020
UK2954,England/PHEC-1F323/2020
UK4960,England/PHEC-1F684/2020
UK2955,England/PHEC-1F314/2020
UK5887,England/PHEC-1F781/2020
UK3928,England/PHEC-1F39C/2020
UK3929,England/PHEC-1F53C/2020
UK6885,England/PHEC-1F6DF/2020
UK3930,England/PHEC-1F3BA/2020
UK3293,England/PHEC-1F37E/2020
UK2701,England/PHEC-1F208/2020
UK3502,England/LIVE-99AD1/2020
UK6702,England/LIVE-99A3B/2020
UK1787,England/LIVE-99A0E/2020
UK1788,England/LIVE-99B38/2020
UK4652,England/LIVE-99B65/2020
UK3230,England/LIVE-99A77/2020
UK6840,England/NOTT-10F9AB/2020
UK4707,England/NOTT-10F905/2020
UK3418,England/NOTT-10F9E7/2020
UK4817,England/NOTT-10F8F9/2020
UK2975,England/NOTT-10F9C9/2020
UK7708,England/NOTT-10F8EA/2020
UK3987,England/NOTT-10F853/2020
UK6710,England/NOTT-10F817/2020
UK6311,England/NOTT-10F7A1/2020
UK3419,England/NOTT-10F826/2020
UK5310,England/NOTT-10F844/2020
UK8253,England/LOND-D4ECF/2020
UK4000,England/CAMB-7C281/2020
UK4001,England/CAMB-7E252/2020
UK6887,England/CAMB-7C1DF/2020
UK4003,England/CAMB-7E225/2020
UK4004,England/CAMB-7E1EC/2020
UK8257,England/CAMB-7C254/2020
UK1629,England/CAMB-7D0A4/2020
UK2166,England/CAMB-7BB87/2020
UK4818,England/CAMB-7D1DE/2020
UK3534,England/CAMB-7C8AD/2020
UK3953,England/CAMB-7D1B0/2020
UK4008,England/CAMB-7D059/2020
UK2243,England/CAMB-7BD81/2020
UK3956,England/CAMB-7D271/2020
UK8087,England/CAMB-7C8E9/2020
UK4011,England/CAMB-7BC39/2020
UK2598,England/CAMB-7C922/2020
UK1639,England/CAMB-7D29F/2020
UK1906,England/CAMB-7C9E6/2020
UK2599,England/CAMB-7BBB4/2020
UK1596,England/CAMB-7C8CB/2020
UK3489,England/CAMB-7CB1D/2020
UK7958,England/CAMB-7BF7C/2020
UK4977,England/CAMB-7DE40/2020
UK2980,England/CAMB-7CB3B/2020
UK2874,England/CAMB-7DE6E/2020
UK4054,England/CAMB-7DD43/2020
UK4819,England/CAMB-7CA10/2020
UK8081,England/CAMB-7CAF2/2020
UK5394,England/CAMB-7D226/2020
UK2981,England/CAMB-7E049/2020
UK1588,England/CAMB-7BC93/2020
UK4820,England/CAMB-7D01D/2020
UK5524,England/CAMB-7BC75/2020
UK2216,England/CAMB-7BBD2/2020
UK2041,England/CAMB-7C89E/2020
UK2875,England/CAMB-7BDBE/2020
UK4033,England/CAMB-7BBC3/2020
UK1722,England/CAMB-7D138/2020
UK4056,England/CAMB-7DD61/2020
UK4980,England/CAMB-7D03B/2020
UK7798,England/CAMB-7C9B9/2020
UK4058,England/CAMB-7B8DB/2020
UK2017,England/CAMB-7D208/2020
UK4747,England/CAMB-7C96E/2020
UK4059,England/CAMB-7C8DA/2020
UK4981,England/CAMB-7E0A3/2020
UK4061,England/CAMB-7CC1A/2020
UK3464,England/CAMB-7C9D7/2020
UK6718,England/CAMB-7D2AE/2020
UK4062,England/CAMB-7BCDF/2020
UK3490,England/CAMB-7CAD4/2020
UK4047,England/CAMB-7D174/2020
UK2078,England/CAMB-7BCFD/2020
UK8165,England/CAMB-7BC84/2020
UK4064,England/CAMB-7D244/2020
UK3677,England/CAMB-7CE05/2020
UK8166,England/CAMB-7BDAF/2020
UK7892,England/CAMB-7E085/2020
UK2217,England/CAMB-7BB96/2020
UK4023,England/CAMB-7CE23/2020
UK2986,England/CAMB-7CFF3/2020
UK4066,England/CAMB-7E0D0/2020
UK5562,England/CAMB-7CB0E/2020
UK3420,England/CAMB-7E0C1/2020
UK4067,England/CAMB-7C8F8/2020
UK7882,England/CAMB-7BEF7/2020
UK2079,England/CAMB-7BD36/2020
UK3539,England/CAMB-7CA6B/2020
UK3789,England/CAMB-7C95F/2020
UK4070,England/CAMB-7E0EF/2020
UK4071,England/CAMB-7CA4D/2020
UK3608,England/CAMB-7DFF2/2020
UK4072,England/CAMB-7E0B2/2020
UK4024,England/CAMB-7D62A/2020
UK4049,England/CAMB-7D068/2020
UK4073,England/CAMB-7BC1B/2020
UK7698,England/CAMB-7C7BF/2020
UK2876,England/CAMB-7C5C4/2020
UK7959,England/CAMB-7E02B/2020
UK2167,England/CAMB-7DBEF/2020
UK4785,England/CAMB-7DEAA/2020
UK2244,England/CAMB-7DC0A/2020
UK2043,England/CAMB-7DFE3/2020
UK3681,England/CAMB-7D0C2/2020
UK7700,England/CAMB-7DF01/2020
UK2889,England/CAMB-7C843/2020
UK4076,England/CAMB-7C597/2020
UK7668,England/CAMB-7D9B8/2020
UK4984,England/CAMB-7C54C/2020
UK8176,England/CAMB-7C658/2020
UK7857,England/CAMB-7C4F4/2020
UK4078,England/CAMB-7D7DC/2020
UK3302,England/CAMB-7D38D/2020
UK2173,England/CAMB-7CE50/2020
UK3625,England/CAMB-7CDBD/2020
UK5397,England/CAMB-7DCA0/2020
UK1723,England/CAMB-7D9D6/2020
UK3338,England/CAMB-7B729/2020
UK2601,England/CAMB-7D2F9/2020
UK6510,England/CAMB-7CFA8/2020
UK7714,England/CAMB-7D4F3/2020
UK2877,England/CAMB-7D2CC/2020
UK2174,England/CAMB-7BB2D/2020
UK4079,England/CAMB-7CFE4/2020
UK4781,England/CAMB-7CF99/2020
UK3203,England/CAMB-7D2DB/2020
UK4910,England/CAMB-7BAA8/2020
UK3303,England/CAMB-7C4E5/2020
UK6719,England/CAMB-7C4D6/2020
UK4740,England/CAMB-7C6D0/2020
UK2245,England/CAMB-7C791/2020
UK2154,England/CAMB-7B783/2020
UK4749,England/CAMB-7C5E2/2020
UK5563,England/CAMB-7B880/2020
UK3414,England/CAMB-7D736/2020
UK5564,England/CAMB-7CBC2/2020
UK5526,England/CAMB-7B8AE/2020
UK4655,England/CAMB-7DD25/2020
UK7960,England/CAMB-7CC0B/2020
UK3579,England/CAMB-7DC28/2020
UK2890,England/CAMB-7C694/2020
UK3580,England/CAMB-7D0D1/2020
UK4083,England/CAMB-7C4B8/2020
UK2602,England/CAMB-7B9BA/2020
UK4821,England/CAMB-7D411/2020
UK1828,England/CAMB-7D10B/2020
UK3671,England/CAMB-7D183/2020
UK3501,England/CAMB-7CC65/2020
UK3682,England/CAMB-7CEF6/2020
UK4084,England/CAMB-7D6EE/2020
UK7961,England/CAMB-7DA6A/2020
UK3486,England/CAMB-7C667/2020
UK7723,England/CAMB-7B97E/2020
UK2044,England/CAMB-7DC46/2020
UK4928,England/CAMB-7C6EF/2020
UK3204,England/CAMB-7C588/2020
UK7660,England/CAMB-7DA4C/2020
UK4087,England/CAMB-7B923/2020
UK2137,England/CAMB-7C412/2020
UK4025,England/CAMB-7C7DD/2020
UK8190,England/CAMB-7DF2F/2020
UK7098,England/CAMB-7D2EA/2020
UK2176,England/CAMB-7BB1E/2020
UK3505,England/CAMB-7CD71/2020
UK2705,England/CAMB-7B9E7/2020
UK7962,England/CAMB-7D0FF/2020
UK3205,England/CAMB-7DFC5/2020
UK3533,England/CAMB-7B9AB/2020
UK4090,England/CAMB-7D3C9/2020
UK3415,England/CAMB-7DF6B/2020
UK7725,England/CAMB-7C4C7/2020
UK4750,England/CAMB-7C3D9/2020
UK7933,England/CAMB-7DA88/2020
UK1663,England/CAMB-7DEE6/2020
UK2989,England/CAMB-7DEC8/2020
UK3531,England/CAMB-7B9D8/2020
UK7963,England/CAMB-7D87F/2020
UK4986,England/CAMB-7CCB0/2020
UK3508,England/CAMB-7CDEA/2020
UK4927,England/CAMB-7CCCF/2020
UK2168,England/CAMB-7B747/2020
UK4094,England/CAMB-7C3F7/2020
UK2990,England/CAMB-7CBE0/2020
UK8186,England/CAMB-7D129/2020
UK6711,England/SHEF-CFE6D/2020
UK6408,England/SHEF-C0F69/2020
UK8275,England/SHEF-C0C35/2020
UK7762,England/SHEF-C90E5/2020
UK1954,Scotland/EDB1848/2020
UK6712,Scotland/EDB1927/2020
UK7024,Scotland/EDB1965/2020
UK1981,Scotland/EDB2066/2020
UK1982,Scotland/EDB1842/2020
UK1895,Scotland/EDB2071/2020
UK8175,England/LIVE-9996B/2020
UK5311,England/LIVE-9994D/2020
UK2340,England/LIVE-9995C/2020
UK2606,England/LOND-D4D68/2020
UK8134,England/CAMB-7E322/2020
UK3421,England/CAMB-7E10A/2020
UK2991,England/CAMB-7E1FB/2020
UK4878,England/LOND-D4FF9/2020
UK7799,England/OXON-ACDA5/2020
UK5819,England/OXON-AC604/2020
UK7800,England/OXON-ACEC0/2020
UK6713,England/OXON-ACC4E/2020
UK5842,England/OXON-AC543/2020
UK6365,England/OXON-ACA62/2020
UK6979,England/OXON-AC561/2020
UK8057,England/OXON-AC525/2020
UK6312,England/OXON-AC5AD/2020
UK6953,England/OXON-ACE0C/2020
UK6714,England/OXON-AC868/2020
UK6371,England/OXON-ACAEA/2020
UK6049,England/OXON-ACE2A/2020
UK6715,England/OXON-ACD69/2020
UK6716,England/OXON-ACEEE/2020
UK6800,England/OXON-ACA08/2020
UK5926,England/OXON-AC7C5/2020
UK6382,England/OXON-AC6D7/2020
UK5968,England/OXON-ACB9C/2020
UK6491,England/OXON-AC710/2020
UK6717,England/OXON-AC8FF/2020
UK6376,England/OXON-AC73E/2020
UK6980,England/OXON-ACDB4/2020
UK8210,England/OXON-AC534/2020
UK6888,England/OXON-ACC11/2020
UK6014,England/OXON-AC877/2020
UK6765,England/SHEF-CEA6A/2020
UK2976,England/SHEF-CCF4F/2020
UK3618,England/SHEF-C49C1/2020
UK3988,England/SHEF-C32C7/2020
UK3990,England/SHEF-C65F8/2020
UK8162,England/SHEF-D0F84/2020
UK2242,England/SHEF-CE0C2/2020
UK3940,England/SHEF-CB353/2020
UK6766,England/SHEF-CA1C3/2020
UK2977,England/20169002804/2020
UK4972,England/20169014704/2020
UK2703,England/201060028/2020
UK2844,England/20169004404/2020
UK4973,England/20169002704/2020
UK3337,England/20169014104/2020
UK3992,England/20169000604/2020
UK4974,England/20169015304/2020
UK2845,England/20169016604/2020
UK2164,England/20169013904/2020
UK5969,England/20168032304/2020
UK3993,England/20169003404/2020
UK4975,England/20169015604/2020
UK3995,England/20169006104/2020
UK4976,England/20169007404/2020
UK3996,England/LIVE-9985F/2020
UK7701,England/LIVE-99743/2020
UK3510,England/LIVE-99761/2020
UK3757,England/LIVE-99831/2020
UK3997,England/LIVE-99752/2020
UK2835,England/LOND-D47C4/2020
UK2375,England/LOND-D47D3/2020
UK2597,England/LOND-D4867/2020
UK1829,England/NOTT-10F5D4/2020
UK4100,England/NOTT-10F63B/2020
UK7965,England/NOTT-10F6C2/2020
UK4101,England/NOTT-10F62C/2020
UK4987,England/NOTT-10F440/2020
UK5398,England/NOTT-10F52F/2020
UK3403,England/NOTT-10F53E/2020
UK3663,England/EXET-135098/2020
UK3272,England/EXET-1350A7/2020
UK3183,England/LOND-D4B8C/2020
UK4118,England/LOND-D4A70/2020
UK2679,England/LOND-D4AE9/2020
UK2309,England/LOND-D4ACB/2020
UK4120,England/LOND-D4A34/2020
UK2152,England/LOND-D4B40/2020
UK4824,England/PHEC-1EBE0/2020
UK2609,England/PHEC-1ECDE/2020
UK4130,England/PHEC-1ED44/2020
UK2246,England/PHEC-1EBB3/2020
UK5501,England/PHEC-1ECA1/2020
UK3603,England/LOND-D3613/2020
UK2304,England/LOND-D35BC/2020
UK3228,England/LOND-D3622/2020
UK3286,England/LOND-D359E/2020
UK4121,England/LOND-D3561/2020
UK7883,England/LOND-D3525/2020
UK3276,England/LOND-D3604/2020
UK4122,England/LOND-D3543/2020
UK7786,England/LOND-D365F/2020
UK1589,England/LOND-D3631/2020
