Name,oldest_sequence,newest_sequence,number_taxa
UK5327,2020-03-28,2020-04-05,4
UK507,2020-03-18,2020-04-30,12
UK5403,2020-03-27,2020-03-27,1
UK3493,2020-03-31,2020-04-07,2
UK1863,2020-03-26,2020-03-26,1
UK4474,2020-03-29,2020-04-11,3
UK302,2020-04-19,2020-04-19,1
UK437,2020-03-23,2020-04-08,5
UK5414,2020-04-14,2020-04-14,1
UK464,2020-03-25,2020-04-19,6
UK533,2020-04-14,2020-04-30,3
UK81,2020-04-21,2020-04-21,1
UK1291,2020-03-12,2020-05-03,4
UK1388,2020-04-23,2020-04-23,1
UK2010,2020-03-31,2020-03-31,1
UK445,2020-03-14,2020-04-27,11
UK209,2020-03-22,2020-03-22,1
UK2009,2020-04-10,2020-04-10,1
UK1212,2020-04-09,2020-04-09,1
UK432,2020-04-10,2020-04-10,1
UK1218,2020-04-08,2020-04-08,1
UK149,2020-04-16,2020-04-16,1
UK147,2020-03-18,2020-04-17,3
UK140,2020-04-14,2020-04-23,4
UK5704,2020-04-27,2020-04-27,1
UK150,2020-04-07,2020-04-27,3
UK759,2020-03-28,2020-04-27,12
UK444,2020-03-22,2020-04-20,2
UK3509,2020-03-12,2020-04-24,9
UK157,2020-04-27,2020-04-27,1
UK185,2020-03-10,2020-05-15,6
UK5128,2020-03-16,2020-04-18,5
UK231,2020-03-22,2020-04-17,4
UK417,2020-04-10,2020-04-10,1
UK58,2020-03-12,2020-04-09,13
UK5555,2020-04-09,2020-04-09,1
UK1899,2020-04-06,2020-04-10,4
UK374,2020-04-07,2020-04-17,4
UK382,2020-04-10,2020-04-10,1
UK562,2020-04-02,2020-04-09,2
UK1223,2020-04-21,2020-04-21,1
UK291,2020-03-29,2020-05-14,10
UK5445,2020-05-04,2020-05-04,1
UK92,2020-05-11,2020-05-11,1
UK5215,2020-03-29,2020-05-13,6
UK146,2020-03-24,2020-05-07,19
UK37,2020-03-17,2020-05-04,65
UK400,2020-04-09,2020-05-07,2
UK345,2020-05-04,2020-05-05,2
UK132,2020-03-27,2020-04-30,12
UK48,2020-04-06,2020-04-06,1
UK1729,2020-03-31,2020-04-07,3
UK5307,2020-03-08,2020-05-12,11
UK243,2020-03-18,2020-04-15,8
UK32,2020-04-10,2020-05-01,7
UK193,2020-03-30,2020-05-01,12
UK4524,2020-04-29,2020-04-29,1
UK171,2020-03-31,2020-04-21,7
UK5661,2020-03-20,2020-04-02,3
UK43,2020-03-12,2020-04-26,29
UK548,2020-03-14,2020-03-30,8
UK288,2020-03-12,2020-04-04,4
UK137,2020-03-09,2020-03-31,13
UK3046,2020-03-25,2020-03-25,1
UK84,2020-03-26,2020-03-26,1
UK487,2020-03-24,2020-03-24,1
UK949,2020-03-25,2020-03-27,2
UK485,2020-03-02,2020-04-06,6
UK216,2020-04-02,2020-04-29,5
UK324,2020-04-22,2020-04-22,1
UK5324,2020-04-12,2020-04-15,2
UK2204,2020-04-11,2020-04-21,3
UK603,2020-04-03,2020-04-03,1
UK259,2020-04-07,2020-04-07,1
UK442,2020-04-11,2020-04-11,1
UK597,2020-04-10,2020-04-10,1
UK3027,2020-04-07,2020-04-11,2
UK390,2020-03-27,2020-05-01,7
UK168,2020-04-04,2020-04-14,3
UK2020,2020-04-03,2020-04-03,1
UK2,2020-04-16,2020-04-16,1
UK341,2020-04-02,2020-04-02,1
UK2023,2020-04-10,2020-04-10,1
UK954,2020-04-04,2020-04-29,2
UK490,2020-04-03,2020-05-02,7
UK525,2020-04-07,2020-04-07,1
UK145,2020-04-09,2020-04-14,4
UK258,2020-04-07,2020-04-07,1
UK1404,2020-04-15,2020-04-15,1
UK353,2020-04-12,2020-04-16,2
UK1613,2020-04-21,2020-04-21,1
UK301,2020-04-18,2020-04-18,1
UK323,2020-03-23,2020-05-06,7
UK833,2020-04-25,2020-05-10,4
UK515,2020-04-24,2020-04-24,1
UK373,2020-04-07,2020-05-03,2
UK749,2020-04-20,2020-04-27,2
UK5084,2020-03-29,2020-04-16,11
UK225,2020-05-01,2020-05-01,1
UK76,2020-03-26,2020-05-05,4
UK112,2020-04-16,2020-05-04,5
UK5148,2020-04-26,2020-04-27,2
UK2047,2020-04-28,2020-04-28,1
UK3248,2020-04-17,2020-04-26,4
UK1846,2020-03-22,2020-03-22,1
UK10,2020-03-17,2020-04-07,5
UK44,2020-03-17,2020-04-19,29
UK5518,2020-03-24,2020-03-24,1
UK552,2020-03-18,2020-03-30,6
UK700,2020-03-19,2020-03-27,3
UK49,2020-03-12,2020-05-01,14
UK270,2020-03-04,2020-04-01,6
UK133,2020-03-22,2020-04-25,9
UK5548,2020-03-24,2020-03-24,1
UK104,2020-03-26,2020-03-28,2
UK5317,2020-03-25,2020-03-25,1
UK434,2020-04-07,2020-04-07,1
UK265,2020-03-25,2020-03-25,1
UK5365,2020-03-26,2020-03-27,3
UK131,2020-03-11,2020-04-14,38
UK505,2020-03-26,2020-04-13,5
UK430,2020-03-29,2020-03-29,1
UK428,2020-03-26,2020-03-26,1
UK352,2020-03-23,2020-03-23,1
UK693,2020-03-17,2020-03-25,5
UK404,2020-03-01,2020-04-19,37
UK4521,2020-03-28,2020-03-28,1
UK4475,2020-03-23,2020-03-23,1
UK3120,2020-03-30,2020-04-24,2
UK1083,2020-03-21,2020-03-21,1
UK388,2020-03-12,2020-04-04,3
UK88,2020-04-22,2020-04-27,2
UK470,2020-04-04,2020-04-19,5
UK56,2020-03-18,2020-04-04,4
UK2063,2020-03-25,2020-03-25,1
UK4453,2020-03-14,2020-03-14,1
UK564,2020-03-23,2020-03-23,1
UK559,2020-03-14,2020-03-14,1
UK406,2020-04-10,2020-04-10,1
UK1534,2020-04-06,2020-04-06,1
UK2115,2020-04-03,2020-04-03,1
UK181,2020-04-16,2020-04-16,1
UK1321,2020-04-07,2020-04-07,1
UK1790,2020-04-02,2020-04-02,1
UK300,2020-04-10,2020-04-10,1
UK279,2020-04-02,2020-04-02,1
UK5636,2020-04-02,2020-04-12,2
UK385,2020-03-28,2020-04-05,5
UK139,2020-04-25,2020-04-25,1
UK59,2020-03-24,2020-04-21,9
UK118,2020-04-24,2020-04-24,1
UK310,2020-04-01,2020-04-20,4
UK393,2020-04-13,2020-04-13,1
UK266,2020-04-06,2020-04-30,11
UK166,2020-03-30,2020-04-30,2
UK1620,2020-03-31,2020-03-31,1
UK468,2020-04-13,2020-04-14,4
UK2028,2020-03-24,2020-04-16,3
UK4237,2020-04-02,2020-04-20,18
UK574,2020-03-26,2020-04-13,6
UK407,2020-04-16,2020-04-16,1
UK3189,2020-04-09,2020-04-09,1
UK1619,2020-03-28,2020-03-28,2
UK3194,2020-04-29,2020-04-29,1
UK189,2020-04-04,2020-05-03,2
UK261,2020-03-15,2020-04-08,12
UK4495,2020-04-16,2020-04-16,1
UK338,2020-04-16,2020-04-16,1
UK4528,2020-03-22,2020-03-22,1
UK479,2020-04-01,2020-04-27,8
UK594,2020-04-20,2020-05-01,8
UK141,2020-03-22,2020-04-24,12
UK3212,2020-04-14,2020-04-14,1
UK598,2020-04-15,2020-04-15,1
UK536,2020-04-15,2020-04-15,1
UK454,2020-03-22,2020-04-29,9
UK414,2020-03-30,2020-04-19,5
UK709,2020-04-06,2020-04-14,2
UK3341,2020-04-11,2020-04-11,1
UK423,2020-03-30,2020-04-16,3
UK246,2020-04-18,2020-04-28,2
UK1954,2020-04-23,2020-04-23,1
UK593,2020-04-23,2020-04-23,2
UK498,2020-04-10,2020-04-24,3
UK75,2020-03-17,2020-04-26,20
UK219,2020-04-18,2020-04-25,2
UK80,2020-03-31,2020-04-20,7
UK284,2020-04-02,2020-04-25,8
UK101,2020-03-21,2020-04-25,27
UK724,2020-03-30,2020-04-21,3
UK1606,2020-04-06,2020-04-21,2
UK1859,2020-03-31,2020-04-18,3
UK1260,2020-03-20,2020-04-18,2
UK4358,2020-03-11,2020-04-21,4
UK227,2020-04-19,2020-04-19,1
UK566,2020-04-02,2020-04-21,11
UK592,2020-04-24,2020-04-24,1
UK273,2020-04-24,2020-04-24,1
UK365,2020-03-21,2020-04-09,2
UK1622,2020-04-11,2020-04-11,1
UK24,2020-03-14,2020-04-10,21
UK543,2020-04-13,2020-04-13,1
UK466,2020-04-17,2020-04-17,1
UK774,2020-04-15,2020-04-22,3
UK4477,2020-04-27,2020-04-27,1
UK306,2020-04-07,2020-04-27,2
UK535,2020-04-14,2020-04-27,2
UK285,2020-03-23,2020-03-23,1
UK346,2020-03-27,2020-03-27,1
UK773,2020-03-18,2020-03-18,2
UK1785,2020-03-24,2020-03-24,1
UK600,2020-04-01,2020-04-11,2
UK303,2020-04-08,2020-04-08,1
UK106,2020-03-09,2020-04-10,3
UK529,2020-04-12,2020-04-12,1
UK809,2020-04-02,2020-04-08,3
UK2907,2020-04-12,2020-04-12,1
UK272,2020-04-06,2020-04-09,2
UK837,2020-04-01,2020-04-06,2
UK4537,2020-04-09,2020-04-09,1
UK295,2020-04-02,2020-04-07,2
UK2754,2020-04-02,2020-04-02,1
UK959,2020-04-11,2020-04-12,3
UK450,2020-03-30,2020-04-15,3
UK522,2020-04-16,2020-04-16,1
UK128,2020-04-10,2020-04-16,5
UK4505,2020-04-06,2020-04-06,1
UK372,2020-04-06,2020-04-06,1
UK152,2020-03-04,2020-03-31,5
UK1557,2020-04-05,2020-04-05,1
UK74,2020-03-28,2020-04-07,2
UK546,2020-04-04,2020-04-04,1
UK296,2020-04-04,2020-04-04,1
UK318,2020-04-05,2020-04-05,1
UK539,2020-04-04,2020-04-04,1
UK2195,2020-04-01,2020-04-01,1
UK585,2020-04-10,2020-04-10,1
UK481,2020-04-05,2020-04-13,2
UK18,2020-03-11,2020-04-14,31
UK563,2020-03-23,2020-04-16,4
UK321,2020-03-12,2020-04-14,5
UK241,2020-03-22,2020-04-16,30
UK4508,2020-04-13,2020-04-13,1
UK213,2020-04-01,2020-04-14,4
UK4539,2020-04-12,2020-04-12,1
UK575,2020-03-18,2020-04-16,5
UK389,2020-04-16,2020-04-16,1
UK267,2020-03-26,2020-04-14,4
UK1959,2020-04-13,2020-04-13,1
UK183,2020-04-14,2020-04-14,1
UK587,2020-04-13,2020-04-13,1
UK3269,2020-04-08,2020-04-08,1
UK254,2020-04-08,2020-04-20,2
UK102,2020-04-20,2020-04-20,1
UK424,2020-04-14,2020-04-14,1
UK242,2020-03-26,2020-04-20,10
UK572,2020-03-16,2020-04-11,11
UK461,2020-04-10,2020-04-10,1
UK360,2020-04-19,2020-04-19,1
UK367,2020-04-18,2020-04-18,1
UK253,2020-04-21,2020-04-21,1
UK65,2020-03-07,2020-04-21,8
UK621,2020-03-23,2020-03-23,1
UK245,2020-03-22,2020-04-25,3
UK1615,2020-04-25,2020-04-25,1
UK230,2020-04-20,2020-04-20,1
UK25,2020-04-19,2020-04-19,1
UK1616,2020-03-26,2020-03-26,1
UK221,2020-03-29,2020-03-29,1
UK239,2020-03-16,2020-04-11,5
UK1734,2020-03-26,2020-03-28,2
UK215,2020-03-25,2020-04-21,2
UK4506,2020-03-28,2020-03-28,1
UK692,2020-03-21,2020-03-30,4
UK3567,2020-03-30,2020-03-30,1
UK483,2020-03-26,2020-04-10,4
UK440,2020-03-29,2020-03-29,1
UK244,2020-03-12,2020-04-06,8
UK45,2020-03-27,2020-03-27,1
UK555,2020-03-30,2020-03-30,1
UK512,2020-03-26,2020-03-26,1
UK99,2020-04-18,2020-04-20,3
UK62,2020-04-17,2020-04-17,1
UK342,2020-04-02,2020-04-23,8
UK557,2020-03-27,2020-04-08,3
UK1073,2020-03-20,2020-03-20,1
UK293,2020-04-04,2020-04-04,1
UK135,2020-03-24,2020-03-24,1
UK540,2020-04-21,2020-04-21,1
UK469,2020-04-03,2020-04-03,1
UK11,2020-04-06,2020-04-09,2
UK313,2020-03-25,2020-04-06,2
UK333,2020-03-04,2020-03-25,3
UK5621,2020-03-23,2020-03-26,2
UK921,2020-04-05,2020-04-05,1
UK399,2020-04-13,2020-04-13,1
UK5648,2020-03-08,2020-03-21,3
UK263,2020-03-20,2020-04-13,6
UK848,2020-04-07,2020-04-12,2
UK3381,2020-04-05,2020-04-05,1
UK629,2020-03-23,2020-04-13,6
UK1008,2020-03-20,2020-03-20,1
UK805,2020-03-28,2020-04-03,3
UK4550,2020-04-05,2020-04-05,1
UK3031,2020-04-07,2020-04-07,1
UK3386,2020-04-07,2020-04-07,2
UK5715,2020-02-13,2020-04-22,15
UK214,2020-04-12,2020-04-22,2
UK545,2020-04-22,2020-04-22,1
UK4552,2020-04-21,2020-04-21,1
UK201,2020-04-21,2020-04-21,1
UK488,2020-04-03,2020-04-08,2
UK148,2020-03-09,2020-04-07,2
UK111,2020-04-08,2020-04-09,2
UK519,2020-03-28,2020-04-11,3
UK330,2020-03-23,2020-04-08,6
UK2787,2020-04-07,2020-04-07,1
UK134,2020-03-04,2020-04-07,19
UK208,2020-04-10,2020-04-10,1
UK4458,2020-04-12,2020-04-12,1
UK917,2020-04-04,2020-04-07,2
UK3433,2020-04-15,2020-04-15,1
UK22,2020-03-02,2020-04-21,10
UK752,2020-03-24,2020-03-31,3
UK3020,2020-03-25,2020-03-25,1
UK2533,2020-03-25,2020-03-25,1
UK413,2020-04-15,2020-04-15,1
UK2067,2020-04-09,2020-04-09,2
UK3024,2020-03-29,2020-03-29,1
UK541,2020-04-13,2020-04-13,1
UK521,2020-03-27,2020-04-08,6
UK551,2020-04-06,2020-04-06,1
UK60,2020-03-29,2020-04-10,2
UK38,2020-03-04,2020-04-20,15
UK348,2020-03-20,2020-04-09,2
UK5647,2020-04-15,2020-04-15,1
UK2788,2020-04-14,2020-04-14,1
UK3473,2020-03-24,2020-03-24,1
UK981,2020-04-01,2020-04-09,4
UK599,2020-04-05,2020-04-09,2
UK520,2020-03-14,2020-04-08,7
UK126,2020-04-06,2020-04-17,2
UK379,2020-03-12,2020-04-08,4
UK224,2020-04-06,2020-04-08,2
UK94,2020-03-12,2020-04-19,26
UK377,2020-03-31,2020-04-19,2
UK471,2020-04-18,2020-04-18,1
UK96,2020-03-26,2020-03-26,1
UK5228,2020-04-13,2020-04-13,1
UK356,2020-04-08,2020-04-08,1
UK3481,2020-04-07,2020-04-07,1
UK311,2020-04-07,2020-04-07,1
UK127,2020-04-07,2020-04-07,1
UK1810,2020-04-20,2020-04-20,1
UK571,2020-03-21,2020-04-06,5
UK5720,2020-03-18,2020-04-05,4
UK234,2020-03-29,2020-03-29,1
UK595,2020-04-16,2020-04-16,1
UK3897,2020-04-16,2020-04-16,1
UK960,2020-04-03,2020-04-05,2
UK862,2020-04-03,2020-04-07,4
UK130,2020-04-05,2020-04-05,1
UK747,2020-03-30,2020-04-06,4
UK5210,2020-04-06,2020-04-06,1
UK197,2020-04-05,2020-04-05,1
UK251,2020-04-06,2020-04-06,1
UK455,2020-04-05,2020-04-05,1
UK222,2020-03-26,2020-04-01,3
UK160,2020-04-03,2020-04-03,1
UK643,2020-03-24,2020-04-03,4
UK387,2020-03-13,2020-04-01,2
UK5650,2020-03-08,2020-03-14,4
UK138,2020-03-17,2020-03-26,3
UK2081,2020-03-11,2020-03-11,1
UK604,2020-03-06,2020-03-17,17
UK932,2020-03-27,2020-04-03,4
UK2263,2020-03-13,2020-03-13,1
UK1102,2020-03-28,2020-03-28,1
UK4492,2020-04-05,2020-04-05,1
UK1094,2020-04-07,2020-04-07,1
UK4519,2020-04-05,2020-04-05,1
UK655,2020-03-26,2020-04-04,2
UK1005,2020-04-03,2020-04-04,2
UK489,2020-04-06,2020-04-06,1
UK3632,2020-04-07,2020-04-07,1
UK2528,2020-04-07,2020-04-07,1
UK441,2020-04-06,2020-04-06,1
UK381,2020-03-16,2020-04-04,2
UK229,2020-03-11,2020-04-06,4
UK159,2020-04-07,2020-04-07,1
UK228,2020-04-05,2020-04-05,1
UK1356,2020-04-06,2020-04-06,1
UK770,2020-03-29,2020-04-06,2
UK53,2020-03-14,2020-04-04,4
UK422,2020-03-30,2020-04-06,2
UK906,2020-03-11,2020-04-05,3
UK153,2020-03-13,2020-04-14,14
UK3047,2020-04-15,2020-04-15,1
UK336,2020-03-19,2020-03-19,1
UK514,2020-04-09,2020-04-09,2
UK1003,2020-04-06,2020-04-07,4
UK3052,2020-04-07,2020-04-07,1
UK397,2020-04-07,2020-04-07,1
UK439,2020-04-05,2020-04-05,1
UK332,2020-03-26,2020-04-17,2
UK316,2020-04-16,2020-04-16,1
UK2069,2020-04-18,2020-04-18,1
UK580,2020-04-16,2020-04-16,1
UK1813,2020-04-16,2020-04-16,1
UK362,2020-03-21,2020-03-21,1
UK3037,2020-04-07,2020-04-07,1
