UK_lineage,taxon
UK651,Wales/PHWC-29FE6/2020
UK359,England/CAMB-7FBDE/2020
UK1371,England/PHEC-1E667/2020
UK1229,England/PHEC-1B196/2020
UK1378,England/PHEC-1DED9/2020
UK1713,England/PHEC-1DA6C/2020
UK1256,England/PHEC-1DD18/2020
UK221,England/PHEC-1DE7F/2020
UK1003,England/NORW-E81CF/2020
UK1498,England/NORW-E8C19/2020
UK1350,England/NORW-E8763/2020
UK1265,England/NORW-E8815/2020
UK759,England/NORW-E836F/2020
UK1058,England/NOTT-10F282/2020
UK688,Northern_Ireland/NIRE-FB448/2020
UK283,England/CAMB-78B11/2020
UK296,England/CAMB-791C3/2020
UK2132,England/CAMB-7B659/2020
UK818,England/CAMB-7A58A/2020
UK76,England/CAMB-79BD4/2020
UK141,England/CAMB-77FF8/2020
UK4801,England/CAMB-7A809/2020
UK1150,England/CAMB-79FBA/2020
UK136,England/CAMB-79D38/2020
UK1496,England/CAMB-7C139/2020
UK722,England/SHEF-C524D/2020
UK383,England/PHEC-202B9/2020
UK1183,England/PHEC-1BE35/2020
UK1886,England/PHEC-1BA31/2020
UK48,England/PHEC-1BF32/2020
UK420,England/PHEC-1BEAE/2020
UK1107,England/PHEC-1BCB3/2020
UK1167,England/PHEC-1BA5F/2020
UK877,England/PHEC-1B891/2020
UK1055,England/PHEC-1B521/2020
UK354,England/PHEC-1B6B5/2020
UK84,England/NOTT-10EE9E/2020
UK1697,England/SHEF-C13C6/2020
UK4498,Scotland/EDB1582/2020
UK1057,England/LIVE-99567/2020
UK825,England/LIVE-98F1F/2020
UK1679,England/LIVE-99206/2020
UK757,England/LIVE-99488/2020
UK771,England/NOTT-10EFE6/2020
UK148,England/NOTT-10ECEF/2020
UK1484,England/NOTT-10EDBF/2020
UK75,England/NOTT-10EE43/2020
UK1001,Scotland/CVR1219/2020
UK777,England/LOND-D38D1/2020
UK168,England/PHEC-1A601/2020
UK1087,England/PHEC-1A698/2020
UK641,England/PHEC-1A6D4/2020
UK1475,Scotland/EDB133/2020
UK1653,England/CAMB-7B422/2020
UK535,England/PHEC-1AEBE/2020
UK91,England/PHEC-1AEAF/2020
UK378,England/PHEC-19E37/2020
UK940,England/PHEC-1A337/2020
UK627,England/PHEC-19FAD/2020
UK262,England/PHEC-19BF4/2020
UK1657,England/PHEC-19DC1/2020
UK1490,England/PHEC-19BD6/2020
UK17,Scotland/EDB1172/2020
UK963,Scotland/EDB1169/2020
UK1678,Scotland/EDB1167/2020
UK292,Scotland/EDB1168/2020
UK1383,England/PHEC-1975A/2020
UK636,England/PHEC-19286/2020
UK370,England/PHEC-19A42/2020
UK169,England/PHEC-19B6D/2020
UK1106,Scotland/CVR1638/2020
UK260,England/PHEC-181E4/2020
UK1294,England/PHEC-18111/2020
UK2746,England/PHEC-18393/2020
UK1188,England/PHEC-180D8/2020
UK1742,England/PHEC-182C3/2020
UK1259,England/PHEC-17859/2020
UK126,England/PHEC-17EA2/2020
UK271,England/PHEC-17C7B/2020
UK660,England/CAMB-78917/2020
UK1379,England/PHEC-18788/2020
UK116,England/SHEF-CA169/2020
UK5839,England/PHEC-13240/2020
UK848,England/PHEC-12F77/2020
UK2160,England/PHEC-1350B/2020
UK1252,England/PHEC-13635/2020
UK4657,England/PHEC-13459/2020
UK4478,England/PHEC-12E01/2020
UK1404,Scotland/EDB1098/2020
UK3071,Wales/PHWC-28855/2020
UK1477,Wales/PHWC-27C2D/2020
UK1705,Wales/PHWC-28794/2020
UK300,Wales/PHWC-27364/2020
UK393,Wales/PHWC-284E8/2020
UK1348,Wales/PHWC-27AC9/2020
UK83,Wales/PHWC-282C0/2020
UK4914,England/CAMB-77C97/2020
UK220,England/CAMB-77D0D/2020
UK737,England/CAMB-77C6A/2020
UK1694,England/CAMB-75ACC/2020
UK676,England/CAMB-76560/2020
UK304,England/CAMB-75BE7/2020
UK1476,England/CAMB-76CF2/2020
UK127,England/CAMB-76CE3/2020
UK258,England/SHEF-D0731/2020
UK1036,England/PHEC-142B8/2020
UK19,England/PHEC-13C9D/2020
UK4497,England/PHEC-143C4/2020
UK143,England/PHEC-13D7C/2020
UK1013,England/PHEC-13EB5/2020
UK269,England/PHEC-14072/2020
UK155,England/PHEC-13DA9/2020
UK138,England/PHEC-13C42/2020
UK1599,England/PHEC-139A5/2020
UK1595,England/PHEC-13D03/2020
UK1147,England/PHEC-13ADF/2020
UK659,England/PHEC-13F85/2020
UK907,England/PHEC-14133/2020
UK1377,England/PHEC-139E1/2020
UK632,England/PHEC-13BFA/2020
UK1739,England/PHEC-18BD7/2020
UK634,England/PHEC-1525D/2020
UK103,England/PHEC-1524E/2020
UK60,England/PHEC-1516F/2020
UK89,England/PHEC-152B7/2020
UK661,England/PHEC-151AB/2020
UK2059,England/CAMB-771C5/2020
UK327,England/CAMB-763DF/2020
UK1512,England/CAMB-76472/2020
UK321,England/CAMB-77110/2020
UK1318,England/CAMB-779EB/2020
UK310,England/CAMB-7724A/2020
UK808,England/PHEC-15A19/2020
UK280,England/SHEF-C72F0/2020
UK1236,England/PHEC-14DF3/2020
UK282,England/PHEC-143F1/2020
UK405,England/PHEC-148A7/2020
UK549,England/PHEC-144FE/2020
UK1048,England/PHEC-14FA2/2020
UK233,England/PHEC-147F5/2020
UK239,England/PHEC-14977/2020
UK1728,England/PHEC-14BF9/2020
UK1067,England/PHEC-14F39/2020
UK1172,England/CAMB-724EF/2020
UK480,England/CAMB-72625/2020
UK791,England/CAMB-727D7/2020
UK657,England/CAMB-725EC/2020
UK475,England/CAMB-72573/2020
UK653,England/PHEC-16F73/2020
UK1112,England/PHEC-1669C/2020
UK1046,England/PHEC-16FEC/2020
UK936,England/PHEC-16FA0/2020
UK1078,England/PHEC-16939/2020
UK492,England/PHEC-13E88/2020
UK1340,England/PHEC-1608F/2020
UK633,England/PHEC-1624D/2020
UK972,England/PHEC-15B8F/2020
UK1731,England/PHEC-15DB6/2020
UK1221,England/PHEC-15F0B/2020
UK976,England/PHEC-1668D/2020
UK731,England/SHEF-CFDCA/2020
UK1656,England/BRIS-121FA1/2020
UK290,England/BRIS-12219B/2020
UK1238,England/CAMB-72E0F/2020
UK424,England/CAMB-72CC9/2020
UK1918,England/PHEC-12681/2020
UK281,England/SHEF-CB3F9/2020
UK1127,England/PHEC-11FA5/2020
UK234,England/PHEC-12BFB/2020
UK909,Wales/PHWC-23984/2020
UK1691,England/SHEF-C0118/2020
UK2125,England/SHEF-C0093/2020
UK890,Scotland/EDB625/2020
UK1531,Wales/PHWC-26963/2020
UK1386,Wales/PHWC-26444/2020
UK455,Wales/PHWC-26D58/2020
UK1012,Wales/PHWC-264F9/2020
UK1661,Wales/PHWC-25A34/2020
UK474,Wales/PHWC-26602/2020
UK533,Wales/PHWC-257B5/2020
UK1449,Wales/PHWC-264AE/2020
UK1474,Wales/PHWC-25DA4/2020
UK124,Wales/PHWC-266E4/2020
UK273,Wales/PHWC-26F52/2020
UK764,Wales/PHWC-25C4D/2020
UK1436,England/CAMB-73958/2020
UK2006,Scotland/CVR728/2020
UK1231,England/CAMB-738C4/2020
UK1735,England/CAMB-738B5/2020
UK4613,England/CAMB-737A9/2020
UK18,England/PHEC-1146A/2020
UK1426,England/PHEC-11048/2020
UK1116,England/CAMB-73ACE/2020
UK194,England/PHEC-11C35/2020
UK843,England/PHEC-11C17/2020
UK26,England/NOTT-10E599/2020
UK4491,England/NOTT-10EB3D/2020
UK1072,England/NOTT-10E8CD/2020
UK62,England/NOTT-10EA03/2020
UK1573,England/NOTT-10E8FA/2020
UK172,England/NOTT-10E766/2020
UK114,England/BRIS-121CB9/2020
UK33,England/BRIS-121ACE/2020
UK28,England/CAMB-72F66/2020
UK2157,England/BRIS-121AEC/2020
UK589,England/CAMB-731C9/2020
UK663,England/BRIS-121B52/2020
UK152,England/CAMB-736F7/2020
UK1846,Wales/PHWC-2524B/2020
UK834,England/CAMB-74377/2020
UK516,England/PHEC-114E2/2020
UK1059,England/PHEC-11619/2020
UK4472,England/SHEF-C051C/2020
UK1365,England/CAMB-73DF2/2020
UK144,England/CAMB-741AA/2020
UK503,England/CAMB-7417D/2020
UK1376,Scotland/CVR154/2020
UK82,Scotland/EDB266/2020
UK991,England/CAMB-74571/2020
UK782,Scotland/EDB335/2020
UK27,Scotland/CVR634/2020
UK532,England/CAMB-752F1/2020
UK264,England/CAMB-75279/2020
UK1047,England/CAMB-751C7/2020
UK90,England/CAMB-75060/2020
UK20,England/CAMB-7519A/2020
UK1770,England/CAMB-7530D/2020
UK411,England/CAMB-74A54/2020
UK7,Scotland/CVR170/2020
UK1614,Wales/PHWC-24D0F/2020
UK1724,England/CAMB-74E1C/2020
UK577,England/CAMB-74E3A/2020
UK789,England/CAMB-74D5B/2020
UK57,England/CAMB-74BE8/2020
UK517,England/CAMB-74B33/2020
UK1401,England/CAMB-74B15/2020
UK123,England/NOTT-10DF9C/2020
UK294,Scotland/EDB151/2020
UK1342,Wales/PHWC-2468C/2020
UK536,England/SHEF-BFF7C/2020
UK1711,Wales/PHWC-24376/2020
UK1578,England/CAMB-75516/2020
UK4510,Scotland/EDB109/2020
UK146,England/CAMB-849AF/2020
UK8,England/CAMB-849DC/2020
UK4624,England/CAMB-84BC7/2020
UK276,England/CAMB-84699/2020
UK1214,England/CAMB-84A42/2020
UK804,Scotland/CVR208/2020
UK616,Scotland/EDB042/2020
UK4496,Scotland/CVR29/2020
UK4516,Scotland/CVR36/2020
UK645,Scotland/CVR49/2020
UK195,Wales/PHWC-23E58/2020
UK367,Scotland/EDB015/2020
UK1240,England/PHEC-10225/2020
UK542,Wales/PHWC-23B9D/2020
UK756,Wales/PHWC-23BE8/2020
UK1707,Wales/PHWC-23BD9/2020
UK750,Scotland/CVR74/2020
UK94,England/PHEC-10D9D/2020
