Name,oldest_sequence,newest_sequence,number_taxa
UK3400,2020-04-06,2020-04-06,1
UK5725,2020-03-09,2020-04-04,3
UK3629,2020-04-04,2020-04-04,1
UK5726,2020-03-11,2020-04-06,4
UK3630,2020-04-06,2020-04-06,1
UK3631,2020-04-05,2020-04-05,1
UK3632,2020-04-07,2020-04-07,1
UK3575,2020-04-07,2020-04-07,1
UK3578,2020-04-06,2020-04-06,1
UK3633,2020-04-04,2020-04-04,1
UK720,2020-03-28,2020-04-05,2
UK969,2020-04-05,2020-04-05,1
UK152,2020-03-04,2020-04-05,4
UK4504,2020-04-06,2020-04-06,1
UK4485,2020-04-07,2020-04-07,1
UK1712,2020-04-06,2020-04-06,1
UK454,2020-03-19,2020-04-04,3
UK3634,2020-04-06,2020-04-06,1
UK2528,2020-04-07,2020-04-07,1
UK4762,2020-04-05,2020-04-05,1
UK3635,2020-04-06,2020-04-06,1
UK2878,2020-04-04,2020-04-04,1
UK3636,2020-04-06,2020-04-06,1
UK5188,2020-04-06,2020-04-06,1
UK5727,2020-03-31,2020-04-06,2
UK1270,2020-04-07,2020-04-07,1
UK2818,2020-04-04,2020-04-04,1
UK3637,2020-04-06,2020-04-06,1
UK5155,2020-04-06,2020-04-06,1
UK3638,2020-04-06,2020-04-06,1
UK4488,2020-04-06,2020-04-06,1
UK5189,2020-04-05,2020-04-05,1
UK3639,2020-04-05,2020-04-05,1
UK1713,2020-04-04,2020-04-04,1
UK2012,2020-04-04,2020-04-04,1
UK5888,2020-03-01,2020-04-04,2
UK229,2020-03-11,2020-04-06,4
UK639,2020-03-25,2020-04-04,2
UK5889,2020-02-26,2020-04-04,2
UK5848,2020-03-12,2020-04-04,3
UK3640,2020-04-05,2020-04-05,1
UK3022,2020-04-05,2020-04-05,1
UK3641,2020-04-04,2020-04-04,1
UK4562,2020-04-06,2020-04-06,1
UK1356,2020-04-06,2020-04-06,1
UK5634,2020-03-20,2020-04-07,2
UK2990,2020-04-05,2020-04-05,1
UK3642,2020-04-06,2020-04-06,1
UK675,2020-03-28,2020-04-06,2
UK935,2020-04-03,2020-04-06,2
UK2946,2020-04-05,2020-04-05,1
UK770,2020-03-30,2020-04-06,3
UK3616,2020-04-06,2020-04-06,1
UK4354,2020-04-05,2020-04-05,1
UK4712,2020-04-05,2020-04-05,1
UK2747,2020-04-06,2020-04-06,1
UK3643,2020-04-04,2020-04-04,1
UK3617,2020-04-03,2020-04-03,1
UK3014,2020-04-06,2020-04-06,1
UK721,2020-04-03,2020-04-11,2
UK2996,2020-04-06,2020-04-06,1
UK2986,2020-04-05,2020-04-05,1
UK3645,2020-04-06,2020-04-06,1
UK362,2020-03-18,2020-04-06,2
UK4417,2020-04-05,2020-04-05,1
UK2275,2020-04-06,2020-04-06,1
UK1028,2020-04-04,2020-04-04,1
UK3012,2020-04-03,2020-04-03,1
UK4763,2020-04-05,2020-04-05,1
UK2965,2020-04-05,2020-04-05,1
UK3646,2020-04-04,2020-04-04,1
UK2276,2020-04-05,2020-04-05,1
UK3647,2020-04-06,2020-04-06,1
UK1523,2020-04-17,2020-04-17,1
UK3649,2020-04-17,2020-04-17,1
UK1572,2020-04-18,2020-04-18,1
UK1573,2020-04-17,2020-04-17,1
UK175,2020-04-11,2020-04-17,4
UK1773,2020-04-19,2020-04-19,1
UK3650,2020-04-09,2020-04-09,1
UK3651,2020-04-09,2020-04-09,2
UK5481,2020-03-26,2020-04-17,2
UK2277,2020-04-16,2020-04-16,1
UK1357,2020-04-03,2020-04-03,1
UK319,2020-03-13,2020-04-03,2
UK3666,2020-04-03,2020-04-03,1
UK3667,2020-04-03,2020-04-03,1
UK4770,2020-04-02,2020-04-02,1
UK5589,2020-03-24,2020-04-02,2
UK5729,2020-03-30,2020-04-03,2
UK3037,2020-04-07,2020-04-07,1
UK2576,2020-04-07,2020-04-07,1
UK2738,2020-03-31,2020-03-31,1
UK4773,2020-03-31,2020-03-31,1
UK2731,2020-03-31,2020-03-31,1
UK1931,2020-03-31,2020-03-31,1
UK2553,2020-03-31,2020-03-31,1
UK2744,2020-03-31,2020-03-31,1
UK2756,2020-03-31,2020-04-06,2
UK2730,2020-03-31,2020-03-31,1
UK2566,2020-03-31,2020-03-31,1
UK2648,2020-03-31,2020-03-31,1
UK1642,2020-04-08,2020-04-08,1
UK2855,2020-04-08,2020-04-08,1
UK1688,2020-04-08,2020-04-08,1
UK2016,2020-04-08,2020-04-08,1
UK2757,2020-04-08,2020-04-08,1
UK2283,2020-04-08,2020-04-08,1
UK2627,2020-04-08,2020-04-08,1
UK4456,2020-03-31,2020-03-31,1
UK4565,2020-04-08,2020-04-08,1
UK3691,2020-04-08,2020-04-08,1
UK1576,2020-04-16,2020-04-16,1
UK1995,2020-04-15,2020-04-15,1
UK1501,2020-04-15,2020-04-15,1
UK1577,2020-04-15,2020-04-15,1
UK1551,2020-04-15,2020-04-15,1
UK1745,2020-04-15,2020-04-15,1
UK1000,2020-04-09,2020-04-10,2
UK3669,2020-04-11,2020-04-11,1
UK2729,2020-04-11,2020-04-11,1
UK3670,2020-04-10,2020-04-10,1
UK1704,2020-04-11,2020-04-11,1
UK4563,2020-04-12,2020-04-12,1
UK4582,2020-04-17,2020-04-17,1
UK3671,2020-04-16,2020-04-16,1
UK1716,2020-04-14,2020-04-14,1
UK486,2020-03-31,2020-04-15,3
UK2560,2020-04-02,2020-04-02,1
UK2586,2020-04-02,2020-04-02,1
UK2711,2020-03-27,2020-03-27,1
UK731,2020-03-19,2020-03-27,3
UK3672,2020-03-27,2020-03-27,1
UK2719,2020-04-02,2020-04-02,1
UK1049,2020-04-02,2020-04-02,1
UK2552,2020-03-27,2020-03-27,1
UK4771,2020-04-02,2020-04-02,1
UK2758,2020-04-06,2020-04-06,2
UK3674,2020-04-06,2020-04-06,1
UK2660,2020-04-06,2020-04-06,1
UK2732,2020-04-06,2020-04-06,1
UK737,2020-04-06,2020-04-06,2
UK2762,2020-04-06,2020-04-06,1
UK369,2020-03-22,2020-04-10,5
UK3675,2020-04-06,2020-04-06,1
UK2733,2020-04-06,2020-04-06,1
UK3676,2020-04-06,2020-04-06,1
UK3041,2020-04-09,2020-04-09,1
UK2600,2020-04-10,2020-04-10,1
UK4772,2020-04-09,2020-04-09,1
UK2764,2020-04-02,2020-04-09,2
UK2765,2020-04-10,2020-04-10,1
UK2737,2020-04-09,2020-04-09,1
UK2775,2020-04-09,2020-04-09,1
UK3677,2020-04-10,2020-04-10,1
UK3678,2020-04-10,2020-04-10,1
UK2559,2020-04-10,2020-04-10,1
UK356,2020-03-21,2020-04-10,2
UK4509,2020-03-31,2020-03-31,1
UK4564,2020-04-06,2020-04-06,1
UK3680,2020-04-06,2020-04-06,1
UK3681,2020-03-30,2020-03-30,1
UK3682,2020-04-06,2020-04-06,1
UK3683,2020-03-30,2020-03-30,1
UK2992,2020-03-30,2020-03-30,1
UK2281,2020-04-06,2020-04-06,1
UK1739,2020-04-06,2020-04-06,1
UK3684,2020-04-06,2020-04-06,1
UK3005,2020-04-02,2020-04-02,1
UK1358,2020-04-06,2020-04-06,1
UK1309,2020-04-06,2020-04-06,1
UK3685,2020-03-30,2020-03-30,1
UK5590,2020-04-06,2020-04-06,1
UK5506,2020-04-05,2020-04-05,1
UK4503,2020-03-26,2020-03-26,1
UK4481,2020-04-05,2020-04-05,1
UK2282,2020-04-06,2020-04-06,1
UK2975,2020-04-06,2020-04-06,1
UK3686,2020-03-27,2020-03-27,1
UK1359,2020-04-06,2020-04-06,1
UK3687,2020-04-06,2020-04-06,1
UK3688,2020-04-06,2020-04-06,1
UK5743,2020-03-21,2020-04-06,6
UK3689,2020-04-06,2020-04-06,1
UK4709,2020-04-07,2020-04-07,1
UK3679,2020-04-16,2020-04-16,1
UK1575,2020-04-16,2020-04-16,1
UK3596,2020-04-03,2020-04-03,1
UK1609,2020-03-31,2020-03-31,1
UK1129,2020-03-21,2020-03-21,1
UK932,2020-03-27,2020-04-03,3
UK451,2020-03-20,2020-04-05,7
UK2570,2020-04-03,2020-04-03,1
UK4406,2020-04-12,2020-04-12,1
UK3698,2020-04-15,2020-04-15,1
UK3699,2020-04-13,2020-04-13,1
UK3700,2020-04-15,2020-04-15,1
UK3701,2020-04-13,2020-04-13,1
UK3702,2020-04-15,2020-04-15,1
UK3703,2020-04-15,2020-04-15,1
UK3704,2020-04-15,2020-04-15,1
UK3705,2020-04-15,2020-04-15,1
UK257,2020-03-20,2020-04-14,2
UK1193,2020-04-08,2020-04-08,1
UK1862,2020-03-27,2020-04-04,2
UK2669,2020-04-08,2020-04-08,1
UK1578,2020-04-08,2020-04-08,1
UK1184,2020-04-04,2020-04-04,1
UK2856,2020-04-05,2020-04-05,1
UK2285,2020-04-03,2020-04-03,1
UK3693,2020-04-08,2020-04-08,1
UK2609,2020-04-08,2020-04-08,1
UK588,2020-03-25,2020-04-06,2
UK3694,2020-04-07,2020-04-07,1
UK1948,2020-04-04,2020-04-04,1
UK2286,2020-04-07,2020-04-07,1
UK815,2020-04-07,2020-04-07,1
UK2287,2020-04-07,2020-04-07,1
UK1937,2020-04-08,2020-04-08,1
UK2801,2020-04-04,2020-04-04,1
UK5622,2020-03-22,2020-04-05,2
UK2288,2020-04-04,2020-04-04,1
UK2618,2020-04-04,2020-04-04,1
UK4652,2020-04-05,2020-04-05,1
UK2857,2020-04-05,2020-04-05,1
UK2828,2020-04-04,2020-04-04,1
UK2825,2020-04-05,2020-04-05,1
UK3696,2020-04-07,2020-04-07,1
UK748,2020-03-30,2020-04-06,2
UK3697,2020-04-03,2020-04-03,1
UK2082,2020-04-03,2020-04-03,1
UK463,2020-03-19,2020-04-03,2
UK2858,2020-04-04,2020-04-04,1
UK1730,2020-04-04,2020-04-04,1
UK1579,2020-04-08,2020-04-08,1
UK4566,2020-04-07,2020-04-07,1
UK1604,2020-04-06,2020-04-06,1
UK2879,2020-03-31,2020-03-31,1
UK3725,2020-04-01,2020-04-01,1
UK1030,2020-04-02,2020-04-03,3
UK3726,2020-03-30,2020-03-30,1
UK3727,2020-03-31,2020-03-31,1
UK3728,2020-04-03,2020-04-03,1
UK2077,2020-04-06,2020-04-06,1
UK3729,2020-03-31,2020-03-31,1
UK2294,2020-04-01,2020-04-01,1
UK3730,2020-04-08,2020-04-08,1
UK3731,2020-04-13,2020-04-13,1
UK2295,2020-03-30,2020-03-30,1
UK3732,2020-04-01,2020-04-01,1
UK347,2020-03-13,2020-04-02,12
UK3733,2020-04-13,2020-04-13,1
UK990,2020-04-02,2020-04-03,2
UK3734,2020-04-02,2020-04-02,1
UK1643,2020-04-03,2020-04-03,1
UK4787,2020-03-30,2020-03-30,1
UK3756,2020-03-22,2020-04-09,2
UK3735,2020-04-02,2020-04-02,1
UK3813,2020-04-03,2020-04-03,1
UK1174,2020-04-02,2020-04-02,1
UK5747,2020-03-27,2020-04-03,4
UK3736,2020-03-31,2020-03-31,1
UK5299,2020-03-31,2020-03-31,1
UK3737,2020-04-01,2020-04-01,1
UK275,2020-03-10,2020-04-02,4
UK3738,2020-03-31,2020-03-31,1
UK3832,2020-03-31,2020-03-31,1
UK797,2020-03-25,2020-03-31,4
UK2296,2020-04-08,2020-04-08,1
UK3739,2020-03-31,2020-03-31,1
UK4788,2020-04-02,2020-04-02,1
UK4407,2020-04-03,2020-04-03,1
UK3740,2020-04-02,2020-04-02,1
UK421,2020-04-01,2020-04-11,2
UK3741,2020-04-12,2020-04-12,1
UK3742,2020-04-15,2020-04-15,1
UK547,2020-03-26,2020-04-08,2
UK1814,2020-04-09,2020-04-09,1
UK4468,2020-04-08,2020-04-08,1
UK3743,2020-04-11,2020-04-11,1
UK2297,2020-04-13,2020-04-13,1
UK3744,2020-04-09,2020-04-09,1
UK3745,2020-04-11,2020-04-11,1
UK2298,2020-04-08,2020-04-08,1
UK5623,2020-03-23,2020-04-08,2
UK3746,2020-04-11,2020-04-11,1
UK594,2020-04-01,2020-04-13,2
UK302,2020-03-25,2020-04-09,2
UK3747,2020-04-09,2020-04-09,1
UK2299,2020-04-11,2020-04-11,1
UK220,2020-03-27,2020-04-11,8
UK3748,2020-04-08,2020-04-08,1
UK3749,2020-04-12,2020-04-12,1
UK3750,2020-04-11,2020-04-11,1
UK1102,2020-04-14,2020-04-14,1
UK3706,2020-03-30,2020-03-30,1
UK3707,2020-04-10,2020-04-10,1
UK582,2020-04-02,2020-04-14,3
UK3708,2020-03-30,2020-03-30,1
UK1360,2020-04-11,2020-04-11,1
UK1903,2020-04-14,2020-04-14,1
UK1361,2020-04-09,2020-04-09,1
UK3967,2020-03-29,2020-04-09,2
UK3709,2020-04-14,2020-04-14,1
UK3710,2020-04-14,2020-04-14,1
UK3711,2020-04-09,2020-04-09,1
UK3712,2020-04-14,2020-04-14,1
UK3713,2020-03-30,2020-03-30,1
UK5730,2020-03-13,2020-04-09,3
UK3714,2020-04-14,2020-04-14,1
UK5301,2020-04-12,2020-04-12,1
UK4776,2020-03-18,2020-04-14,4
UK3715,2020-03-30,2020-03-30,1
UK3716,2020-03-30,2020-03-30,1
UK1079,2020-04-10,2020-04-10,1
UK4777,2020-04-14,2020-04-14,1
UK3717,2020-04-08,2020-04-08,1
UK2290,2020-04-08,2020-04-08,1
UK3718,2020-04-14,2020-04-14,1
UK3719,2020-04-11,2020-04-11,1
UK3720,2020-03-30,2020-03-30,1
UK3721,2020-04-14,2020-04-14,1
UK4567,2020-04-09,2020-04-09,1
UK3722,2020-04-09,2020-04-09,1
UK5731,2020-02-26,2020-03-27,2
UK2291,2020-02-28,2020-02-28,1
UK1103,2020-02-27,2020-02-27,1
UK34,2020-02-15,2020-04-02,13
UK378,2020-02-15,2020-03-05,13
UK1104,2020-02-27,2020-02-27,1
UK4778,2020-02-18,2020-02-18,1
UK4779,2020-02-13,2020-02-13,1
UK831,2020-02-25,2020-03-02,4
UK4780,2020-02-20,2020-02-20,1
UK756,2020-02-27,2020-03-05,8
UK788,2020-02-28,2020-03-05,8
UK4781,2020-02-16,2020-02-16,1
UK4782,2020-02-19,2020-02-19,1
UK1105,2020-02-25,2020-02-25,1
UK1106,2020-02-24,2020-02-24,1
UK1107,2020-02-26,2020-02-26,1
UK4783,2020-02-09,2020-02-09,1
UK1108,2020-02-29,2020-02-29,1
UK1109,2020-02-24,2020-02-24,1
UK1110,2020-02-25,2020-02-25,1
UK4784,2020-02-16,2020-02-16,1
UK1111,2020-02-28,2020-02-28,1
UK20,2020-02-26,2020-02-26,1
UK1112,2020-02-26,2020-02-26,1
UK3723,2020-04-17,2020-04-17,1
UK4785,2020-04-16,2020-04-16,1
UK1957,2020-04-16,2020-04-16,1
UK2293,2020-04-16,2020-04-16,1
UK3724,2020-04-17,2020-04-17,1
UK207,2020-03-05,2020-04-02,3
UK3280,2020-04-01,2020-04-01,1
UK1272,2020-04-02,2020-04-02,1
UK3751,2020-04-02,2020-04-02,1
UK3069,2020-04-02,2020-04-02,1
UK1362,2020-04-01,2020-04-01,1
UK5591,2020-04-02,2020-04-02,1
UK3070,2020-04-01,2020-04-01,1
UK3281,2020-04-01,2020-04-01,1
UK1363,2020-03-31,2020-03-31,1
UK4789,2020-03-28,2020-04-01,2
UK2301,2020-04-01,2020-04-01,1
UK2302,2020-04-01,2020-04-01,1
UK2303,2020-04-01,2020-04-01,1
UK4790,2020-03-31,2020-03-31,1
UK529,2020-03-19,2020-04-01,3
UK818,2020-03-18,2020-03-24,3
UK4791,2020-03-17,2020-03-17,1
UK3752,2020-03-20,2020-03-20,1
UK2607,2020-03-17,2020-03-17,1
UK2571,2020-03-18,2020-03-18,1
UK3753,2020-03-18,2020-03-18,1
UK878,2020-04-02,2020-04-02,1
UK5912,2020-04-01,2020-04-01,1
UK1646,2020-04-02,2020-04-02,1
UK3785,2020-04-01,2020-04-01,1
UK2538,2020-04-02,2020-04-02,1
UK925,2020-03-30,2020-04-02,2
UK646,2020-03-23,2020-04-02,3
UK5849,2020-04-01,2020-04-01,2
UK1365,2020-04-03,2020-04-03,1
UK4793,2020-04-03,2020-04-03,1
UK964,2020-04-01,2020-04-03,2
UK5594,2020-04-03,2020-04-03,1
UK4681,2020-04-02,2020-04-02,1
UK1366,2020-04-02,2020-04-02,1
UK3786,2020-04-03,2020-04-03,1
UK2325,2020-04-01,2020-04-01,1
UK3787,2020-04-03,2020-04-03,1
UK3788,2020-04-03,2020-04-03,1
UK4794,2020-04-03,2020-04-03,1
UK3789,2020-04-03,2020-04-03,1
UK3790,2020-04-02,2020-04-02,1
UK2972,2020-04-02,2020-04-02,1
UK926,2020-03-31,2020-04-03,2
UK4795,2020-04-01,2020-04-01,1
UK1717,2020-04-01,2020-04-01,1
UK2846,2020-04-01,2020-04-01,1
UK3791,2020-04-03,2020-04-03,1
UK5190,2020-04-03,2020-04-03,1
UK197,2020-04-02,2020-04-02,1
UK5595,2020-04-02,2020-04-02,1
UK3792,2020-04-02,2020-04-02,1
UK4796,2020-04-03,2020-04-03,1
UK789,2020-03-28,2020-04-03,2
UK3794,2020-04-03,2020-04-03,1
UK2326,2020-04-03,2020-04-03,1
UK3795,2020-04-04,2020-04-04,1
UK3796,2020-04-01,2020-04-01,1
UK790,2020-03-28,2020-04-03,2
UK3573,2020-04-03,2020-04-03,1
UK3566,2020-04-01,2020-04-01,1
UK3581,2020-04-02,2020-04-02,1
UK1031,2020-04-02,2020-04-03,2
UK5302,2020-04-04,2020-04-04,1
UK3798,2020-04-03,2020-04-03,1
UK3587,2020-04-03,2020-04-03,1
UK3590,2020-04-01,2020-04-01,1
UK4797,2020-04-03,2020-04-03,1
UK2327,2020-04-01,2020-04-01,1
UK5483,2020-04-01,2020-04-01,1
UK3799,2020-04-02,2020-04-02,1
UK4798,2020-04-03,2020-04-03,1
UK4569,2020-04-03,2020-04-03,1
UK2770,2020-04-03,2020-04-03,1
UK3597,2020-04-02,2020-04-02,1
UK2271,2020-04-03,2020-04-03,1
UK3800,2020-04-03,2020-04-03,1
UK983,2020-04-02,2020-04-04,2
UK3801,2020-04-03,2020-04-03,1
UK4570,2020-04-03,2020-04-03,1
UK3613,2020-04-03,2020-04-03,1
UK1955,2020-04-02,2020-04-02,1
UK3802,2020-04-03,2020-04-03,1
UK3565,2020-04-01,2020-04-01,1
UK3797,2020-04-03,2020-04-03,1
UK5191,2020-04-03,2020-04-03,1
UK4679,2020-04-03,2020-04-03,1
UK691,2020-03-19,2020-04-02,2
UK4571,2020-04-03,2020-04-03,1
UK3803,2020-04-01,2020-04-01,1
UK3607,2020-04-03,2020-04-03,1
UK3804,2020-04-03,2020-04-03,1
UK3805,2020-04-03,2020-04-03,1
UK649,2020-04-03,2020-04-03,1
UK5596,2020-04-03,2020-04-03,1
UK3612,2020-04-03,2020-04-03,1
UK3606,2020-04-01,2020-04-01,1
UK3806,2020-04-03,2020-04-03,1
UK3568,2020-04-01,2020-04-01,1
UK981,2020-04-01,2020-04-03,3
UK4572,2020-04-03,2020-04-03,1
UK3610,2020-04-04,2020-04-04,1
UK3570,2020-04-02,2020-04-02,1
UK3614,2020-04-04,2020-04-04,1
UK3807,2020-04-02,2020-04-02,1
UK2933,2020-04-01,2020-04-01,1
UK2703,2020-04-02,2020-04-02,1
UK1804,2020-04-01,2020-04-01,1
UK965,2020-04-01,2020-04-03,3
UK4799,2020-04-01,2020-04-01,1
UK1322,2020-04-01,2020-04-01,1
UK4800,2020-04-03,2020-04-03,1
UK389,2020-03-14,2020-04-01,2
UK5192,2020-04-03,2020-04-03,1
UK3808,2020-04-01,2020-04-01,1
UK3809,2020-04-01,2020-04-01,1
UK3810,2020-04-01,2020-04-01,1
UK1041,2020-04-02,2020-04-02,1
UK2976,2020-04-02,2020-04-02,1
UK3811,2020-04-02,2020-04-02,1
UK1367,2020-04-02,2020-04-02,1
UK1273,2020-04-01,2020-04-01,1
UK3812,2020-04-02,2020-04-02,1
UK4801,2020-04-02,2020-04-02,1
UK2966,2020-04-01,2020-04-01,1
UK4469,2020-04-02,2020-04-02,1
UK3583,2020-04-02,2020-04-02,1
UK2939,2020-04-03,2020-04-03,1
UK4802,2020-04-01,2020-04-01,1
UK5748,2020-02-09,2020-04-03,2
UK4803,2020-04-02,2020-04-02,1
UK1963,2020-04-02,2020-04-02,1
UK3814,2020-04-02,2020-04-02,1
UK5304,2020-04-01,2020-04-01,1
UK4418,2020-04-02,2020-04-02,1
UK2328,2020-04-02,2020-04-02,1
UK2978,2020-04-02,2020-04-02,1
UK3815,2020-04-02,2020-04-02,1
UK1647,2020-04-02,2020-04-02,1
UK2329,2020-04-01,2020-04-01,1
UK3816,2020-04-01,2020-04-01,1
UK2330,2020-04-02,2020-04-02,1
UK599,2020-03-22,2020-04-02,4
UK3817,2020-04-02,2020-04-02,1
UK1194,2020-04-02,2020-04-02,2
UK3818,2020-04-02,2020-04-02,1
UK3819,2020-04-02,2020-04-02,1
UK4412,2020-04-03,2020-04-03,1
UK2689,2020-04-02,2020-04-02,1
UK4706,2020-04-02,2020-04-02,1
UK3820,2020-04-03,2020-04-03,1
UK3821,2020-04-01,2020-04-01,1
UK2745,2020-04-02,2020-04-02,1
UK3822,2020-04-02,2020-04-02,1
UK4804,2020-04-03,2020-04-03,1
UK4703,2020-04-02,2020-04-02,1
UK3823,2020-04-02,2020-04-02,1
UK1892,2020-04-02,2020-04-02,1
UK4702,2020-04-03,2020-04-03,1
UK4805,2020-04-02,2020-04-02,1
UK4490,2020-04-02,2020-04-02,1
UK3402,2020-04-03,2020-04-03,1
UK3824,2020-04-02,2020-04-02,1
UK361,2020-03-14,2020-04-02,2
UK1368,2020-04-01,2020-04-01,1
UK3825,2020-04-02,2020-04-02,1
UK2967,2020-04-02,2020-04-02,1
UK1580,2020-04-14,2020-04-14,1
UK4144,2020-04-10,2020-04-14,2
UK1649,2020-04-15,2020-04-15,1
UK2015,2020-04-14,2020-04-14,1
UK2022,2020-04-14,2020-04-14,1
UK871,2020-04-02,2020-04-06,3
UK1783,2020-04-05,2020-04-05,1
UK1650,2020-04-04,2020-04-04,1
UK1725,2020-04-05,2020-04-05,1
UK3827,2020-04-05,2020-04-05,1
UK1893,2020-02-27,2020-02-27,1
UK4408,2020-03-02,2020-03-02,1
UK1770,2020-04-03,2020-04-03,1
UK2304,2020-03-04,2020-03-04,1
UK1136,2020-03-31,2020-03-31,1
UK192,2020-03-05,2020-03-05,1
UK2305,2020-03-03,2020-03-03,1
UK5850,2020-03-04,2020-04-01,3
UK2306,2020-03-02,2020-03-02,1
UK3757,2020-03-31,2020-03-31,1
UK2307,2020-03-04,2020-03-04,1
UK3758,2020-03-27,2020-03-27,1
UK739,2020-03-01,2020-03-08,8
UK1894,2020-03-03,2020-03-03,1
UK4368,2020-03-02,2020-03-02,1
UK1644,2020-03-30,2020-03-30,1
UK1137,2020-03-02,2020-03-02,1
UK1138,2020-03-03,2020-03-03,1
UK2308,2020-02-29,2020-02-29,1
UK945,2020-03-03,2020-03-05,4
UK1139,2020-02-03,2020-02-03,1
UK1140,2020-03-02,2020-03-02,1
UK3759,2020-03-02,2020-03-02,1
UK687,2020-02-28,2020-03-08,10
UK3760,2020-03-04,2020-03-04,1
UK2309,2020-03-04,2020-03-04,1
UK2310,2020-03-02,2020-03-02,1
UK2311,2020-03-05,2020-03-05,1
UK2312,2020-02-29,2020-02-29,1
UK4369,2020-03-03,2020-03-03,1
UK2313,2020-02-03,2020-02-03,1
UK1141,2020-03-03,2020-03-03,1
UK853,2020-03-24,2020-03-29,3
UK3761,2020-03-04,2020-03-04,1
UK4409,2020-03-03,2020-03-03,1
UK1142,2020-03-04,2020-03-04,1
UK3762,2020-03-05,2020-03-05,1
UK2314,2020-02-27,2020-02-27,1
UK1901,2020-03-01,2020-03-01,1
UK1143,2020-03-02,2020-03-02,1
UK210,2020-03-05,2020-03-05,1
UK3763,2020-03-02,2020-03-02,1
UK426,2020-03-31,2020-04-01,3
UK1902,2020-03-03,2020-03-03,1
UK1144,2020-02-27,2020-02-27,1
UK4410,2020-03-03,2020-03-03,1
UK3764,2020-03-02,2020-03-02,1
UK1099,2020-03-05,2020-03-05,1
UK2315,2020-02-29,2020-02-29,1
UK2316,2020-03-03,2020-03-03,1
UK4411,2020-03-04,2020-03-04,1
UK2317,2020-02-25,2020-02-25,1
UK1946,2020-03-04,2020-03-04,1
UK3754,2020-04-12,2020-04-12,1
UK3755,2020-04-12,2020-04-12,1
UK4792,2020-04-13,2020-04-13,1
UK485,2020-03-30,2020-04-14,2
UK3765,2020-04-02,2020-04-02,1
UK5592,2020-04-01,2020-04-01,1
UK5526,2020-04-02,2020-04-02,2
UK5624,2020-03-22,2020-04-01,2
UK5268,2020-04-04,2020-04-04,1
UK5482,2020-04-03,2020-04-03,1
UK2537,2020-04-03,2020-04-03,1
UK3767,2020-04-02,2020-04-02,1
UK2318,2020-04-03,2020-04-03,1
UK3768,2020-02-28,2020-02-28,1
UK380,2020-03-18,2020-04-06,2
UK654,2020-02-27,2020-03-08,6
UK1645,2020-02-26,2020-02-26,1
UK3769,2020-04-04,2020-04-04,1
UK1145,2020-03-02,2020-03-02,1
UK3770,2020-04-06,2020-04-06,1
UK3771,2020-04-03,2020-04-03,1
UK799,2020-03-01,2020-03-07,6
UK3772,2020-03-02,2020-03-02,1
UK3773,2020-03-31,2020-03-31,1
UK2319,2020-03-01,2020-03-01,1
UK3774,2020-03-02,2020-03-02,1
UK1815,2020-04-03,2020-04-03,1
UK3775,2020-02-29,2020-02-29,1
UK3776,2020-03-04,2020-03-04,1
UK4370,2020-03-02,2020-03-02,1
UK3777,2020-03-04,2020-03-04,1
UK35,2020-04-02,2020-04-02,1
UK5593,2020-03-27,2020-04-03,2
UK2320,2020-03-01,2020-03-01,1
UK2321,2020-03-01,2020-03-01,1
UK1956,2020-03-02,2020-03-02,1
UK3778,2020-04-03,2020-04-03,1
UK1113,2020-03-01,2020-03-01,1
UK3779,2020-04-04,2020-04-04,1
UK1364,2020-02-29,2020-02-29,1
UK3780,2020-04-07,2020-04-07,1
UK1146,2020-03-02,2020-03-02,1
UK1147,2020-03-02,2020-03-02,1
UK1061,2020-04-03,2020-04-03,1
UK2322,2020-03-02,2020-03-02,1
UK903,2020-02-28,2020-03-02,3
UK3781,2020-04-08,2020-04-08,1
UK2323,2020-02-28,2020-02-28,1
UK142,2020-03-15,2020-04-01,8
UK1148,2020-03-27,2020-03-27,1
UK3782,2020-04-02,2020-04-02,1
UK4568,2020-04-07,2020-04-07,1
UK3783,2020-04-03,2020-04-03,1
UK936,2020-03-29,2020-04-01,4
UK2716,2020-04-08,2020-04-08,1
UK1962,2020-03-31,2020-03-31,1
UK991,2020-04-01,2020-04-02,2
UK5913,2020-04-07,2020-04-07,1
UK3784,2020-04-02,2020-04-02,1
UK745,2020-03-27,2020-04-03,3
UK4371,2020-03-31,2020-03-31,1
UK171,2020-03-13,2020-04-13,10
UK2324,2020-04-14,2020-04-14,1
UK5597,2020-03-30,2020-03-30,1
UK4806,2020-03-30,2020-03-30,1
UK3828,2020-03-30,2020-03-30,1
UK4807,2020-03-30,2020-03-30,1
UK4808,2020-03-30,2020-03-30,1
UK1369,2020-03-29,2020-03-29,1
UK3833,2020-04-07,2020-04-07,1
UK3834,2020-04-07,2020-04-07,1
UK2333,2020-04-08,2020-04-08,1
UK5831,2020-03-24,2020-04-08,3
UK2957,2020-04-06,2020-04-06,1
UK2334,2020-04-05,2020-04-05,1
UK5914,2020-04-04,2020-04-04,1
UK5598,2020-04-06,2020-04-06,1
UK5915,2020-04-02,2020-04-02,1
UK5916,2020-04-02,2020-04-02,1
UK1584,2020-04-09,2020-04-09,1
UK1904,2020-04-09,2020-04-09,1
UK1877,2020-04-05,2020-04-05,1
UK1879,2020-04-06,2020-04-06,1
UK674,2020-03-29,2020-04-07,2
