UK_lineage,taxon
UK2317,England/LOND-D3AAE/2020
UK3442,England/LOND-D39A1/2020
UK3242,England/LOND-D3983/2020
UK6676,Scotland/EDB2597/2020
UK5980,Scotland/EDB2543/2020
UK1960,England/LIVE-9B83F/2020
UK3769,England/LIVE-9B95A/2020
UK5855,England/SHEF-D23B3/2020
UK3758,England/SHEF-C237A/2020
UK3186,England/SHEF-C831A/2020
UK5582,England/SHEF-CFAB4/2020
UK3468,England/SHEF-D0EC3/2020
UK6745,England/SHEF-C1E89/2020
UK2692,England/SHEF-C1E3E/2020
UK6810,England/SHEF-D1E3B/2020
UK3730,England/LIVE-9BC33/2020
UK3297,England/LIVE-9BDB8/2020
UK2907,England/NOTT-110118/2020
UK1948,Scotland/EDB2458/2020
UK1932,Scotland/EDB2435/2020
UK3773,Scotland/EDB2476/2020
UK6726,Scotland/EDB2456/2020
UK6188,England/OXON-AE81B/2020
UK6334,England/OXON-AE2FF/2020
UK6189,England/OXON-ADBD7/2020
UK6216,England/OXON-AE1F2/2020
UK5871,England/OXON-AE5D8/2020
UK6524,England/OXON-AEC00/2020
UK6525,England/OXON-ADE38/2020
UK6213,England/OXON-AD858/2020
UK6765,England/OXON-ADDD1/2020
UK6342,England/OXON-AE875/2020
UK6343,England/OXON-AD8FE/2020
UK6205,England/OXON-AEB7C/2020
UK6528,England/OXON-AE277/2020
UK6197,England/OXON-AE9CD/2020
UK6221,England/OXON-ADA16/2020
UK6818,England/OXON-AE2B3/2020
UK6529,England/OXON-AE9BE/2020
UK6214,England/OXON-AE295/2020
UK6021,England/OXON-AD991/2020
UK5931,England/OXON-AEC1F/2020
UK6120,England/OXON-AE9AF/2020
UK6201,England/OXON-AE4BD/2020
UK5811,England/OXON-AE550/2020
UK6812,England/OXON-AE031/2020
UK6222,England/OXON-ADD1D/2020
UK6022,England/OXON-AE5F6/2020
UK6227,England/OXON-AE0D7/2020
UK6195,England/OXON-AD0F6/2020
UK6531,England/OXON-AE611/2020
UK6532,England/OXON-ADE56/2020
UK6367,England/OXON-AE9DC/2020
UK6533,England/OXON-AD876/2020
UK6212,England/OXON-AEB30/2020
UK6766,England/OXON-ADB5F/2020
UK6236,England/OXON-AD7D3/2020
UK6536,England/OXON-AD2D2/2020
UK6537,England/OXON-ADFDB/2020
UK6767,England/OXON-AEACA/2020
UK6235,England/OXON-AD779/2020
UK6224,England/OXON-AD73D/2020
UK6220,England/OXON-ADC98/2020
UK6179,England/OXON-AE532/2020
UK6728,England/OXON-ADE92/2020
UK6538,England/OXON-AD31B/2020
UK6211,England/OXON-AE3B0/2020
UK6199,England/OXON-ADEFC/2020
UK6023,England/OXON-AE59C/2020
UK6237,England/OXON-ADB31/2020
UK6539,England/OXON-AD296/2020
UK6540,England/OXON-AE8B1/2020
UK6202,England/OXON-ADCD4/2020
UK6542,England/OXON-ADCB6/2020
UK6664,England/OXON-AE80C/2020
UK6178,England/OXON-AD7B5/2020
UK6666,England/OXON-AE21D/2020
UK6194,England/OXON-AE893/2020
UK6543,England/OXON-AE7D2/2020
UK6185,England/OXON-ADBF5/2020
UK6186,England/OXON-AE8DF/2020
UK6544,England/OXON-AD375/2020
UK6210,England/OXON-AEA15/2020
UK6037,England/OXON-AD83A/2020
UK6207,England/OXON-AEA9D/2020
UK6545,England/OXON-AD1F3/2020
UK6180,England/OXON-AE417/2020
UK6233,England/OXON-ADD59/2020
UK6203,England/OXON-AE5BA/2020
UK6546,England/OXON-AD81C/2020
UK6355,England/OXON-AE0B9/2020
UK6191,England/OXON-AEBF4/2020
UK6547,England/OXON-AE198/2020
UK6729,England/OXON-AE15C/2020
UK6813,England/OXON-AD6D6/2020
UK6548,England/OXON-ACF54/2020
UK6768,England/OXON-AEAF7/2020
UK6549,England/OXON-AE6F3/2020
UK6550,England/OXON-AEB6D/2020
UK6206,England/OXON-ADFF9/2020
UK1956,Scotland/EDB2337/2020
UK2839,Scotland/EDB2445/2020
UK5884,England/PHEC-1FEE6/2020
UK5856,England/PHEC-20055/2020
UK4733,England/PHEC-1FFF2/2020
UK6551,England/PHEC-20019/2020
UK3779,England/CAMB-81EA3/2020
UK4804,England/CAMB-81F46/2020
UK6234,England/CAMB-82AAE/2020
UK6552,England/CAMB-82965/2020
UK6687,England/CAMB-82929/2020
UK3629,Scotland/CVR1059/2020
UK3363,Scotland/CVR866/2020
UK1749,Scotland/CVR817/2020
UK3364,Scotland/CVR898/2020
UK2578,Scotland/CVR1249/2020
UK2214,Scotland/CVR1560/2020
UK3394,Scotland/CVR1557/2020
UK3365,Scotland/CVR914/2020
UK2908,Scotland/CVR1942/2020
UK6553,England/CAMB-7F479/2020
UK3784,England/CAMB-7F0A2/2020
UK3612,England/CAMB-7EC81/2020
UK3163,England/CAMB-7EED6/2020
UK2254,England/CAMB-80888/2020
UK4734,England/CAMB-7F1AF/2020
UK3785,England/CAMB-80DA7/2020
UK3791,England/CAMB-7F3B8/2020
UK3792,England/CAMB-7F224/2020
UK6688,England/CAMB-7F37C/2020
UK3793,England/CAMB-7F039/2020
UK4805,England/CAMB-7EAE1/2020
UK3794,England/CAMB-7F4F1/2020
UK2039,England/CAMB-81368/2020
UK1902,England/CAMB-7F38B/2020
UK4921,England/CAMB-7EDAC/2020
UK3796,England/CAMB-7F41F/2020
UK3798,England/CAMB-7EBFD/2020
UK2255,England/CAMB-7F0DF/2020
UK3484,England/CAMB-7EE30/2020
UK3443,England/CAMB-80B43/2020
UK2841,England/CAMB-80B9E/2020
UK3356,England/CAMB-7ECDC/2020
UK1964,England/CAMB-80C8C/2020
UK3538,England/CAMB-7F154/2020
UK6769,England/CAMB-8082E/2020
UK4929,England/CAMB-81210/2020
UK1965,England/CAMB-7EFE2/2020
UK3803,England/CAMB-80C7D/2020
UK3804,England/CAMB-7F01B/2020
UK2588,England/CAMB-7F242/2020
UK4736,England/CAMB-7F36D/2020
UK1903,England/CAMB-7F5B2/2020
UK4723,England/CAMB-7EF79/2020
UK3806,England/CAMB-80D4D/2020
UK3807,England/CAMB-815EA/2020
UK3808,England/CAMB-7EFB5/2020
UK3809,England/CAMB-7F215/2020
UK3551,England/CAMB-7F251/2020
UK3507,England/CAMB-7F3E5/2020
UK2589,England/CAMB-80DE3/2020
UK3487,England/CAMB-809B2/2020
UK5385,England/CAMB-7EB84/2020
UK2590,England/CAMB-80CD7/2020
UK3491,England/CAMB-80800/2020
UK3643,England/CAMB-7F2E8/2020
UK3814,England/CAMB-7F4D3/2020
UK3607,England/CAMB-7EB48/2020
UK3657,England/CAMB-7F34F/2020
UK2911,England/CAMB-7F057/2020
UK3644,England/CAMB-80A19/2020
UK3816,England/CAMB-7F3D6/2020
UK4933,England/CAMB-7F0FD/2020
UK5560,England/CAMB-80BDA/2020
UK3517,England/CAMB-7EFA6/2020
UK2912,England/CAMB-7F497/2020
UK1822,England/CAMB-7EF5B/2020
UK3817,England/CAMB-7F00C/2020
UK2913,England/CAMB-7ECBE/2020
UK3658,England/CAMB-81298/2020
UK2159,England/CAMB-80CC8/2020
UK3820,England/CAMB-7F51C/2020
UK4938,England/CAMB-7EFC4/2020
UK2271,England/CAMB-7EB2A/2020
UK3824,England/CAMB-7E7DB/2020
UK3680,England/CAMB-807C7/2020
UK3444,England/CAMB-8181E/2020
UK3825,England/CAMB-81A18/2020
UK3826,England/CAMB-7E8BA/2020
UK5518,England/CAMB-81447/2020
UK3828,England/CAMB-81C4F/2020
UK3532,England/CAMB-81DC4/2020
UK2272,England/CAMB-81CC7/2020
UK1904,England/CAMB-81AAF/2020
UK3503,England/CAMB-81D00/2020
UK3659,England/CAMB-81AEB/2020
UK4943,England/CAMB-7E86F/2020
UK2015,England/CAMB-7E7F9/2020
UK3499,England/CAMB-807A9/2020
UK4739,England/CAMB-81C8B/2020
UK6554,England/CAMB-81D3D/2020
UK4782,England/CAMB-81966/2020
UK2592,England/CAMB-81975/2020
UK2262,England/CAMB-7EA96/2020
UK3830,England/CAMB-81B60/2020
UK4899,England/CAMB-8183C/2020
UK2215,England/CAMB-7E850/2020
UK3832,England/CAMB-817C6/2020
UK3537,England/CAMB-817B7/2020
UK2273,England/CAMB-81571/2020
UK3400,England/CAMB-7E683/2020
UK2274,England/CAMB-81386/2020
UK3633,England/CAMB-8174E/2020
UK3833,England/CAMB-81C6D/2020
UK3834,England/CAMB-7E9F3/2020
UK3835,England/CAMB-7EA4B/2020
UK2695,England/CAMB-7E98A/2020
UK3529,England/CAMB-816F6/2020
UK3836,England/CAMB-81799/2020
UK3660,England/CAMB-81CA9/2020
UK6770,England/CAMB-8191B/2020
UK3530,England/CAMB-81D6A/2020
UK2275,England/CAMB-813B3/2020
UK3837,England/CAMB-816D8/2020
UK3631,England/CAMB-81B15/2020
UK5946,England/CAMB-81A45/2020
UK6906,England/CAMB-816BA/2020
UK6555,England/CAMB-813E0/2020
UK2293,England/CAMB-7EA87/2020
UK4784,England/CAMB-81429/2020
UK3838,England/CAMB-7E89C/2020
UK6703,England/CAMB-8141A/2020
UK4740,England/CAMB-81ABE/2020
UK3518,England/CAMB-7E8F6/2020
UK4710,England/CAMB-817F3/2020
UK6347,England/CAMB-81553/2020
UK6898,England/CAMB-7EC18/2020
UK4794,England/CAMB-81720/2020
UK6344,England/CAMB-7EA0F/2020
UK2276,England/CAMB-81C12/2020
UK2065,England/CAMB-7E8C9/2020
UK5519,England/LOND-D5523/2020
UK3251,England/LOND-D5550/2020
UK3690,England/LOND-D5417/2020
UK4810,England/CAMB-82006/2020
UK3871,England/CAMB-820CA/2020
UK2697,England/CAMB-8222E/2020
UK1745,England/CAMB-8209D/2020
UK4947,England/CAMB-82051/2020
UK3876,England/PHEC-1E9AA/2020
UK4889,England/PHEC-1E904/2020
UK3877,England/PHEC-1EA7A/2020
UK4948,England/PHEC-1E96E/2020
UK3878,England/PHEC-1E95F/2020
UK3879,England/PHEC-1E8DA/2020
UK3880,England/PHEC-1EA5C/2020
UK3881,England/PHEC-1EAC5/2020
UK3882,England/PHEC-1E922/2020
UK3883,England/PHEC-1E931/2020
UK3319,England/PHEC-1EA98/2020
UK3884,England/PHEC-1EAE3/2020
UK6556,England/PHEC-1E940/2020
UK2935,England/PHEC-1E8F8/2020
UK3885,England/PHEC-1E8CB/2020
UK3887,England/PHEC-1E913/2020
UK3874,England/LIVE-9A33F/2020
UK1613,England/LIVE-9A214/2020
UK6345,England/LIVE-9A399/2020
UK3875,England/LIVE-9A29C/2020
UK1791,England/SHEF-C691A/2020
UK3199,England/SHEF-C5A81/2020
UK2135,England/SHEF-D1F47/2020
UK3154,England/SHEF-C8611/2020
UK5583,England/SHEF-D1E68/2020
UK3155,England/SHEF-CBC1C/2020
UK3617,England/SHEF-CCD90/2020
UK6154,England/SHEF-D03C4/2020
UK3890,England/SHEF-CD03C/2020
UK2356,England/LOND-D5383/2020
UK2937,England/LOND-D530B/2020
UK3267,England/LOND-D531A/2020
UK3320,England/LOND-D53CF/2020
UK4720,Scotland/EDB2287/2020
UK1947,Scotland/EDB1059/2020
UK1940,Scotland/EDB829/2020
UK1969,Scotland/EDB2234/2020
UK1923,Scotland/EDB1014/2020
UK1955,Scotland/EDB1247/2020
UK4949,Scotland/EDB137/2020
UK1971,Scotland/EDB1992/2020
UK1972,England/LIVE-9A144/2020
UK1614,England/LIVE-9A0CF/2020
UK2938,England/LIVE-9A126/2020
UK2939,England/LIVE-9A0DE/2020
UK3894,England/LIVE-9A135/2020
UK1615,England/LIVE-9A083/2020
UK6121,Wales/PHWC-2AAA8/2020
UK5304,Wales/PHWC-2B5A6/2020
UK3329,Wales/PHWC-2B6D0/2020
UK3330,Wales/PHWC-2A853/2020
UK2031,Wales/PHWC-2F180/2020
UK2917,Wales/PHWC-2BCED/2020
UK3847,Wales/PHWC-2AD27/2020
UK6356,Wales/PHWC-2BB86/2020
UK2918,Wales/PHWC-2AC57/2020
UK3569,Wales/PHWC-2AA02/2020
UK6557,Wales/PHWC-2AA11/2020
UK3848,Wales/PHWC-2B412/2020
UK6122,Wales/PHWC-2B61C/2020
UK6001,Wales/PHWC-2BC0B/2020
UK5932,Wales/PHWC-2AB5A/2020
UK2862,Wales/PHWC-2B3BB/2020
UK3331,Wales/PHWC-2F0ED/2020
UK3570,Wales/PHWC-2BD71/2020
UK2066,Wales/PHWC-2F153/2020
UK5387,Wales/PHWC-2A817/2020
UK6283,Wales/PHWC-2B861/2020
UK3469,Wales/PHWC-2B8AD/2020
UK2863,Wales/PHWC-2AA5D/2020
UK3571,Wales/PHWC-2F2F6/2020
UK4808,Wales/PHWC-2F311/2020
UK3852,Wales/PHWC-2F40F/2020
UK2067,Wales/PHWC-2BD53/2020
UK3470,Wales/PHWC-2EFE1/2020
UK4945,Wales/PHWC-2BAA7/2020
UK2363,Wales/PHWC-2A835/2020
UK2864,Wales/PHWC-2F232/2020
UK1638,Wales/PHWC-2B6A3/2020
UK2921,Wales/PHWC-2F0FC/2020
UK2241,Wales/PHWC-2BE32/2020
UK3573,Wales/PHWC-2BE50/2020
UK3855,Wales/PHWC-2AC93/2020
UK3332,Wales/PHWC-2F3E4/2020
UK2842,Wales/PHWC-2B7CE/2020
UK3856,Wales/PHWC-2AC84/2020
UK6123,Wales/PHWC-2BC1A/2020
UK2922,Wales/PHWC-2A9D8/2020
UK3857,Wales/PHWC-2F1BD/2020
UK1967,Wales/PHWC-2B825/2020
UK6558,Wales/PHWC-2BDCC/2020
UK3574,Wales/PHWC-2F4D2/2020
UK3858,Wales/PHWC-2BB1D/2020
UK6771,Wales/PHWC-2BC83/2020
UK2923,Wales/PHWC-2F19F/2020
UK3859,Wales/PHWC-2A7ED/2020
UK3233,Wales/PHWC-2BDAE/2020
UK2925,Wales/PHWC-2EFF0/2020
UK2866,Wales/PHWC-2A9AB/2020
UK2926,Wales/PHWC-2A792/2020
UK6124,Wales/PHWC-2AA20/2020
UK2927,Wales/PHWC-2F126/2020
UK3333,Wales/PHWC-2A871/2020
UK2868,Wales/PHWC-2A97E/2020
UK6559,Wales/PHWC-2B7FB/2020
UK1968,Wales/PHWC-2F27E/2020
UK2928,Wales/PHWC-2BF6C/2020
UK3334,Wales/PHWC-2BC38/2020
UK3861,Wales/PHWC-2BF4E/2020
UK2870,Wales/PHWC-2ABC3/2020
UK6560,Wales/PHWC-2B5C4/2020
UK2793,Wales/PHWC-2B579/2020
UK3249,Wales/PHWC-2B55B/2020
UK2929,Wales/PHWC-2F162/2020
UK2930,Wales/PHWC-2BC74/2020
UK2068,Wales/PHWC-2B99B/2020
UK2871,Wales/PHWC-2F26F/2020
UK3255,Wales/PHWC-2B5F1/2020
UK3862,Wales/PHWC-2ACA2/2020
UK2872,Wales/PHWC-2BCB0/2020
UK2873,Wales/PHWC-2B728/2020
UK6561,Wales/PHWC-2BDF9/2020
UK3863,Wales/PHWC-2B62B/2020
UK2932,Wales/PHWC-2B5B5/2020
UK3864,Wales/PHWC-2AB1E/2020
UK1783,Wales/PHWC-2F2AB/2020
UK3335,Wales/PHWC-2BCA1/2020
UK2933,Wales/PHWC-2AC1B/2020
UK2069,Wales/PHWC-2AC48/2020
UK3655,Wales/PHWC-2AA4E/2020
UK3196,England/CAMB-82200/2020
UK2134,England/CAMB-81FA0/2020
UK3842,England/CAMB-81FCE/2020
UK3865,England/SHEF-D0801/2020
UK3198,England/SHEF-C3977/2020
UK3153,England/SHEF-D21D7/2020
UK3866,England/SHEF-C17E8/2020
UK6772,England/SHEF-C9F24/2020
UK2843,England/SHEF-D31B8/2020
UK4809,England/SHEF-C393B/2020
UK6773,England/SHEF-C9BB7/2020
UK2040,England/NOTT-10FE60/2020
UK6331,England/NOTT-10FEAC/2020
UK5305,England/NOTT-10FF30/2020
UK3895,England/NOTT-10FF03/2020
UK6332,England/NOTT-10FDDC/2020
UK2940,England/NOTT-10FD45/2020
UK2941,England/NOTT-10FD09/2020
UK3190,England/NOTT-10FE24/2020
UK6562,England/PHEC-20680/2020
UK5872,England/PHEC-2076F/2020
UK6563,England/PHEC-20899/2020
UK6564,England/PHEC-208A8/2020
UK6370,England/PHEC-207BA/2020
UK6218,England/PHEC-208B7/2020
UK5344,England/LIVE-99EC6/2020
UK4787,England/LIVE-99F96/2020
UK6565,England/SHEF-C6859/2020
UK4812,England/SHEF-C31E8/2020
UK2946,England/SHEF-C9B11/2020
UK1667,England/SHEF-C7C6B/2020
UK2698,England/SHEF-C2213/2020
UK5306,England/SHEF-C6DA5/2020
UK2699,England/SHEF-CB3AE/2020
UK4742,England/SHEF-CF902/2020
UK6566,England/OXON-AED49/2020
UK6160,England/OXON-AECF1/2020
UK6024,England/OXON-ADF44/2020
UK6196,England/OXON-AEFF8/2020
UK6569,England/OXON-AEF9E/2020
UK6570,England/OXON-AD0AB/2020
UK5981,England/OXON-AD0C9/2020
UK6217,England/OXON-AF09A/2020
UK6848,England/OXON-AEE64/2020
UK6208,England/OXON-AEFBC/2020
UK6572,England/OXON-AEFDA/2020
UK6573,England/OXON-AE022/2020
UK6574,England/OXON-AED94/2020
UK6575,England/OXON-ADF62/2020
UK6730,England/OXON-AEEDD/2020
UK5963,England/OXON-AEF43/2020
UK6576,England/OXON-AD120/2020
UK5933,England/OXON-AEC88/2020
UK3908,England/CAMB-7FE4E/2020
UK4953,England/CAMB-7FD7E/2020
UK5350,England/CAMB-7FE20/2020
UK6690,England/PHEC-1FB58/2020
UK2942,England/PHEC-1FCEC/2020
UK3896,England/PHEC-1FAE2/2020
UK5389,England/PHEC-1FDE9/2020
UK2943,England/PHEC-1FB3A/2020
UK2032,England/PHEC-1FCCE/2020
UK3575,England/PHEC-1FD9E/2020
UK4950,England/PHEC-1FCDD/2020
UK5900,England/PHEC-1FCBF/2020
UK6577,England/PHEC-1FAB5/2020
UK3897,England/PHEC-1FAC4/2020
UK2033,England/PHEC-1FCA0/2020
UK2944,England/PHEC-1FDCB/2020
UK3901,England/PHEC-1FB49/2020
UK6125,England/PHEC-1FC91/2020
UK4741,England/PHEC-1FD8F/2020
UK5520,England/PHEC-1FCFB/2020
UK6578,England/PHEC-1FB94/2020
UK1740,England/PHEC-1FDBC/2020
UK6679,England/SHEF-C379B/2020
UK6814,England/SHEF-CA49D/2020
UK3402,England/SHEF-D3358/2020
UK6155,England/SHEF-CC729/2020
UK3909,England/SHEF-CB5D5/2020
UK3910,England/SHEF-CC185/2020
UK3336,England/CAMB-80F29/2020
UK3904,England/CAMB-80F83/2020
UK4713,England/CAMB-80FB0/2020
UK1973,Scotland/EDB2142/2020
UK4651,Scotland/EDB2131/2020
UK2071,Scotland/EDB2106/2020
UK2072,Scotland/EDB2105/2020
UK1976,Scotland/EDB2135/2020
UK3368,England/CAMB-80E3B/2020
UK2136,England/CAMB-810CB/2020
UK4952,England/CAMB-80E59/2020
UK5351,England/NOTT-10FBE1/2020
UK3911,England/NOTT-10FC0C/2020
UK5840,England/NOTT-10FB96/2020
UK6126,England/NOTT-10FC48/2020
UK6038,England/NOTT-10FC66/2020
UK3912,England/NOTT-10FC1B/2020
UK2948,England/NOTT-10FBB4/2020
UK5307,England/NOTT-10F9F6/2020
UK6579,England/NOTT-10FA4E/2020
UK6272,England/NOTT-10FB5A/2020
UK6127,England/NOTT-10FAE4/2020
UK2702,England/BRIS-1238FF/2020
UK5556,England/BRIS-12321F/2020
UK2836,England/BRIS-123507/2020
UK3944,England/BRIS-123B7E/2020
UK2958,England/BRIS-123437/2020
UK2074,England/BRIS-123631/2020
UK2964,England/BRIS-123570/2020
UK2965,England/BRIS-123464/2020
UK3946,England/BRIS-1230E8/2020
UK2966,England/BRIS-12372F/2020
UK4786,England/BRIS-123349/2020
UK3578,England/BRIS-123C4E/2020
UK5352,England/BRIS-12315E/2020
UK3947,England/BRIS-12319A/2020
UK2968,England/BRIS-123C7B/2020
UK3495,England/BRIS-12330D/2020
UK3372,England/BRIS-123385/2020
UK3621,England/BRIS-123B9C/2020
UK3672,England/BRIS-123A44/2020
UK3949,England/BRIS-1239A1/2020
UK3951,England/BRIS-1232F1/2020
UK3496,England/BRIS-123473/2020
UK4815,England/BRIS-12373E/2020
UK3413,England/BRIS-123701/2020
UK2969,England/BRIS-1234BF/2020
UK2162,England/BRIS-1239ED/2020
UK2961,England/BRIS-123543/2020
UK2076,England/BRIS-123482/2020
UK3952,England/BRIS-123130/2020
UK3497,England/BRIS-1230AC/2020
UK2320,England/BRIS-1236E6/2020
UK2790,England/BRIS-1232E2/2020
UK2970,England/BRIS-12359E/2020
UK3960,England/BRIS-12309D/2020
UK4722,England/BRIS-12314F/2020
UK3498,England/BRIS-123BD8/2020
UK2367,England/BRIS-123B05/2020
UK3961,England/BRIS-123394/2020
UK2971,England/BRIS-1234FB/2020
UK3962,England/BRIS-1232B5/2020
UK2962,England/BRIS-12358F/2020
UK2972,England/BRIS-123200/2020
UK3965,England/BRIS-123C6C/2020
UK3966,England/BRIS-123A08/2020
UK3967,England/BRIS-123491/2020
UK1661,England/BRIS-123640/2020
UK3968,England/BRIS-1231B8/2020
UK3417,England/BRIS-123516/2020
UK2837,England/BRIS-12322E/2020
UK4816,England/BRIS-12377A/2020
UK3970,England/BRIS-1231E5/2020
UK3520,England/BRIS-12333A/2020
UK3373,England/BRIS-123358/2020
UK4744,England/BRIS-123956/2020
UK2973,England/BRIS-1231C7/2020
UK3971,England/BRIS-12383B/2020
UK2586,England/BRIS-1238E0/2020
UK3973,England/BRIS-123A71/2020
UK3492,England/BRIS-123895/2020
UK3954,England/BRIS-123060/2020
UK3502,England/LIVE-99AD1/2020
UK6580,England/LIVE-99A3B/2020
UK1787,England/LIVE-99A0E/2020
UK4789,England/LIVE-99A2C/2020
UK1788,England/LIVE-99B38/2020
UK4652,England/LIVE-99B65/2020
UK3230,England/LIVE-99A77/2020
UK6581,England/PHEC-1F183/2020
UK3976,England/PHEC-1EDCC/2020
UK6311,England/PHEC-1F095/2020
UK4967,England/PHEC-1F01D/2020
UK4869,England/PHEC-1EDBD/2020
UK3977,England/PHEC-1F138/2020
UK3978,England/PHEC-1EE6F/2020
UK6874,England/PHEC-1F0E0/2020
UK6173,England/PHEC-1EEC9/2020
UK3979,England/PHEC-1EEF6/2020
UK5889,England/PHEC-1EF20/2020
UK3980,England/PHEC-1F04A/2020
UK4969,England/PHEC-1EF7B/2020
UK3165,England/PHEC-1EFF3/2020
UK3201,England/PHEC-1F1A1/2020
UK3981,England/PHEC-1F156/2020
UK4745,England/PHEC-1F147/2020
UK6582,England/PHEC-1F068/2020
UK3983,England/PHEC-1EED8/2020
UK6583,England/PHEC-1EF8A/2020
UK4971,England/PHEC-1F00E/2020
UK3984,England/PHEC-1EE50/2020
UK3985,England/PHEC-1EEBA/2020
UK4900,England/LIVE-99D9C/2020
UK3577,England/LIVE-99DD8/2020
UK3935,England/BIRM-5E391/2020
UK1826,England/BIRM-5E2D0/2020
UK3936,England/BIRM-5E328/2020
UK6903,England/BIRM-5E2FE/2020
UK6774,England/SHEF-C6534/2020
UK4964,England/SHEF-CFEE5/2020
UK3156,England/SHEF-C83A1/2020
UK4965,England/SHEF-C6464/2020
UK3939,England/SHEF-CB58A/2020
UK5957,England/SHEF-D1475/2020
UK1660,England/SHEF-C821D/2020
UK5393,England/SHEF-CC0C4/2020
UK4966,England/SHEF-C911F/2020
UK2974,England/SHEF-C3458/2020
UK5584,England/SHEF-C15B1/2020
UK6584,England/SHEF-C1F2C/2020
UK2278,England/SHEF-C83ED/2020
UK3975,England/SHEF-CB9CA/2020
UK3317,England/SHEF-C16DC/2020
UK5308,England/PHEC-1F2AE/2020
UK3916,England/PHEC-1FA3D/2020
UK4646,England/PHEC-1F253/2020
UK1823,England/PHEC-1F2EA/2020
UK1824,England/PHEC-1F675/2020
UK3917,England/PHEC-1F7BE/2020
UK5359,England/PHEC-1F350/2020
UK2322,England/PHEC-1F657/2020
UK3576,England/PHEC-1F5A5/2020
UK3371,England/PHEC-1F4E4/2020
UK5360,England/PHEC-1F38D/2020
UK3600,England/PHEC-1F46C/2020
UK3918,England/PHEC-1F587/2020
UK3919,England/PHEC-1F578/2020
UK2949,England/PHEC-1F87F/2020
UK3292,England/PHEC-1F3D8/2020
UK3922,England/PHEC-1F806/2020
UK4711,England/PHEC-1FA97/2020
UK5521,England/PHEC-1F2DB/2020
UK2951,England/PHEC-1F332/2020
UK2952,England/PHEC-1F305/2020
UK2595,England/PHEC-1F7AF/2020
UK3344,England/PHEC-1F851/2020
UK2252,England/PHEC-1F9A9/2020
UK4954,England/PHEC-1F50F/2020
UK4955,England/PHEC-1F666/2020
UK3924,England/PHEC-1F8CA/2020
UK4956,England/PHEC-1F930/2020
UK2821,England/PHEC-1FA4C/2020
UK4957,England/PHEC-1F3F6/2020
UK2294,England/PHEC-1F47B/2020
UK5391,England/PHEC-1F235/2020
UK3925,England/PHEC-1F596/2020
UK3926,England/PHEC-1F5C3/2020
UK6585,England/PHEC-1F44E/2020
UK4958,England/PHEC-1F52D/2020
UK5343,England/PHEC-1F402/2020
UK1905,England/PHEC-1FA79/2020
UK5392,England/PHEC-1F217/2020
UK3927,England/PHEC-1F8AC/2020
UK5522,England/PHEC-1F1FC/2020
UK4959,England/PHEC-1F62A/2020
UK2954,England/PHEC-1F323/2020
UK4960,England/PHEC-1F684/2020
UK2955,England/PHEC-1F314/2020
UK5841,England/PHEC-1F781/2020
UK3928,England/PHEC-1F39C/2020
UK3929,England/PHEC-1F53C/2020
UK6775,England/PHEC-1F6DF/2020
UK3445,England/PHEC-1F7EB/2020
UK3930,England/PHEC-1F3BA/2020
UK3293,England/PHEC-1F37E/2020
UK2701,England/PHEC-1F208/2020
UK3931,Scotland/CVR882/2020
UK6128,Scotland/CVR1449/2020
UK2055,Scotland/CVR1019/2020
UK6252,Scotland/CVR986/2020
UK5901,Scotland/CVR992/2020
UK1603,Scotland/CVR1257/2020
UK6586,Scotland/CVR1367/2020
UK5497,Scotland/CVR1014/2020
UK2277,Scotland/CVR1388/2020
UK5789,Scotland/CVR787/2020
UK6587,Scotland/CVR861/2020
UK3932,Scotland/CVR1918/2020
UK2268,Scotland/CVR1011/2020
UK5790,Scotland/CVR1148/2020
UK2957,Scotland/CVR928/2020
UK6588,Scotland/CVR1445/2020
UK4653,Scotland/CVR790/2020
UK6129,Scotland/CVR1094/2020
UK4813,Scotland/CVR1281/2020
UK5791,Scotland/CVR1447/2020
UK5842,Scotland/CVR1425/2020
UK4961,Scotland/CVR1919/2020
UK4654,Scotland/CVR1137/2020
UK2034,Scotland/CVR1250/2020
UK6268,Scotland/EDB2090/2020
UK3185,Scotland/EDB2094/2020
UK1977,Scotland/EDB2089/2020
UK1949,Scotland/EDB2098/2020
UK6589,Scotland/EDB2093/2020
UK1979,Scotland/EDB2079/2020
UK1899,Scotland/EDB2084/2020
UK3913,Scotland/EDB2096/2020
UK2820,England/CAMB-7FEC6/2020
UK3915,England/CAMB-7FD05/2020
UK6590,England/CAMB-7FE5D/2020
UK3645,England/PHEC-1ECCF/2020
UK3244,England/PHEC-1ED80/2020
UK4963,England/PHEC-1EC83/2020
UK5498,England/PHEC-1EC92/2020
UK6776,England/PHEC-1EBA4/2020
UK3933,England/PHEC-1ED17/2020
UK6700,England/NOTT-10F9AB/2020
UK4707,England/NOTT-10F905/2020
UK3418,England/NOTT-10F9E7/2020
UK4817,England/NOTT-10F8F9/2020
UK2975,England/NOTT-10F9C9/2020
UK6275,England/NOTT-10F8EA/2020
UK3987,England/NOTT-10F853/2020
UK6591,England/NOTT-10F817/2020
UK6130,England/NOTT-10F7A1/2020
UK5310,England/NOTT-10F844/2020
UK2835,England/LOND-D47C4/2020
UK2375,England/LOND-D47D3/2020
UK2597,England/LOND-D4867/2020
UK6592,England/LOND-D4ECF/2020
UK3998,England/LOND-D4FAE/2020
UK3999,England/CAMB-7E243/2020
